Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
707,6,2015-01-31,6106,614,1,0,0,0,1,3,2900.0,7.0,1990.0,0,0.0,0.0,None,2015,1,31,5
708,6,2015-01-31,5692,546,1,0,0,0,3,3,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
709,6,2015-01-31,5116,663,1,0,0,0,1,1,500.0,12.0,2010.0,0,0.0,0.0,None,2015,1,31,5
710,6,2015-01-31,5893,459,1,0,0,0,4,1,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
711,6,2015-01-31,6093,462,1,0,0,0,4,1,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",2015,1,31,5
712,6,2015-01-31,5377,485,1,0,0,0,1,1,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,31,5
713,6,2015-01-31,10148,1232,1,0,0,0,1,3,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
714,6,2015-01-31,5282,383,1,0,0,0,4,3,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,31,5
715,6,2015-01-31,2238,262,1,0,0,0,1,1,14810.0,6.0,2014.0,0,0.0,0.0,None,2015,1,31,5
716,6,2015-01-31,6326,512,1,0,0,0,4,1,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
717,6,2015-01-31,6425,557,1,0,0,0,4,3,310.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
718,6,2015-01-31,6011,684,1,0,0,0,1,1,1100.0,6.0,2015.0,0,0.0,0.0,None,2015,1,31,5
719,6,2015-01-31,6875,563,1,0,0,0,3,3,8190.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,1,31,5
720,6,2015-01-31,7497,753,1,0,0,0,1,3,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
721,6,2015-01-31,8924,887,1,0,0,0,1,3,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,1,31,5
722,6,2015-01-31,8599,1518,1,0,0,0,1,1,50.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
723,6,2015-01-31,10018,806,1,0,0,0,4,3,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
724,6,2015-01-31,6308,605,1,0,0,0,4,3,5900.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
725,6,2015-01-31,6302,607,1,0,0,0,4,3,17540.0,6.0,2012.0,0,0.0,0.0,None,2015,1,31,5
726,6,2015-01-31,6450,623,1,0,0,0,1,3,40540.0,2.0,2002.0,0,0.0,0.0,None,2015,1,31,5
727,6,2015-01-31,2973,302,1,0,0,0,1,1,2050.0,3.0,2007.0,0,0.0,0.0,None,2015,1,31,5
728,6,2015-01-31,6230,502,1,0,0,0,4,1,13990.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
729,6,2015-01-31,9672,986,1,0,0,0,3,3,8980.0,6.0,2011.0,0,0.0,0.0,None,2015,1,31,5
730,6,2015-01-31,8853,937,1,0,0,0,3,1,1190.0,9.0,2013.0,0,0.0,0.0,None,2015,1,31,5
731,6,2015-01-31,7196,727,1,0,0,0,1,1,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
732,6,2015-01-31,3653,379,1,0,0,0,1,3,35280.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
733,6,2015-01-31,14761,3244,1,0,0,0,2,2,860.0,10.0,1999.0,0,0.0,0.0,None,2015,1,31,5
734,6,2015-01-31,3767,306,1,0,0,0,1,1,220.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,31,5
735,6,2015-01-31,4574,468,1,0,0,0,4,3,1920.0,4.0,2005.0,0,0.0,0.0,None,2015,1,31,5
736,6,2015-01-31,5644,509,1,0,0,0,3,3,1650.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
737,6,2015-01-31,5333,811,1,0,0,0,1,1,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,31,5
738,6,2015-01-31,9872,781,1,0,0,0,4,3,5980.0,10.0,2005.0,0,0.0,0.0,None,2015,1,31,5
739,6,2015-01-31,11100,871,1,0,0,0,4,3,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
740,6,2015-01-31,8085,571,1,0,0,0,4,1,6400.0,3.0,2014.0,0,0.0,0.0,None,2015,1,31,5
741,6,2015-01-31,8539,949,1,0,0,0,4,3,11900.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
742,6,2015-01-31,9286,959,1,0,0,0,4,3,4380.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
743,6,2015-01-31,2006,210,1,0,0,0,1,1,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2015,1,31,5
744,6,2015-01-31,7692,834,1,0,0,0,1,1,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
745,6,2015-01-31,3169,293,1,0,0,0,1,1,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,31,5
746,6,2015-01-31,6370,547,1,0,0,0,4,3,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,31,5
747,6,2015-01-31,8097,675,1,0,0,0,3,3,45740.0,8.0,2008.0,0,0.0,0.0,None,2015,1,31,5
748,6,2015-01-31,5964,514,1,0,0,0,4,1,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
749,6,2015-01-31,2735,324,1,0,0,0,1,1,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,1,31,5
750,6,2015-01-31,6839,489,1,0,0,0,4,1,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
751,6,2015-01-31,5097,613,1,0,0,0,1,1,650.0,10.0,2006.0,0,0.0,0.0,None,2015,1,31,5
752,6,2015-01-31,3947,341,1,0,0,0,1,1,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
753,6,2015-01-31,8270,726,1,0,0,0,4,3,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,1,31,5
754,6,2015-01-31,5401,668,1,0,0,0,3,3,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,31,5
755,6,2015-01-31,9316,755,1,0,0,0,4,3,13130.0,12.0,2003.0,0,0.0,0.0,None,2015,1,31,5
756,6,2015-01-31,20856,2998,1,0,0,0,1,3,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
757,6,2015-01-31,5879,505,1,0,0,0,1,3,3450.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
758,6,2015-01-31,3103,399,1,0,0,0,1,3,19780.0,6.0,2008.0,0,0.0,0.0,None,2015,1,31,5
759,6,2015-01-31,6653,699,1,0,0,0,1,1,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
760,6,2015-01-31,8402,1247,1,0,0,0,1,1,560.0,1.0,2011.0,0,0.0,0.0,None,2015,1,31,5
761,6,2015-01-31,8522,882,1,0,0,0,1,1,2390.0,9.0,2012.0,0,0.0,0.0,None,2015,1,31,5
762,6,2015-01-31,4345,457,1,0,0,0,4,3,1280.0,0.0,0.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,31,5
763,6,2015-01-31,6149,588,1,0,0,0,4,3,32240.0,3.0,2010.0,0,0.0,0.0,None,2015,1,31,5
764,6,2015-01-31,1889,212,1,0,0,0,1,3,26490.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,31,5
765,6,2015-01-31,7142,534,1,0,0,0,1,3,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,31,5
766,6,2015-01-31,7247,613,1,0,0,0,4,3,9820.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
767,6,2015-01-31,3766,351,1,0,0,0,1,3,13080.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
768,6,2015-01-31,13328,1413,1,0,0,0,1,3,2630.0,9.0,2012.0,0,0.0,0.0,None,2015,1,31,5
769,6,2015-01-31,12597,3502,1,0,0,0,2,2,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,1,31,5
770,6,2015-01-31,5760,613,1,0,0,0,1,3,100.0,4.0,2015.0,0,0.0,0.0,None,2015,1,31,5
771,6,2015-01-31,6053,554,1,0,0,0,1,1,20640.0,9.0,2007.0,0,0.0,0.0,None,2015,1,31,5
772,6,2015-01-31,4803,625,1,0,0,0,4,3,1850.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
773,6,2015-01-31,4168,565,1,0,0,0,1,1,200.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
774,6,2015-01-31,5158,625,1,0,0,0,1,3,640.0,9.0,2013.0,0,0.0,0.0,None,2015,1,31,5
775,6,2015-01-31,9717,715,1,0,0,0,4,3,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
776,6,2015-01-31,4436,476,1,0,0,0,3,1,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
777,6,2015-01-31,4318,400,1,0,0,0,4,3,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,31,5
778,6,2015-01-31,5205,710,1,0,0,0,1,1,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
779,6,2015-01-31,2969,275,1,0,0,0,1,1,16990.0,4.0,2004.0,0,0.0,0.0,None,2015,1,31,5
780,6,2015-01-31,2779,327,1,0,0,0,1,1,18160.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
781,6,2015-01-31,3281,451,1,0,0,0,1,1,630.0,4.0,2007.0,0,0.0,0.0,None,2015,1,31,5
782,6,2015-01-31,6453,577,1,0,0,0,3,3,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,1,31,5
783,6,2015-01-31,5998,566,1,0,0,0,4,3,15490.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
784,6,2015-01-31,6120,635,1,0,0,0,1,1,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
785,6,2015-01-31,11784,936,1,0,0,0,4,3,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
786,6,2015-01-31,1446,244,1,0,0,0,1,1,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
787,6,2015-01-31,8895,967,1,0,0,0,3,3,3210.0,6.0,2009.0,0,0.0,0.0,None,2015,1,31,5
788,6,2015-01-31,17822,1466,1,0,0,0,1,3,1530.0,3.0,2013.0,0,0.0,0.0,None,2015,1,31,5
789,6,2015-01-31,3328,396,1,0,0,0,1,3,9770.0,7.0,2003.0,0,0.0,0.0,None,2015,1,31,5
790,6,2015-01-31,9021,817,1,0,0,0,4,3,9070.0,12.0,2003.0,0,0.0,0.0,None,2015,1,31,5
791,6,2015-01-31,8022,824,1,0,0,0,1,1,5950.0,4.0,2007.0,0,0.0,0.0,None,2015,1,31,5
792,6,2015-01-31,5659,533,1,0,0,0,4,1,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,1,31,5
793,6,2015-01-31,4634,481,1,0,0,0,4,1,2710.0,7.0,2006.0,0,0.0,0.0,None,2015,1,31,5
794,6,2015-01-31,2726,428,1,0,0,0,3,3,5090.0,9.0,2006.0,0,0.0,0.0,None,2015,1,31,5
795,6,2015-01-31,4850,513,1,0,0,0,4,1,510.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,1,31,5
796,6,2015-01-31,4885,441,1,0,0,0,1,3,7180.0,11.0,2012.0,0,0.0,0.0,None,2015,1,31,5
797,6,2015-01-31,4562,455,1,0,0,0,1,1,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
798,6,2015-01-31,3157,341,1,0,0,0,1,1,9560.0,4.0,2001.0,0,0.0,0.0,None,2015,1,31,5
799,6,2015-01-31,10816,989,1,0,0,0,1,3,2700.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
800,6,2015-01-31,4470,450,1,0,0,0,4,1,2020.0,7.0,2014.0,0,0.0,0.0,None,2015,1,31,5
801,6,2015-01-31,3872,389,1,0,0,0,4,1,48330.0,4.0,2013.0,0,0.0,0.0,None,2015,1,31,5
802,6,2015-01-31,8575,628,1,0,0,0,1,3,910.0,0.0,0.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,1,31,5
803,6,2015-01-31,5255,473,1,0,0,0,4,1,1760.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,31,5
804,6,2015-01-31,6307,566,1,0,0,0,3,3,2100.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,31,5
805,6,2015-01-31,4208,422,1,0,0,0,4,1,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,31,5
806,6,2015-01-31,7864,581,1,0,0,0,4,1,260.0,0.0,0.0,1,44.0,2010.0,"Feb,May,Aug,Nov",2015,1,31,5
807,6,2015-01-31,11018,1033,1,0,0,0,1,1,3870.0,4.0,2008.0,0,0.0,0.0,None,2015,1,31,5
808,6,2015-01-31,5723,457,1,0,0,0,1,1,18620.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,1,31,5
809,6,2015-01-31,7259,661,1,0,0,0,1,1,12770.0,10.0,2000.0,0,0.0,0.0,None,2015,1,31,5
810,6,2015-01-31,6716,548,1,0,0,0,4,3,9640.0,11.0,2013.0,0,0.0,0.0,None,2015,1,31,5
811,6,2015-01-31,3955,644,1,0,0,0,1,1,410.0,9.0,2012.0,0,0.0,0.0,None,2015,1,31,5
812,6,2015-01-31,3285,389,1,0,0,0,4,1,2590.0,9.0,2012.0,0,0.0,0.0,None,2015,1,31,5
813,6,2015-01-31,5308,575,1,0,0,0,1,1,1560.0,9.0,2003.0,0,0.0,0.0,None,2015,1,31,5
814,6,2015-01-31,4789,407,1,0,0,0,4,3,24530.0,7.0,2013.0,0,0.0,0.0,None,2015,1,31,5
815,6,2015-01-31,6576,637,1,0,0,0,1,1,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
816,6,2015-01-31,4443,623,1,0,0,0,3,3,460.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
817,6,2015-01-31,13026,1878,1,0,0,0,1,1,140.0,3.0,2006.0,0,0.0,0.0,None,2015,1,31,5
818,6,2015-01-31,6274,645,1,0,0,0,4,1,490.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,1,31,5
819,6,2015-01-31,5400,457,1,0,0,0,1,3,720.0,10.0,2014.0,0,0.0,0.0,None,2015,1,31,5
820,6,2015-01-31,13156,1082,1,0,0,0,1,3,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
821,6,2015-01-31,6669,761,1,0,0,0,1,1,1700.0,9.0,2009.0,0,0.0,0.0,None,2015,1,31,5
822,6,2015-01-31,8616,739,1,0,0,0,1,3,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",2015,1,31,5
823,6,2015-01-31,4828,448,1,0,0,0,1,3,16210.0,11.0,2010.0,0,0.0,0.0,None,2015,1,31,5
824,6,2015-01-31,5904,681,1,0,0,0,1,1,17570.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
825,6,2015-01-31,5329,594,1,0,0,0,1,1,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
826,6,2015-01-31,7214,583,1,0,0,0,1,3,7980.0,6.0,2005.0,0,0.0,0.0,None,2015,1,31,5
827,6,2015-01-31,14404,1885,1,0,0,0,1,3,250.0,1.0,2005.0,0,0.0,0.0,None,2015,1,31,5
828,6,2015-01-31,3597,379,1,0,0,0,4,3,3290.0,12.0,2014.0,0,0.0,0.0,None,2015,1,31,5
829,6,2015-01-31,6263,860,1,0,0,0,3,1,110.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
830,6,2015-01-31,3638,272,1,0,0,0,1,3,6320.0,0.0,0.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
831,6,2015-01-31,11976,1451,1,0,0,0,1,1,800.0,6.0,2007.0,0,0.0,0.0,None,2015,1,31,5
832,6,2015-01-31,8239,716,1,0,0,0,4,1,5070.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,1,31,5
833,6,2015-01-31,5640,512,1,0,0,0,4,3,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,1,31,5
834,6,2015-01-31,3872,405,1,0,0,0,1,1,3470.0,3.0,2012.0,0,0.0,0.0,None,2015,1,31,5
835,6,2015-01-31,4669,571,1,0,0,0,1,1,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,31,5
836,6,2015-01-31,2477,271,1,0,0,0,1,1,2720.0,9.0,2012.0,0,0.0,0.0,None,2015,1,31,5
837,6,2015-01-31,1954,233,1,0,0,0,1,3,14600.0,4.0,2015.0,0,0.0,0.0,None,2015,1,31,5
838,6,2015-01-31,7844,784,1,0,0,0,4,3,6890.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,1,31,5
839,6,2015-01-31,2834,381,1,0,0,0,3,1,240.0,1.0,2015.0,0,0.0,0.0,None,2015,1,31,5
840,6,2015-01-31,4082,614,1,0,0,0,1,1,1070.0,9.0,2009.0,0,0.0,0.0,None,2015,1,31,5
841,6,2015-01-31,1318,178,1,0,0,0,1,1,27650.0,8.0,2004.0,0,0.0,0.0,None,2015,1,31,5
842,6,2015-01-31,21869,1266,1,0,0,0,4,3,1200.0,11.0,2007.0,0,0.0,0.0,None,2015,1,31,5
843,6,2015-01-31,10191,1145,1,0,0,0,3,1,60.0,4.0,2006.0,0,0.0,0.0,None,2015,1,31,5
844,6,2015-01-31,2624,273,1,0,0,0,1,1,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,1,31,5
845,6,2015-01-31,5506,391,1,0,0,0,4,1,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
846,6,2015-01-31,7704,639,1,0,0,0,1,3,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,31,5
847,6,2015-01-31,9353,1263,1,0,0,0,3,3,190.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
848,6,2015-01-31,6491,743,1,0,0,0,1,3,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
849,6,2015-01-31,9648,1020,1,0,0,0,3,3,5000.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
850,6,2015-01-31,6871,705,1,0,0,0,4,1,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,31,5
851,6,2015-01-31,6266,565,1,0,0,0,4,3,2330.0,0.0,0.0,1,49.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,31,5
852,6,2015-01-31,2780,361,1,0,0,0,3,1,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
853,6,2015-01-31,7760,850,1,0,0,0,1,1,14040.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
854,6,2015-01-31,6893,752,1,0,0,0,3,1,4770.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,1,31,5
855,6,2015-01-31,4951,519,1,0,0,0,1,1,3440.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,1,31,5
856,6,2015-01-31,6942,951,1,0,0,0,1,1,3020.0,2.0,2010.0,0,0.0,0.0,None,2015,1,31,5
857,6,2015-01-31,10098,1194,1,0,0,0,3,1,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2015,1,31,5
858,6,2015-01-31,3786,315,1,0,0,0,1,1,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
859,6,2015-01-31,8302,842,1,0,0,0,3,1,21770.0,7.0,2015.0,0,0.0,0.0,None,2015,1,31,5
860,6,2015-01-31,7387,946,1,0,0,0,3,3,5980.0,2.0,2010.0,0,0.0,0.0,None,2015,1,31,5
861,6,2015-01-31,3572,469,1,0,0,0,3,3,740.0,0.0,0.0,1,14.0,2013.0,"Mar,Jun,Sept,Dec",2015,1,31,5
862,6,2015-01-31,7031,818,1,0,0,0,1,3,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
863,6,2015-01-31,6700,733,1,0,0,0,1,3,21370.0,11.0,2010.0,0,0.0,0.0,None,2015,1,31,5
864,6,2015-01-31,3227,401,1,0,0,0,1,1,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,1,31,5
865,6,2015-01-31,10720,825,1,0,0,0,4,3,2640.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
866,6,2015-01-31,8021,563,1,0,0,0,4,1,9680.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
867,6,2015-01-31,5210,458,1,0,0,0,4,3,21810.0,9.0,2012.0,0,0.0,0.0,None,2015,1,31,5
868,6,2015-01-31,10052,673,1,0,0,0,4,3,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
869,6,2015-01-31,4361,648,1,0,0,0,3,1,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
870,6,2015-01-31,5141,637,1,0,0,0,1,1,780.0,4.0,2009.0,0,0.0,0.0,None,2015,1,31,5
871,6,2015-01-31,9537,713,1,0,0,0,4,3,10620.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
872,6,2015-01-31,6781,624,1,0,0,0,1,3,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,1,31,5
873,6,2015-01-31,2472,307,1,0,0,0,1,1,2040.0,11.0,2008.0,0,0.0,0.0,None,2015,1,31,5
874,6,2015-01-31,4831,515,1,0,0,0,1,1,3210.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
875,6,2015-01-31,4178,399,1,0,0,0,4,1,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,1,31,5
876,6,2015-01-31,3131,335,1,0,0,0,1,1,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,1,31,5
877,6,2015-01-31,5772,725,1,0,0,0,1,3,29190.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
878,6,2015-01-31,7133,624,1,0,0,0,4,3,1100.0,12.0,2014.0,0,0.0,0.0,None,2015,1,31,5
879,6,2015-01-31,3842,371,1,0,0,0,4,1,75860.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
880,6,2015-01-31,6485,643,1,0,0,0,1,3,4570.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
881,6,2015-01-31,3390,456,1,0,0,0,1,1,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
882,6,2015-01-31,6719,796,1,0,0,0,1,1,30.0,4.0,2013.0,0,0.0,0.0,None,2015,1,31,5
883,6,2015-01-31,3022,306,1,0,0,0,1,1,3200.0,6.0,2005.0,0,0.0,0.0,None,2015,1,31,5
884,6,2015-01-31,5302,555,1,0,0,0,4,3,7550.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
885,6,2015-01-31,6066,809,1,0,0,0,1,1,480.0,12.0,2005.0,0,0.0,0.0,None,2015,1,31,5
886,6,2015-01-31,5524,469,1,0,0,0,1,3,12430.0,10.0,2004.0,0,0.0,0.0,None,2015,1,31,5
887,6,2015-01-31,6358,513,1,0,0,0,4,1,19700.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,1,31,5
888,6,2015-01-31,10281,838,1,0,0,0,4,1,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,1,31,5
889,6,2015-01-31,2511,290,1,0,0,0,4,1,18670.0,12.0,2005.0,0,0.0,0.0,None,2015,1,31,5
890,6,2015-01-31,5875,456,1,0,0,0,1,1,4450.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
891,6,2015-01-31,11148,1425,1,0,0,0,1,3,350.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
892,6,2015-01-31,3615,360,1,0,0,0,1,1,19370.0,4.0,2002.0,0,0.0,0.0,None,2015,1,31,5
893,6,2015-01-31,6210,814,1,0,0,0,1,1,130.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,1,31,5
894,6,2015-01-31,7548,920,1,0,0,0,1,1,190.0,11.0,2012.0,0,0.0,0.0,None,2015,1,31,5
895,6,2015-01-31,8885,869,1,0,0,0,1,3,4150.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
896,6,2015-01-31,7878,1186,1,0,0,0,1,3,170.0,9.0,2012.0,0,0.0,0.0,None,2015,1,31,5
897,6,2015-01-31,6590,625,1,0,0,0,3,3,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,1,31,5
898,6,2015-01-31,124,13,1,0,0,0,1,1,18540.0,0.0,0.0,0,0.0,0.0,None,2015,1,31,5
899,6,2015-01-31,2543,264,1,0,0,0,4,1,2590.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,1,31,5
900,6,2015-01-31,5643,533,1,0,0,0,1,1,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
901,6,2015-01-31,6018,510,1,0,0,0,1,3,3170.0,4.0,2014.0,0,0.0,0.0,None,2015,1,31,5
902,6,2015-01-31,5180,636,1,0,0,0,1,1,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,1,31,5
903,6,2015-01-31,12113,851,1,0,0,0,4,3,7290.0,9.0,2014.0,0,0.0,0.0,None,2015,1,31,5
904,6,2015-01-31,7207,581,1,0,0,0,4,3,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,1,31,5
