Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
707,4,2015-05-07,9395,962,1,1,0,0,1,3,2900.0,7.0,1990.0,0,0.0,0.0,None,2015,5,7,19
708,4,2015-05-07,6273,614,1,1,0,0,3,3,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
709,4,2015-05-07,12002,1477,1,1,0,0,1,1,500.0,12.0,2010.0,0,0.0,0.0,None,2015,5,7,19
710,4,2015-05-07,5429,410,1,1,0,0,4,1,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
711,4,2015-05-07,7523,554,1,1,0,0,4,1,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",2015,5,7,19
712,4,2015-05-07,6250,595,1,1,0,0,1,1,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,7,19
713,4,2015-05-07,9545,1149,1,1,0,0,1,3,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
714,4,2015-05-07,5481,371,1,1,0,0,4,3,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,5,7,19
715,4,2015-05-07,7027,719,1,1,0,0,1,1,14810.0,6.0,2014.0,0,0.0,0.0,None,2015,5,7,19
716,4,2015-05-07,6346,471,1,1,0,0,4,1,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
717,4,2015-05-07,6132,617,1,1,0,0,4,3,310.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
718,4,2015-05-07,8581,891,1,1,0,0,1,1,1100.0,6.0,2015.0,0,0.0,0.0,None,2015,5,7,19
719,4,2015-05-07,5241,437,1,1,0,0,3,3,8190.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,5,7,19
720,4,2015-05-07,7380,690,1,1,0,0,1,3,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
721,4,2015-05-07,8588,773,1,1,0,0,1,3,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,5,7,19
722,4,2015-05-07,10654,1659,1,1,0,0,1,1,50.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
723,4,2015-05-07,8402,628,1,1,0,0,4,3,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
724,4,2015-05-07,7982,803,1,1,0,0,4,3,5900.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
725,4,2015-05-07,6544,673,1,1,0,0,4,3,17540.0,6.0,2012.0,0,0.0,0.0,None,2015,5,7,19
726,4,2015-05-07,12057,1084,1,1,0,0,1,3,40540.0,2.0,2002.0,0,0.0,0.0,None,2015,5,7,19
727,4,2015-05-07,5217,496,1,1,0,0,1,1,2050.0,3.0,2007.0,0,0.0,0.0,None,2015,5,7,19
728,4,2015-05-07,5811,483,1,1,0,0,4,1,13990.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
729,4,2015-05-07,12010,1117,1,1,0,0,3,3,8980.0,6.0,2011.0,0,0.0,0.0,None,2015,5,7,19
730,4,2015-05-07,7993,907,1,1,0,0,3,1,1190.0,9.0,2013.0,0,0.0,0.0,None,2015,5,7,19
731,4,2015-05-07,10217,1008,1,1,0,0,1,1,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
732,4,2015-05-07,5833,681,1,1,0,0,1,3,35280.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
733,4,2015-05-07,14326,2939,1,1,0,0,2,2,860.0,10.0,1999.0,0,0.0,0.0,None,2015,5,7,19
734,4,2015-05-07,6700,620,1,1,0,0,1,1,220.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,5,7,19
735,4,2015-05-07,6254,592,1,1,0,0,4,3,1920.0,4.0,2005.0,0,0.0,0.0,None,2015,5,7,19
736,4,2015-05-07,5852,562,1,1,0,0,3,3,1650.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
737,4,2015-05-07,7706,1016,1,1,0,0,1,1,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,5,7,19
738,4,2015-05-07,9570,748,1,1,0,0,4,3,5980.0,10.0,2005.0,0,0.0,0.0,None,2015,5,7,19
739,4,2015-05-07,11946,890,1,1,0,0,4,3,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
740,4,2015-05-07,7441,527,1,1,0,0,4,1,6400.0,3.0,2014.0,0,0.0,0.0,None,2015,5,7,19
741,4,2015-05-07,9156,1069,1,1,0,0,4,3,11900.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
742,4,2015-05-07,8509,894,1,1,0,0,4,3,4380.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
743,4,2015-05-07,4445,458,1,1,0,0,1,1,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2015,5,7,19
744,4,2015-05-07,7876,871,1,1,0,0,1,1,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
745,4,2015-05-07,9201,790,1,1,0,0,1,1,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,7,19
746,4,2015-05-07,7498,596,1,1,0,0,4,3,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,5,7,19
747,4,2015-05-07,9335,759,1,1,0,0,3,3,45740.0,8.0,2008.0,0,0.0,0.0,None,2015,5,7,19
748,4,2015-05-07,5793,485,1,1,0,0,4,1,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
749,4,2015-05-07,5116,649,1,1,0,0,1,1,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,5,7,19
750,4,2015-05-07,5097,398,1,1,0,0,4,1,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
751,4,2015-05-07,3756,487,1,1,0,0,1,1,650.0,10.0,2006.0,0,0.0,0.0,None,2015,5,7,19
752,4,2015-05-07,6223,512,1,1,0,0,1,1,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
753,4,2015-05-07,9514,807,1,1,0,0,4,3,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,5,7,19
754,4,2015-05-07,8839,1012,1,1,0,0,3,3,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,5,7,19
755,4,2015-05-07,12438,1024,1,1,0,0,4,3,13130.0,12.0,2003.0,0,0.0,0.0,None,2015,5,7,19
756,4,2015-05-07,16624,2292,1,1,0,0,1,3,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
757,4,2015-05-07,7549,599,1,1,0,0,1,3,3450.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
758,4,2015-05-07,5536,695,1,1,0,0,1,3,19780.0,6.0,2008.0,0,0.0,0.0,None,2015,5,7,19
759,4,2015-05-07,8399,839,1,1,0,0,1,1,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
760,4,2015-05-07,7810,1164,1,1,0,0,1,1,560.0,1.0,2011.0,0,0.0,0.0,None,2015,5,7,19
761,4,2015-05-07,10000,1093,1,1,0,0,1,1,2390.0,9.0,2012.0,0,0.0,0.0,None,2015,5,7,19
762,4,2015-05-07,4791,437,1,1,0,0,4,3,1280.0,0.0,0.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,5,7,19
763,4,2015-05-07,7158,619,1,1,0,0,4,3,32240.0,3.0,2010.0,0,0.0,0.0,None,2015,5,7,19
764,4,2015-05-07,4318,464,1,1,0,0,1,3,26490.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,5,7,19
765,4,2015-05-07,9480,787,1,1,0,0,1,3,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,7,19
766,4,2015-05-07,6791,560,1,1,0,0,4,3,9820.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
767,4,2015-05-07,6620,651,1,1,0,0,1,3,13080.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
768,4,2015-05-07,15782,1460,1,1,0,0,1,3,2630.0,9.0,2012.0,0,0.0,0.0,None,2015,5,7,19
769,4,2015-05-07,12405,3292,1,1,0,0,2,2,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,5,7,19
770,4,2015-05-07,5551,617,1,1,0,0,1,3,100.0,4.0,2015.0,0,0.0,0.0,None,2015,5,7,19
771,4,2015-05-07,7358,780,1,1,0,0,1,1,20640.0,9.0,2007.0,0,0.0,0.0,None,2015,5,7,19
772,4,2015-05-07,4811,598,1,1,0,0,4,3,1850.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
773,4,2015-05-07,5681,802,1,1,0,0,1,1,200.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
774,4,2015-05-07,5601,723,1,1,0,0,1,3,640.0,9.0,2013.0,0,0.0,0.0,None,2015,5,7,19
775,4,2015-05-07,9064,638,1,1,0,0,4,3,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
776,4,2015-05-07,5563,602,1,1,0,0,3,1,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
777,4,2015-05-07,4649,371,1,1,0,0,4,3,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,5,7,19
778,4,2015-05-07,5829,850,1,1,0,0,1,1,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
779,4,2015-05-07,8654,824,1,1,0,0,1,1,16990.0,4.0,2004.0,0,0.0,0.0,None,2015,5,7,19
780,4,2015-05-07,8718,1091,1,1,0,0,1,1,18160.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
781,4,2015-05-07,5457,717,1,1,0,0,1,1,630.0,4.0,2007.0,0,0.0,0.0,None,2015,5,7,19
782,4,2015-05-07,6181,521,1,1,0,0,3,3,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,5,7,19
783,4,2015-05-07,8099,736,1,1,0,0,4,3,15490.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
784,4,2015-05-07,8023,807,1,1,0,0,1,1,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
785,4,2015-05-07,7349,601,1,1,0,0,4,3,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
786,4,2015-05-07,4334,670,1,1,0,0,1,1,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
787,4,2015-05-07,11141,1212,1,1,0,0,3,3,3210.0,6.0,2009.0,0,0.0,0.0,None,2015,5,7,19
788,4,2015-05-07,20138,1842,1,1,0,0,1,3,1530.0,3.0,2013.0,0,0.0,0.0,None,2015,5,7,19
789,4,2015-05-07,3677,522,1,1,0,0,1,3,9770.0,7.0,2003.0,0,0.0,0.0,None,2015,5,7,19
790,4,2015-05-07,7904,689,1,1,0,0,4,3,9070.0,12.0,2003.0,0,0.0,0.0,None,2015,5,7,19
791,4,2015-05-07,9237,942,1,1,0,0,1,1,5950.0,4.0,2007.0,0,0.0,0.0,None,2015,5,7,19
792,4,2015-05-07,8641,726,1,1,0,0,4,1,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,5,7,19
793,4,2015-05-07,6095,539,1,1,0,0,4,1,2710.0,7.0,2006.0,0,0.0,0.0,None,2015,5,7,19
794,4,2015-05-07,3732,630,1,1,0,0,3,3,5090.0,9.0,2006.0,0,0.0,0.0,None,2015,5,7,19
795,4,2015-05-07,4883,484,1,1,0,0,4,1,510.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,5,7,19
796,4,2015-05-07,8543,813,1,1,0,0,1,3,7180.0,11.0,2012.0,0,0.0,0.0,None,2015,5,7,19
797,4,2015-05-07,5278,467,1,1,0,0,1,1,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
798,4,2015-05-07,8483,1043,1,1,0,0,1,1,9560.0,4.0,2001.0,0,0.0,0.0,None,2015,5,7,19
799,4,2015-05-07,10918,901,1,1,0,0,1,3,2700.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
800,4,2015-05-07,5070,456,1,1,0,0,4,1,2020.0,7.0,2014.0,0,0.0,0.0,None,2015,5,7,19
801,4,2015-05-07,5607,532,1,1,0,0,4,1,48330.0,4.0,2013.0,0,0.0,0.0,None,2015,5,7,19
802,4,2015-05-07,7993,528,1,1,0,0,1,3,910.0,0.0,0.0,1,22.0,2011.0,"Feb,May,Aug,Nov",2015,5,7,19
803,4,2015-05-07,6544,513,1,1,0,0,4,1,1760.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,5,7,19
804,4,2015-05-07,3918,389,1,1,0,0,3,3,2100.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,5,7,19
805,4,2015-05-07,5861,514,1,1,0,0,4,1,24770.0,10.0,2011.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,5,7,19
806,4,2015-05-07,7006,530,1,1,0,0,4,1,260.0,0.0,0.0,1,44.0,2010.0,"Feb,May,Aug,Nov",2015,5,7,19
807,4,2015-05-07,9946,968,1,1,0,0,1,1,3870.0,4.0,2008.0,0,0.0,0.0,None,2015,5,7,19
808,4,2015-05-07,8021,643,1,1,0,0,1,1,18620.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,5,7,19
809,4,2015-05-07,11095,855,1,1,0,0,1,1,12770.0,10.0,2000.0,0,0.0,0.0,None,2015,5,7,19
810,4,2015-05-07,6152,491,1,1,0,0,4,3,9640.0,11.0,2013.0,0,0.0,0.0,None,2015,5,7,19
811,4,2015-05-07,3906,709,1,1,0,0,1,1,410.0,9.0,2012.0,0,0.0,0.0,None,2015,5,7,19
812,4,2015-05-07,7592,873,1,1,0,0,4,1,2590.0,9.0,2012.0,0,0.0,0.0,None,2015,5,7,19
813,4,2015-05-07,6236,673,1,1,0,0,1,1,1560.0,9.0,2003.0,0,0.0,0.0,None,2015,5,7,19
814,4,2015-05-07,10978,822,1,1,0,0,4,3,24530.0,7.0,2013.0,0,0.0,0.0,None,2015,5,7,19
815,4,2015-05-07,6616,610,1,1,0,0,1,1,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
816,4,2015-05-07,5599,763,1,1,0,0,3,3,460.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
817,4,2015-05-07,21387,2905,1,1,0,0,1,1,140.0,3.0,2006.0,0,0.0,0.0,None,2015,5,7,19
818,4,2015-05-07,7607,736,1,1,0,0,4,1,490.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,5,7,19
819,4,2015-05-07,6572,571,1,1,0,0,1,3,720.0,10.0,2014.0,0,0.0,0.0,None,2015,5,7,19
820,4,2015-05-07,11188,975,1,1,0,0,1,3,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
821,4,2015-05-07,7647,932,1,1,0,0,1,1,1700.0,9.0,2009.0,0,0.0,0.0,None,2015,5,7,19
822,4,2015-05-07,7820,583,1,1,0,0,1,3,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",2015,5,7,19
823,4,2015-05-07,7310,650,1,1,0,0,1,3,16210.0,11.0,2010.0,0,0.0,0.0,None,2015,5,7,19
824,4,2015-05-07,7915,973,1,1,0,0,1,1,17570.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
825,4,2015-05-07,4964,598,1,1,0,0,1,1,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
826,4,2015-05-07,9686,860,1,1,0,0,1,3,7980.0,6.0,2005.0,0,0.0,0.0,None,2015,5,7,19
827,4,2015-05-07,15154,1836,1,1,0,0,1,3,250.0,1.0,2005.0,0,0.0,0.0,None,2015,5,7,19
828,4,2015-05-07,5758,600,1,1,0,0,4,3,3290.0,12.0,2014.0,0,0.0,0.0,None,2015,5,7,19
829,4,2015-05-07,6664,824,1,1,0,0,3,1,110.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
830,4,2015-05-07,7234,592,1,1,0,0,1,3,6320.0,0.0,0.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
831,4,2015-05-07,14665,1804,1,1,0,0,1,1,800.0,6.0,2007.0,0,0.0,0.0,None,2015,5,7,19
832,4,2015-05-07,6561,546,1,1,0,0,4,1,5070.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,5,7,19
833,4,2015-05-07,5758,509,1,1,0,0,4,3,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,5,7,19
834,4,2015-05-07,6982,744,1,1,0,0,1,1,3470.0,3.0,2012.0,0,0.0,0.0,None,2015,5,7,19
835,4,2015-05-07,6094,690,1,1,0,0,1,1,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,5,7,19
836,4,2015-05-07,7045,822,1,1,0,0,1,1,2720.0,9.0,2012.0,0,0.0,0.0,None,2015,5,7,19
837,4,2015-05-07,4495,582,1,1,0,0,1,3,14600.0,4.0,2015.0,0,0.0,0.0,None,2015,5,7,19
838,4,2015-05-07,10468,989,1,1,0,0,4,3,6890.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,5,7,19
839,4,2015-05-07,4714,597,1,1,0,0,3,1,240.0,1.0,2015.0,0,0.0,0.0,None,2015,5,7,19
840,4,2015-05-07,7566,1136,1,1,0,0,1,1,1070.0,9.0,2009.0,0,0.0,0.0,None,2015,5,7,19
841,4,2015-05-07,2696,389,1,1,0,0,1,1,27650.0,8.0,2004.0,0,0.0,0.0,None,2015,5,7,19
842,4,2015-05-07,19795,1220,1,1,0,0,4,3,1200.0,11.0,2007.0,0,0.0,0.0,None,2015,5,7,19
843,4,2015-05-07,9411,1000,1,1,0,0,3,1,60.0,4.0,2006.0,0,0.0,0.0,None,2015,5,7,19
844,4,2015-05-07,5122,487,1,1,0,0,1,1,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,5,7,19
845,4,2015-05-07,5042,351,1,1,0,0,4,1,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
846,4,2015-05-07,11290,952,1,1,0,0,1,3,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,7,19
847,4,2015-05-07,7031,970,1,1,0,0,3,3,190.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
848,4,2015-05-07,7971,862,1,1,0,0,1,3,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
849,4,2015-05-07,9064,920,1,1,0,0,3,3,5000.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
850,4,2015-05-07,7764,705,1,1,0,0,4,1,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,5,7,19
851,4,2015-05-07,4880,416,1,1,0,0,4,3,2330.0,0.0,0.0,1,49.0,2014.0,"Mar,Jun,Sept,Dec",2015,5,7,19
852,4,2015-05-07,5240,632,1,1,0,0,3,1,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
853,4,2015-05-07,9589,1079,1,1,0,0,1,1,14040.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
854,4,2015-05-07,6160,588,1,1,0,0,3,1,4770.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,5,7,19
855,4,2015-05-07,6531,670,1,1,0,0,1,1,3440.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,5,7,19
856,4,2015-05-07,8289,982,1,1,0,0,1,1,3020.0,2.0,2010.0,0,0.0,0.0,None,2015,5,7,19
857,4,2015-05-07,7941,892,1,1,0,0,3,1,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2015,5,7,19
858,4,2015-05-07,5239,441,1,1,0,0,1,1,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
859,4,2015-05-07,7243,686,1,1,0,0,3,1,21770.0,7.0,2015.0,0,0.0,0.0,None,2015,5,7,19
860,4,2015-05-07,8371,934,1,1,0,0,3,3,5980.0,2.0,2010.0,0,0.0,0.0,None,2015,5,7,19
861,4,2015-05-07,4570,616,1,1,0,0,3,3,740.0,0.0,0.0,1,14.0,2013.0,"Mar,Jun,Sept,Dec",2015,5,7,19
862,4,2015-05-07,9378,1174,1,1,0,0,1,3,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
863,4,2015-05-07,8720,994,1,1,0,0,1,3,21370.0,11.0,2010.0,0,0.0,0.0,None,2015,5,7,19
864,4,2015-05-07,4908,639,1,1,0,0,1,1,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,5,7,19
865,4,2015-05-07,7914,689,1,1,0,0,4,3,2640.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
866,4,2015-05-07,7230,535,1,1,0,0,4,1,9680.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
867,4,2015-05-07,5054,480,1,1,0,0,4,3,21810.0,9.0,2012.0,0,0.0,0.0,None,2015,5,7,19
868,4,2015-05-07,9671,609,1,1,0,0,4,3,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
869,4,2015-05-07,6956,903,1,1,0,0,3,1,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
870,4,2015-05-07,8972,1033,1,1,0,0,1,1,780.0,4.0,2009.0,0,0.0,0.0,None,2015,5,7,19
871,4,2015-05-07,6923,506,1,1,0,0,4,3,10620.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
872,4,2015-05-07,8882,830,1,1,0,0,1,3,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,5,7,19
873,4,2015-05-07,3957,469,1,1,0,0,1,1,2040.0,11.0,2008.0,0,0.0,0.0,None,2015,5,7,19
874,4,2015-05-07,5765,585,1,1,0,0,1,1,3210.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
875,4,2015-05-07,6513,547,1,1,0,0,4,1,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,5,7,19
876,4,2015-05-07,12869,1370,1,1,0,0,1,1,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,5,7,19
877,4,2015-05-07,6424,884,1,1,0,0,1,3,29190.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
878,4,2015-05-07,9618,811,1,1,0,0,4,3,1100.0,12.0,2014.0,0,0.0,0.0,None,2015,5,7,19
879,4,2015-05-07,4384,362,1,1,0,0,4,1,75860.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
880,4,2015-05-07,8747,870,1,1,0,0,1,3,4570.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
881,4,2015-05-07,4982,696,1,1,0,0,1,1,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
882,4,2015-05-07,7387,827,1,1,0,0,1,1,30.0,4.0,2013.0,0,0.0,0.0,None,2015,5,7,19
883,4,2015-05-07,5265,555,1,1,0,0,1,1,3200.0,6.0,2005.0,0,0.0,0.0,None,2015,5,7,19
884,4,2015-05-07,6412,610,1,1,0,0,4,3,7550.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
885,4,2015-05-07,6322,839,1,1,0,0,1,1,480.0,12.0,2005.0,0,0.0,0.0,None,2015,5,7,19
886,4,2015-05-07,7342,670,1,1,0,0,1,3,12430.0,10.0,2004.0,0,0.0,0.0,None,2015,5,7,19
887,4,2015-05-07,7185,604,1,1,0,0,4,1,19700.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,5,7,19
888,4,2015-05-07,9236,782,1,1,0,0,4,1,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,5,7,19
889,4,2015-05-07,4951,531,1,1,0,0,4,1,18670.0,12.0,2005.0,0,0.0,0.0,None,2015,5,7,19
890,4,2015-05-07,6401,479,1,1,0,0,1,1,4450.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
891,4,2015-05-07,7990,1009,1,1,0,0,1,3,350.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
892,4,2015-05-07,9092,887,1,1,0,0,1,1,19370.0,4.0,2002.0,0,0.0,0.0,None,2015,5,7,19
893,4,2015-05-07,6944,871,1,1,0,0,1,1,130.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,5,7,19
894,4,2015-05-07,9944,1098,1,1,0,0,1,1,190.0,11.0,2012.0,0,0.0,0.0,None,2015,5,7,19
895,4,2015-05-07,10882,909,1,1,0,0,1,3,4150.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
896,4,2015-05-07,7655,1140,1,1,0,0,1,3,170.0,9.0,2012.0,0,0.0,0.0,None,2015,5,7,19
897,4,2015-05-07,3337,356,1,1,0,0,3,3,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,5,7,19
898,4,2015-05-07,8394,878,1,1,0,0,1,1,18540.0,0.0,0.0,0,0.0,0.0,None,2015,5,7,19
899,4,2015-05-07,6133,630,1,1,0,0,4,1,2590.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,5,7,19
900,4,2015-05-07,6709,604,1,1,0,0,1,1,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
901,4,2015-05-07,8169,673,1,1,0,0,1,3,3170.0,4.0,2014.0,0,0.0,0.0,None,2015,5,7,19
902,4,2015-05-07,5226,658,1,1,0,0,1,1,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,5,7,19
903,4,2015-05-07,10449,652,1,1,0,0,4,3,7290.0,9.0,2014.0,0,0.0,0.0,None,2015,5,7,19
904,4,2015-05-07,6666,523,1,1,0,0,4,3,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,5,7,19
