Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
604,3,2015-03-25,5347,432,1,0,0,0,4,1,10950.0,3.0,2014.0,0,0.0,0.0,None,2015,3,25,13
605,3,2015-03-25,4735,384,1,0,0,0,4,1,10310.0,4.0,2003.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
606,3,2015-03-25,5727,633,1,0,0,0,1,1,2260.0,11.0,2007.0,0,0.0,0.0,None,2015,3,25,13
607,3,2015-03-25,2566,346,1,0,0,0,1,1,350.0,8.0,1999.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
608,3,2015-03-25,8232,839,1,0,0,0,1,3,18370.0,2.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
609,3,2015-03-25,4728,543,1,0,0,0,1,1,2070.0,9.0,2007.0,0,0.0,0.0,None,2015,3,25,13
610,3,2015-03-25,3121,446,1,0,0,0,1,1,660.0,1.0,2007.0,0,0.0,0.0,None,2015,3,25,13
611,3,2015-03-25,5773,466,1,0,0,0,1,1,8080.0,12.0,2002.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
612,3,2015-03-25,4772,295,1,0,0,0,4,3,2490.0,11.0,2012.0,1,31.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
613,3,2015-03-25,4955,796,1,0,0,0,3,1,250.0,6.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
614,3,2015-03-25,5951,939,1,0,0,0,1,1,1160.0,12.0,2012.0,0,0.0,0.0,None,2015,3,25,13
615,3,2015-03-25,6797,972,1,0,0,0,4,1,730.0,8.0,2007.0,0,0.0,0.0,None,2015,3,25,13
616,3,2015-03-25,7196,725,1,0,0,0,1,3,3040.0,8.0,2011.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,3,25,13
617,3,2015-03-25,5249,484,1,0,0,0,1,3,8940.0,0.0,0.0,1,9.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
618,3,2015-03-25,4775,381,1,0,0,0,4,3,9910.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
619,3,2015-03-25,4265,405,1,0,0,0,1,1,1600.0,6.0,2006.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
620,3,2015-03-25,6951,660,1,0,0,0,4,3,5440.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
621,3,2015-03-25,4655,619,1,0,0,0,1,1,30.0,7.0,2002.0,0,0.0,0.0,None,2015,3,25,13
622,3,2015-03-25,3490,380,1,0,0,0,1,3,75860.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
623,3,2015-03-25,5395,690,1,0,0,0,1,1,4080.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,3,25,13
624,3,2015-03-25,5784,545,1,0,0,0,1,3,6920.0,9.0,2011.0,0,0.0,0.0,None,2015,3,25,13
625,3,2015-03-25,4585,492,1,0,0,0,1,1,1170.0,4.0,2011.0,1,22.0,2012.0,"Feb,May,Aug,Nov",2015,3,25,13
626,3,2015-03-25,5871,550,1,0,0,0,3,3,10740.0,11.0,2013.0,0,0.0,0.0,None,2015,3,25,13
627,3,2015-03-25,4719,518,1,0,0,0,3,3,3970.0,3.0,2010.0,0,0.0,0.0,None,2015,3,25,13
628,3,2015-03-25,4395,639,1,0,0,1,1,3,2180.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
629,3,2015-03-25,4534,421,1,0,0,0,4,1,510.0,7.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,3,25,13
630,3,2015-03-25,6711,812,1,0,0,0,1,1,1690.0,4.0,2015.0,0,0.0,0.0,None,2015,3,25,13
631,3,2015-03-25,4342,567,1,0,0,0,4,3,2870.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,3,25,13
632,3,2015-03-25,5808,803,1,0,0,0,1,1,3350.0,2.0,2010.0,0,0.0,0.0,None,2015,3,25,13
633,3,2015-03-25,6049,442,1,0,0,0,4,1,11640.0,4.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
634,3,2015-03-25,5212,523,1,0,0,0,4,1,18610.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
635,3,2015-03-25,4093,450,1,0,0,0,1,1,27530.0,4.0,2014.0,0,0.0,0.0,None,2015,3,25,13
636,3,2015-03-25,3939,558,1,0,0,0,3,1,720.0,10.0,2004.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,3,25,13
637,3,2015-03-25,6211,585,1,0,0,0,4,3,9790.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
638,3,2015-03-25,4450,400,1,0,0,0,4,1,10170.0,11.0,2001.0,0,0.0,0.0,None,2015,3,25,13
639,3,2015-03-25,3425,410,1,0,0,0,1,1,7780.0,11.0,2006.0,0,0.0,0.0,None,2015,3,25,13
640,3,2015-03-25,8355,689,1,0,0,0,4,3,8040.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
641,3,2015-03-25,4422,411,1,0,0,0,1,3,610.0,12.0,2003.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,3,25,13
642,3,2015-03-25,2922,433,1,0,0,0,3,3,530.0,4.0,2005.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,3,25,13
643,3,2015-03-25,6341,890,1,0,0,0,1,1,230.0,6.0,2010.0,1,18.0,2010.0,"Feb,May,Aug,Nov",2015,3,25,13
644,3,2015-03-25,7932,942,1,0,0,0,3,1,4030.0,12.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
645,3,2015-03-25,7465,1024,1,0,0,0,1,1,90.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
646,3,2015-03-25,3977,604,1,0,0,0,1,1,620.0,9.0,2014.0,0,0.0,0.0,None,2015,3,25,13
647,3,2015-03-25,3654,491,1,0,0,0,1,3,7420.0,4.0,2013.0,0,0.0,0.0,None,2015,3,25,13
648,3,2015-03-25,4822,471,1,0,0,0,4,1,2130.0,12.0,2008.0,0,0.0,0.0,None,2015,3,25,13
649,3,2015-03-25,3203,340,1,0,0,0,1,1,14570.0,11.0,2002.0,0,0.0,0.0,None,2015,3,25,13
650,3,2015-03-25,5616,597,1,0,0,0,1,1,1420.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
651,3,2015-03-25,6454,838,1,0,0,0,1,1,200.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
652,3,2015-03-25,4350,536,1,0,0,0,1,1,20390.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
653,3,2015-03-25,4665,417,1,0,0,0,4,3,7520.0,7.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
654,3,2015-03-25,5495,614,1,0,0,0,3,1,6930.0,9.0,2006.0,0,0.0,0.0,None,2015,3,25,13
655,3,2015-03-25,6196,537,1,0,0,0,4,3,960.0,11.0,2012.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
656,3,2015-03-25,2549,350,1,0,0,0,4,1,410.0,4.0,2009.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,3,25,13
657,3,2015-03-25,4909,693,1,0,0,0,3,3,80.0,1.0,2006.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
658,3,2015-03-25,4015,484,1,0,0,0,4,3,520.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
659,3,2015-03-25,4075,555,1,0,0,0,4,1,1590.0,3.0,2012.0,0,0.0,0.0,None,2015,3,25,13
660,3,2015-03-25,3977,471,1,0,0,0,1,1,1200.0,11.0,2006.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
661,3,2015-03-25,5682,502,1,0,0,0,4,3,2140.0,7.0,2013.0,0,0.0,0.0,None,2015,3,25,13
662,3,2015-03-25,5978,591,1,0,0,1,4,1,1070.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
663,3,2015-03-25,5121,705,1,0,0,0,1,3,7860.0,5.0,2005.0,0,0.0,0.0,None,2015,3,25,13
664,3,2015-03-25,3991,496,1,0,0,0,4,3,1680.0,10.0,2005.0,0,0.0,0.0,None,2015,3,25,13
665,3,2015-03-25,7181,1193,1,0,0,0,1,1,90.0,12.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
666,3,2015-03-25,5022,501,1,0,0,0,3,3,2700.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,3,25,13
667,3,2015-03-25,6105,645,1,0,0,0,4,3,2870.0,9.0,2012.0,0,0.0,0.0,None,2015,3,25,13
668,3,2015-03-25,7903,979,1,0,0,0,3,1,1270.0,9.0,2010.0,0,0.0,0.0,None,2015,3,25,13
669,3,2015-03-25,3135,305,1,0,0,0,4,1,17080.0,7.0,2012.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,3,25,13
670,3,2015-03-25,5178,605,1,0,0,0,1,1,2060.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
671,3,2015-03-25,5494,624,1,0,0,0,1,3,2070.0,2.0,2008.0,1,39.0,2010.0,"Jan,Apr,Jul,Oct",2015,3,25,13
672,3,2015-03-25,6360,992,1,0,0,0,3,1,240.0,9.0,2002.0,0,0.0,0.0,None,2015,3,25,13
673,3,2015-03-25,6309,517,1,0,0,0,4,3,15170.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
675,3,2015-03-25,2797,336,1,0,0,0,1,1,2100.0,8.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
676,3,2015-03-25,7456,1939,1,0,0,0,2,2,1410.0,9.0,2008.0,0,0.0,0.0,None,2015,3,25,13
677,3,2015-03-25,4916,426,1,0,0,0,4,1,1740.0,6.0,2014.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
678,3,2015-03-25,5487,703,1,0,0,0,3,1,3250.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
679,3,2015-03-25,8499,1001,1,0,0,0,1,1,4140.0,9.0,2012.0,0,0.0,0.0,None,2015,3,25,13
680,3,2015-03-25,3955,659,1,0,0,0,3,1,170.0,0.0,0.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,3,25,13
681,3,2015-03-25,3349,513,1,0,0,0,1,3,620.0,0.0,0.0,1,1.0,2014.0,"Mar,Jun,Sept,Dec",2015,3,25,13
682,3,2015-03-25,10471,1783,1,0,0,0,2,1,150.0,9.0,2006.0,0,0.0,0.0,None,2015,3,25,13
683,3,2015-03-25,6811,775,1,0,0,0,1,1,2850.0,7.0,2014.0,0,0.0,0.0,None,2015,3,25,13
684,3,2015-03-25,5995,502,1,0,0,0,4,3,680.0,0.0,0.0,1,22.0,2012.0,"Jan,Apr,Jul,Oct",2015,3,25,13
685,3,2015-03-25,4586,475,1,0,0,0,1,1,650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
686,3,2015-03-25,4940,634,1,0,0,0,1,1,20050.0,4.0,2002.0,0,0.0,0.0,None,2015,3,25,13
687,3,2015-03-25,7238,632,1,0,0,0,4,3,2770.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
688,3,2015-03-25,2832,319,1,0,0,0,1,1,18760.0,8.0,2015.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
689,3,2015-03-25,4555,547,1,0,0,0,4,1,15040.0,10.0,2004.0,0,0.0,0.0,None,2015,3,25,13
690,3,2015-03-25,4569,725,1,0,0,0,1,1,100.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
691,3,2015-03-25,6397,488,1,0,0,0,4,3,3030.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
692,3,2015-03-25,4975,662,1,0,0,0,1,1,40.0,8.0,2001.0,0,0.0,0.0,None,2015,3,25,13
693,3,2015-03-25,3949,343,1,0,0,0,4,1,450.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
694,3,2015-03-25,6408,661,1,0,0,0,1,3,460.0,11.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
695,3,2015-03-25,4890,449,1,0,0,0,1,1,550.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,3,25,13
696,3,2015-03-25,6947,946,1,0,0,0,1,3,430.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
697,3,2015-03-25,8792,862,1,0,0,0,4,1,3780.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
698,3,2015-03-25,13645,1816,1,0,0,0,1,1,1790.0,5.0,2011.0,0,0.0,0.0,None,2015,3,25,13
699,3,2015-03-25,6273,778,1,0,0,0,1,1,180.0,0.0,0.0,1,5.0,2013.0,"Jan,Apr,Jul,Oct",2015,3,25,13
700,3,2015-03-25,3506,522,1,0,0,0,1,3,830.0,0.0,0.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",2015,3,25,13
701,3,2015-03-25,3906,477,1,0,0,0,4,1,1450.0,3.0,2012.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
702,3,2015-03-25,2883,276,1,0,0,0,1,1,8550.0,9.0,2001.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
703,3,2015-03-25,2484,302,1,0,0,0,1,1,80.0,6.0,2005.0,0,0.0,0.0,None,2015,3,25,13
704,3,2015-03-25,9641,1041,1,0,0,0,4,3,1910.0,4.0,2009.0,0,0.0,0.0,None,2015,3,25,13
705,3,2015-03-25,7134,862,1,0,0,0,1,1,4140.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,3,25,13
706,3,2015-03-25,3612,385,1,0,0,0,4,1,7830.0,9.0,2014.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,3,25,13
707,3,2015-03-25,7159,722,1,0,0,0,1,3,2900.0,7.0,1990.0,0,0.0,0.0,None,2015,3,25,13
708,3,2015-03-25,3665,384,1,0,0,0,3,3,11470.0,10.0,2009.0,1,18.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
709,3,2015-03-25,9853,1428,1,0,0,0,1,1,500.0,12.0,2010.0,0,0.0,0.0,None,2015,3,25,13
710,3,2015-03-25,3524,314,1,0,0,0,4,1,1500.0,9.0,2008.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
711,3,2015-03-25,5548,475,1,0,0,0,4,1,17110.0,3.0,2007.0,1,5.0,2010.0,"Jan,Apr,Jul,Oct",2015,3,25,13
712,3,2015-03-25,5430,526,1,0,0,0,1,1,4870.0,9.0,2007.0,1,45.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
713,3,2015-03-25,7235,996,1,0,0,0,1,3,220.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
714,3,2015-03-25,3896,308,1,0,0,0,4,3,12070.0,10.0,2005.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,3,25,13
715,3,2015-03-25,5073,625,1,0,0,0,1,1,14810.0,6.0,2014.0,0,0.0,0.0,None,2015,3,25,13
716,3,2015-03-25,4439,372,1,0,0,0,4,1,3200.0,1.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
717,3,2015-03-25,4023,462,1,0,0,0,4,3,310.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
718,3,2015-03-25,6533,784,1,0,0,0,1,1,1100.0,6.0,2015.0,0,0.0,0.0,None,2015,3,25,13
719,3,2015-03-25,3795,320,1,0,0,0,3,3,8190.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,3,25,13
720,3,2015-03-25,5687,643,1,0,0,0,1,3,15320.0,3.0,2011.0,1,14.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
721,3,2015-03-25,5876,640,1,0,0,0,1,3,3590.0,9.0,2012.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,3,25,13
722,3,2015-03-25,8153,1442,1,0,0,1,1,1,50.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
723,3,2015-03-25,5801,506,1,0,0,0,4,3,5650.0,9.0,2008.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
724,3,2015-03-25,6009,597,1,0,0,0,4,3,5900.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
725,3,2015-03-25,4221,485,1,0,0,0,4,3,17540.0,6.0,2012.0,0,0.0,0.0,None,2015,3,25,13
726,3,2015-03-25,8589,914,1,0,0,0,1,3,40540.0,2.0,2002.0,0,0.0,0.0,None,2015,3,25,13
727,3,2015-03-25,3279,397,1,0,0,0,1,1,2050.0,3.0,2007.0,0,0.0,0.0,None,2015,3,25,13
728,3,2015-03-25,3912,377,1,0,0,0,4,1,13990.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
729,3,2015-03-25,7535,873,1,0,0,0,3,3,8980.0,6.0,2011.0,0,0.0,0.0,None,2015,3,25,13
730,3,2015-03-25,6029,820,1,0,0,0,3,1,1190.0,9.0,2013.0,0,0.0,0.0,None,2015,3,25,13
731,3,2015-03-25,7413,826,1,0,0,0,1,1,15270.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
732,3,2015-03-25,4446,521,1,0,0,0,1,3,35280.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
733,3,2015-03-25,14498,3335,1,0,0,0,2,2,860.0,10.0,1999.0,0,0.0,0.0,None,2015,3,25,13
734,3,2015-03-25,4088,425,1,0,0,0,1,1,220.0,0.0,0.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,3,25,13
735,3,2015-03-25,3836,423,1,0,0,0,4,3,1920.0,4.0,2005.0,0,0.0,0.0,None,2015,3,25,13
736,3,2015-03-25,3911,399,1,0,0,0,3,3,1650.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
737,3,2015-03-25,4578,689,1,0,0,0,1,1,100.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,3,25,13
738,3,2015-03-25,6897,623,1,0,0,0,4,3,5980.0,10.0,2005.0,0,0.0,0.0,None,2015,3,25,13
739,3,2015-03-25,7258,627,1,0,0,0,4,3,2770.0,6.0,2008.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
740,3,2015-03-25,5540,451,1,0,0,0,4,1,6400.0,3.0,2014.0,0,0.0,0.0,None,2015,3,25,13
741,3,2015-03-25,5872,775,1,0,0,1,4,3,11900.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
742,3,2015-03-25,5496,684,1,0,0,0,4,3,4380.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
743,3,2015-03-25,3181,352,1,0,0,0,1,1,6710.0,11.0,2003.0,1,14.0,2012.0,"Jan,Apr,Jul,Oct",2015,3,25,13
744,3,2015-03-25,6391,728,1,0,0,0,1,1,1370.0,12.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
745,3,2015-03-25,6293,742,1,0,0,0,1,1,17650.0,11.0,2013.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
746,3,2015-03-25,4956,465,1,0,0,0,4,3,4330.0,2.0,2011.0,1,35.0,2011.0,"Mar,Jun,Sept,Dec",2015,3,25,13
747,3,2015-03-25,6098,535,1,0,0,0,3,3,45740.0,8.0,2008.0,0,0.0,0.0,None,2015,3,25,13
748,3,2015-03-25,4032,354,1,0,0,0,4,1,2380.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
749,3,2015-03-25,4003,546,1,0,0,0,1,1,3410.0,8.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,3,25,13
750,3,2015-03-25,4223,348,1,0,0,0,4,1,8670.0,2.0,2002.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
751,3,2015-03-25,3373,510,1,0,0,0,1,1,650.0,10.0,2006.0,0,0.0,0.0,None,2015,3,25,13
752,3,2015-03-25,3569,323,1,0,0,0,1,1,970.0,3.0,2013.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
753,3,2015-03-25,6076,633,1,0,0,0,4,3,540.0,11.0,2012.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,3,25,13
754,3,2015-03-25,5369,701,1,0,0,0,3,3,380.0,5.0,2008.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,3,25,13
755,3,2015-03-25,7779,725,1,0,0,0,4,3,13130.0,12.0,2003.0,0,0.0,0.0,None,2015,3,25,13
756,3,2015-03-25,11701,1878,1,0,0,0,1,3,50.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
757,3,2015-03-25,5501,544,1,0,0,0,1,3,3450.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
758,3,2015-03-25,3940,561,1,0,0,0,1,3,19780.0,6.0,2008.0,0,0.0,0.0,None,2015,3,25,13
759,3,2015-03-25,5606,632,1,0,0,0,1,1,110.0,11.0,2012.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
760,3,2015-03-25,6627,1134,1,0,0,0,1,1,560.0,1.0,2011.0,0,0.0,0.0,None,2015,3,25,13
761,3,2015-03-25,7388,923,1,0,0,0,1,1,2390.0,9.0,2012.0,0,0.0,0.0,None,2015,3,25,13
762,3,2015-03-25,2644,306,1,0,0,0,4,3,1280.0,0.0,0.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,3,25,13
763,3,2015-03-25,4412,448,1,0,0,0,4,3,32240.0,3.0,2010.0,0,0.0,0.0,None,2015,3,25,13
764,3,2015-03-25,3210,414,1,0,0,0,1,3,26490.0,0.0,0.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,3,25,13
765,3,2015-03-25,6753,610,1,0,0,0,1,3,25430.0,5.0,1999.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,3,25,13
766,3,2015-03-25,4634,441,1,0,0,0,4,3,9820.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
767,3,2015-03-25,4975,542,1,0,0,0,1,3,13080.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
768,3,2015-03-25,9559,1139,1,0,0,0,1,3,2630.0,9.0,2012.0,0,0.0,0.0,None,2015,3,25,13
769,3,2015-03-25,10475,3261,1,0,0,0,2,2,840.0,0.0,0.0,1,48.0,2012.0,"Jan,Apr,Jul,Oct",2015,3,25,13
770,3,2015-03-25,5163,595,1,0,0,0,1,3,100.0,4.0,2015.0,0,0.0,0.0,None,2015,3,25,13
771,3,2015-03-25,5085,595,1,0,0,0,1,1,20640.0,9.0,2007.0,0,0.0,0.0,None,2015,3,25,13
772,3,2015-03-25,3388,444,1,0,0,0,4,3,1850.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
773,3,2015-03-25,4493,721,1,0,0,0,1,1,200.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
774,3,2015-03-25,4822,662,1,0,0,0,1,3,640.0,9.0,2013.0,0,0.0,0.0,None,2015,3,25,13
775,3,2015-03-25,6604,486,1,0,0,0,4,3,6970.0,12.0,2005.0,1,22.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
776,3,2015-03-25,3657,455,1,0,0,0,3,1,700.0,4.0,2009.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,3,25,13
777,3,2015-03-25,2919,271,1,0,0,0,4,3,8250.0,10.0,2004.0,1,10.0,2013.0,"Mar,Jun,Sept,Dec",2015,3,25,13
778,3,2015-03-25,5127,732,1,0,0,0,1,1,340.0,6.0,2003.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
779,3,2015-03-25,5831,589,1,0,0,0,1,1,16990.0,4.0,2004.0,0,0.0,0.0,None,2015,3,25,13
780,3,2015-03-25,5036,662,1,0,0,0,1,1,18160.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
781,3,2015-03-25,4177,650,1,0,0,0,1,1,630.0,4.0,2007.0,0,0.0,0.0,None,2015,3,25,13
782,3,2015-03-25,4269,422,1,0,0,0,3,3,5390.0,8.0,2003.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,3,25,13
783,3,2015-03-25,5267,558,1,0,0,0,4,3,15490.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
784,3,2015-03-25,4982,567,1,0,0,0,1,1,560.0,10.0,2014.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
785,3,2015-03-25,5094,463,1,0,0,0,4,3,970.0,7.0,2005.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
786,3,2015-03-25,2901,474,1,0,0,0,1,1,290.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,3,25,13
787,3,2015-03-25,8137,933,1,0,0,0,3,3,3210.0,6.0,2009.0,0,0.0,0.0,None,2015,3,25,13
788,3,2015-03-25,16120,1633,1,0,0,0,1,3,1530.0,3.0,2013.0,0,0.0,0.0,None,2015,3,25,13
789,3,2015-03-25,3599,519,1,0,0,0,1,3,9770.0,7.0,2003.0,0,0.0,0.0,None,2015,3,25,13
790,3,2015-03-25,5055,546,1,0,0,0,4,3,9070.0,12.0,2003.0,0,0.0,0.0,None,2015,3,25,13
791,3,2015-03-25,6648,735,1,0,0,0,1,1,5950.0,4.0,2007.0,0,0.0,0.0,None,2015,3,25,13
792,3,2015-03-25,4723,507,1,0,0,0,4,1,17280.0,10.0,2009.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,3,25,13
793,3,2015-03-25,3169,314,1,0,0,0,4,1,2710.0,7.0,2006.0,0,0.0,0.0,None,2015,3,25,13
794,3,2015-03-25,3105,504,1,0,0,0,3,3,5090.0,9.0,2006.0,0,0.0,0.0,None,2015,3,25,13
795,3,2015-03-25,3459,377,1,0,0,0,4,1,510.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,3,25,13
796,3,2015-03-25,6303,588,1,0,0,0,1,3,7180.0,11.0,2012.0,0,0.0,0.0,None,2015,3,25,13
797,3,2015-03-25,3435,383,1,0,0,0,1,1,2090.0,10.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,3,25,13
798,3,2015-03-25,5580,839,1,0,0,0,1,1,9560.0,4.0,2001.0,0,0.0,0.0,None,2015,3,25,13
799,3,2015-03-25,7684,696,1,0,0,0,1,3,2700.0,0.0,0.0,0,0.0,0.0,None,2015,3,25,13
800,3,2015-03-25,3041,315,1,0,0,0,4,1,2020.0,7.0,2014.0,0,0.0,0.0,None,2015,3,25,13
