Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,Year,Month,Day,WeekOfYear
812,5,2015-06-19,6791,836,1,1,0,0,4,1,2590.0,9.0,2012.0,0,0.0,0.0,None,2015,6,19,25
813,5,2015-06-19,6576,710,1,1,0,0,1,1,1560.0,9.0,2003.0,0,0.0,0.0,None,2015,6,19,25
814,5,2015-06-19,9152,800,1,1,0,0,4,3,24530.0,7.0,2013.0,0,0.0,0.0,None,2015,6,19,25
815,5,2015-06-19,6987,635,1,1,0,0,1,1,590.0,1.0,1900.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
816,5,2015-06-19,4832,675,1,1,0,0,3,3,460.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
817,5,2015-06-19,22946,2996,1,1,0,0,1,1,140.0,3.0,2006.0,0,0.0,0.0,None,2015,6,19,25
818,5,2015-06-19,7842,736,1,1,0,0,4,1,490.0,0.0,0.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,19,25
819,5,2015-06-19,6447,532,1,1,0,0,1,3,720.0,10.0,2014.0,0,0.0,0.0,None,2015,6,19,25
820,5,2015-06-19,12765,1086,1,1,0,0,1,3,1650.0,0.0,0.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
821,5,2015-06-19,6807,837,1,1,0,0,1,1,1700.0,9.0,2009.0,0,0.0,0.0,None,2015,6,19,25
822,5,2015-06-19,8477,667,1,1,0,0,1,3,410.0,11.0,2010.0,1,48.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,19,25
823,5,2015-06-19,7384,684,1,1,0,0,1,3,16210.0,11.0,2010.0,0,0.0,0.0,None,2015,6,19,25
824,5,2015-06-19,7664,899,1,1,0,0,1,1,17570.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
825,5,2015-06-19,5620,611,1,1,0,0,1,1,380.0,5.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
826,5,2015-06-19,9431,803,1,1,0,0,1,3,7980.0,6.0,2005.0,0,0.0,0.0,None,2015,6,19,25
827,5,2015-06-19,13424,1799,1,1,0,0,1,3,250.0,1.0,2005.0,0,0.0,0.0,None,2015,6,19,25
828,5,2015-06-19,6066,651,1,1,0,0,4,3,3290.0,12.0,2014.0,0,0.0,0.0,None,2015,6,19,25
829,5,2015-06-19,6231,790,1,1,0,0,3,1,110.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
830,5,2015-06-19,7027,581,1,1,0,0,1,3,6320.0,0.0,0.0,1,5.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
831,5,2015-06-19,13009,1481,1,1,0,0,1,1,800.0,6.0,2007.0,0,0.0,0.0,None,2015,6,19,25
832,5,2015-06-19,7530,629,1,1,0,0,4,1,5070.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,19,25
833,5,2015-06-19,6043,498,1,1,0,0,4,3,3290.0,12.0,1999.0,1,35.0,2010.0,"Mar,Jun,Sept,Dec",2015,6,19,25
834,5,2015-06-19,6472,680,1,1,0,0,1,1,3470.0,3.0,2012.0,0,0.0,0.0,None,2015,6,19,25
835,5,2015-06-19,6170,664,1,1,0,0,1,1,2890.0,12.0,2007.0,1,10.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,19,25
836,5,2015-06-19,6535,798,1,1,0,0,1,1,2720.0,9.0,2012.0,0,0.0,0.0,None,2015,6,19,25
837,5,2015-06-19,4706,614,1,1,0,0,1,3,14600.0,4.0,2015.0,0,0.0,0.0,None,2015,6,19,25
838,5,2015-06-19,9001,883,1,1,0,0,4,3,6890.0,0.0,0.0,1,48.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,19,25
839,5,2015-06-19,4319,546,1,1,0,0,3,1,240.0,1.0,2015.0,0,0.0,0.0,None,2015,6,19,25
840,5,2015-06-19,6440,908,1,1,0,0,1,1,1070.0,9.0,2009.0,0,0.0,0.0,None,2015,6,19,25
841,5,2015-06-19,3034,453,1,1,0,0,1,1,27650.0,8.0,2004.0,0,0.0,0.0,None,2015,6,19,25
842,5,2015-06-19,22540,1311,1,1,0,0,4,3,1200.0,11.0,2007.0,0,0.0,0.0,None,2015,6,19,25
843,5,2015-06-19,9807,1082,1,1,0,0,3,1,60.0,4.0,2006.0,0,0.0,0.0,None,2015,6,19,25
844,5,2015-06-19,4761,448,1,1,0,0,1,1,2030.0,9.0,2012.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,19,25
845,5,2015-06-19,7080,436,1,1,0,0,4,1,7860.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
846,5,2015-06-19,10788,960,1,1,0,0,1,3,8860.0,4.0,2004.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,19,25
847,5,2015-06-19,7107,911,1,1,0,0,3,3,190.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
848,5,2015-06-19,7880,868,1,1,0,0,1,3,370.0,7.0,2007.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
849,5,2015-06-19,9610,888,1,1,0,0,3,3,5000.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
850,5,2015-06-19,7329,675,1,1,0,0,4,1,1120.0,5.0,2007.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
851,5,2015-06-19,5851,497,1,1,0,0,4,3,2330.0,0.0,0.0,1,49.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,19,25
852,5,2015-06-19,4655,566,1,1,0,0,3,1,940.0,4.0,2004.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
853,5,2015-06-19,9595,1087,1,1,0,0,1,1,14040.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
854,5,2015-06-19,6893,710,1,1,0,0,3,1,4770.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
855,5,2015-06-19,6754,659,1,1,0,0,1,1,3440.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,19,25
856,5,2015-06-19,7211,937,1,1,0,0,1,1,3020.0,2.0,2010.0,0,0.0,0.0,None,2015,6,19,25
857,5,2015-06-19,8053,916,1,1,0,0,3,1,6270.0,8.0,2005.0,1,23.0,2014.0,"Mar,Jun,Sept,Dec",2015,6,19,25
858,5,2015-06-19,5290,448,1,1,0,0,1,1,3370.0,12.0,2008.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
859,5,2015-06-19,7423,732,1,1,0,0,3,1,21770.0,7.0,2015.0,0,0.0,0.0,None,2015,6,19,25
860,5,2015-06-19,7605,892,1,1,0,0,3,3,5980.0,2.0,2010.0,0,0.0,0.0,None,2015,6,19,25
861,5,2015-06-19,4310,627,1,1,0,0,3,3,740.0,0.0,0.0,1,14.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,19,25
862,5,2015-06-19,7943,1059,1,1,0,0,1,3,2840.0,3.0,2010.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
863,5,2015-06-19,10132,1171,1,1,0,0,1,3,21370.0,11.0,2010.0,0,0.0,0.0,None,2015,6,19,25
864,5,2015-06-19,5122,675,1,1,0,0,1,1,1020.0,10.0,2012.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,19,25
865,5,2015-06-19,8983,736,1,1,0,0,4,3,2640.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
866,5,2015-06-19,7563,513,1,1,0,0,4,1,9680.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
867,5,2015-06-19,5249,462,1,1,0,0,4,3,21810.0,9.0,2012.0,0,0.0,0.0,None,2015,6,19,25
868,5,2015-06-19,11959,718,1,1,0,0,4,3,1360.0,8.0,2005.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
869,5,2015-06-19,6353,866,1,1,0,0,3,1,230.0,10.0,2001.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
870,5,2015-06-19,7323,914,1,1,0,0,1,1,780.0,4.0,2009.0,0,0.0,0.0,None,2015,6,19,25
871,5,2015-06-19,7847,572,1,1,0,0,4,3,10620.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
872,5,2015-06-19,8897,795,1,1,0,0,1,3,3860.0,9.0,2014.0,1,23.0,2015.0,"Mar,Jun,Sept,Dec",2015,6,19,25
873,5,2015-06-19,3972,468,1,1,0,0,1,1,2040.0,11.0,2008.0,0,0.0,0.0,None,2015,6,19,25
874,5,2015-06-19,5273,562,1,1,0,0,1,1,3210.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
875,5,2015-06-19,6126,509,1,1,0,0,4,1,5070.0,11.0,2007.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,6,19,25
876,5,2015-06-19,9921,993,1,1,0,0,1,1,21790.0,4.0,2005.0,1,18.0,2015.0,"Feb,May,Aug,Nov",2015,6,19,25
877,5,2015-06-19,5583,812,1,1,0,0,1,3,29190.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
878,5,2015-06-19,9843,835,1,1,0,0,4,3,1100.0,12.0,2014.0,0,0.0,0.0,None,2015,6,19,25
879,5,2015-06-19,4526,398,1,1,0,0,4,1,75860.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
880,5,2015-06-19,8971,863,1,1,0,0,1,3,4570.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
881,5,2015-06-19,4327,559,1,1,0,0,1,1,180.0,3.0,2008.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
882,5,2015-06-19,6748,799,1,1,0,0,1,1,30.0,4.0,2013.0,0,0.0,0.0,None,2015,6,19,25
883,5,2015-06-19,4978,517,1,1,0,0,1,1,3200.0,6.0,2005.0,0,0.0,0.0,None,2015,6,19,25
884,5,2015-06-19,6974,643,1,1,0,0,4,3,7550.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
885,5,2015-06-19,6062,747,1,1,0,0,1,1,480.0,12.0,2005.0,0,0.0,0.0,None,2015,6,19,25
886,5,2015-06-19,7728,666,1,1,0,0,1,3,12430.0,10.0,2004.0,0,0.0,0.0,None,2015,6,19,25
887,5,2015-06-19,7776,632,1,1,0,0,4,1,19700.0,0.0,0.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,19,25
888,5,2015-06-19,9947,891,1,1,0,0,4,1,4450.0,6.0,2012.0,1,35.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,19,25
889,5,2015-06-19,5398,569,1,1,0,0,4,1,18670.0,12.0,2005.0,0,0.0,0.0,None,2015,6,19,25
890,5,2015-06-19,6742,497,1,1,0,0,1,1,4450.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
891,5,2015-06-19,5833,833,1,1,0,0,1,3,350.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
892,5,2015-06-19,9639,1003,1,1,0,0,1,1,19370.0,4.0,2002.0,0,0.0,0.0,None,2015,6,19,25
893,5,2015-06-19,6734,799,1,1,0,0,1,1,130.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
894,5,2015-06-19,10563,1236,1,1,0,0,1,1,190.0,11.0,2012.0,0,0.0,0.0,None,2015,6,19,25
895,5,2015-06-19,10461,931,1,1,0,0,1,3,4150.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
896,5,2015-06-19,7003,1064,1,1,0,0,1,3,170.0,9.0,2012.0,0,0.0,0.0,None,2015,6,19,25
897,5,2015-06-19,3785,415,1,1,0,0,3,3,3290.0,1.0,2007.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
898,5,2015-06-19,7739,823,1,1,0,0,1,1,18540.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
899,5,2015-06-19,6309,625,1,1,0,0,4,1,2590.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
900,5,2015-06-19,6732,594,1,1,0,0,1,1,3920.0,4.0,2005.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
901,5,2015-06-19,7632,647,1,1,0,0,1,3,3170.0,4.0,2014.0,0,0.0,0.0,None,2015,6,19,25
902,5,2015-06-19,4508,565,1,1,0,0,1,1,310.0,5.0,2015.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
903,5,2015-06-19,13339,874,1,1,0,0,4,3,7290.0,9.0,2014.0,0,0.0,0.0,None,2015,6,19,25
904,5,2015-06-19,6283,454,1,1,0,0,4,3,570.0,7.0,2013.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
905,5,2015-06-19,6276,890,1,1,0,0,1,1,90.0,6.0,2014.0,0,0.0,0.0,None,2015,6,19,25
906,5,2015-06-19,10635,1189,1,1,0,0,1,1,90.0,7.0,2010.0,0,0.0,0.0,None,2015,6,19,25
907,5,2015-06-19,8228,886,1,1,0,0,1,3,250.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
908,5,2015-06-19,4966,417,1,1,0,0,1,1,1980.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,19,25
909,5,2015-06-19,11856,1106,1,1,0,0,1,3,1680.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,19,25
910,5,2015-06-19,7112,654,1,1,0,0,4,3,12480.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
911,5,2015-06-19,10335,954,1,1,0,0,1,3,16490.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
912,5,2015-06-19,5803,749,1,1,0,0,3,3,3100.0,5.0,2010.0,0,0.0,0.0,None,2015,6,19,25
913,5,2015-06-19,8717,1121,1,1,0,0,1,1,280.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
914,5,2015-06-19,9460,1028,1,1,0,0,3,3,2640.0,4.0,2011.0,1,22.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,19,25
915,5,2015-06-19,7809,552,1,1,0,0,4,3,650.0,3.0,2013.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
916,5,2015-06-19,5978,692,1,1,0,0,1,1,90.0,11.0,2012.0,0,0.0,0.0,None,2015,6,19,25
917,5,2015-06-19,6787,698,1,1,0,0,1,1,7240.0,2.0,2010.0,0,0.0,0.0,None,2015,6,19,25
918,5,2015-06-19,6224,637,1,1,0,0,1,3,18710.0,4.0,2015.0,0,0.0,0.0,None,2015,6,19,25
919,5,2015-06-19,5971,700,1,1,0,0,1,1,2620.0,0.0,0.0,1,45.0,2009.0,"Feb,May,Aug,Nov",2015,6,19,25
920,5,2015-06-19,7420,658,1,1,0,0,1,1,850.0,2.0,2012.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
921,5,2015-06-19,9604,1080,1,1,0,0,1,1,840.0,9.0,2006.0,0,0.0,0.0,None,2015,6,19,25
922,5,2015-06-19,8737,793,1,1,0,0,4,1,2110.0,3.0,2006.0,0,0.0,0.0,None,2015,6,19,25
923,5,2015-06-19,5003,642,1,1,0,0,1,1,280.0,9.0,2008.0,0,0.0,0.0,None,2015,6,19,25
924,5,2015-06-19,5537,489,1,1,0,0,1,1,6420.0,4.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,19,25
925,5,2015-06-19,7794,1164,1,1,0,0,3,1,470.0,3.0,2007.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,19,25
926,5,2015-06-19,8846,614,1,1,0,0,4,3,5150.0,3.0,2011.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
927,5,2015-06-19,6626,847,1,1,0,0,1,1,480.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
928,5,2015-06-19,8838,738,1,1,0,0,4,3,1090.0,0.0,0.0,1,31.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
929,5,2015-06-19,6452,757,1,1,0,0,1,3,4820.0,9.0,2013.0,0,0.0,0.0,None,2015,6,19,25
930,5,2015-06-19,6303,968,1,1,0,0,1,1,70.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
931,5,2015-06-19,4163,477,1,1,0,0,1,3,1480.0,9.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,19,25
932,5,2015-06-19,8717,831,1,1,0,0,1,1,15700.0,0.0,0.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
933,5,2015-06-19,7557,874,1,1,0,0,1,3,6270.0,2.0,2005.0,0,0.0,0.0,None,2015,6,19,25
934,5,2015-06-19,7784,748,1,1,0,0,1,3,5460.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
935,5,2015-06-19,6728,678,1,1,0,0,1,3,22350.0,6.0,2010.0,0,0.0,0.0,None,2015,6,19,25
936,5,2015-06-19,6831,823,1,1,0,0,1,1,580.0,2.0,2008.0,0,0.0,0.0,None,2015,6,19,25
937,5,2015-06-19,9096,624,1,1,0,0,4,1,2810.0,0.0,0.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
938,5,2015-06-19,9156,903,1,1,0,0,1,1,2820.0,9.0,2009.0,0,0.0,0.0,None,2015,6,19,25
939,5,2015-06-19,6874,629,1,1,0,0,4,1,1340.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
940,5,2015-06-19,9007,885,1,1,0,0,4,3,6470.0,9.0,2012.0,0,0.0,0.0,None,2015,6,19,25
941,5,2015-06-19,5048,572,1,1,0,0,1,1,1200.0,12.0,2011.0,1,31.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
942,5,2015-06-19,7157,553,1,1,0,0,4,3,6860.0,0.0,0.0,1,18.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
943,5,2015-06-19,8587,690,1,1,0,0,4,3,18020.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
944,5,2015-06-19,6146,1018,1,1,0,0,3,1,1670.0,7.0,2015.0,0,0.0,0.0,None,2015,6,19,25
945,5,2015-06-19,4467,539,1,1,0,0,1,3,12480.0,3.0,2011.0,0,0.0,0.0,None,2015,6,19,25
946,5,2015-06-19,4661,562,1,1,0,0,1,1,2220.0,12.0,2011.0,1,14.0,2015.0,"Jan,Apr,Jul,Oct",2015,6,19,25
947,5,2015-06-19,8014,1047,1,1,0,0,1,1,460.0,3.0,2014.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
948,5,2015-06-19,8945,2156,1,1,0,0,2,2,1430.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
949,5,2015-06-19,5445,502,1,1,0,0,1,1,870.0,3.0,2006.0,0,0.0,0.0,None,2015,6,19,25
950,5,2015-06-19,6816,635,1,1,0,0,1,1,8460.0,11.0,1994.0,0,0.0,0.0,None,2015,6,19,25
951,5,2015-06-19,9859,826,1,1,0,0,4,3,710.0,0.0,0.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
952,5,2015-06-19,6314,555,1,1,0,0,4,3,6300.0,10.0,2013.0,0,0.0,0.0,None,2015,6,19,25
953,5,2015-06-19,5911,571,1,1,0,0,1,1,19830.0,4.0,2006.0,1,22.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,19,25
954,5,2015-06-19,6659,752,1,1,0,0,1,1,390.0,2.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
955,5,2015-06-19,5706,507,1,1,0,0,4,3,1690.0,7.0,2009.0,1,36.0,2013.0,"Mar,Jun,Sept,Dec",2015,6,19,25
956,5,2015-06-19,3357,426,1,1,0,0,1,1,2330.0,10.0,2014.0,1,18.0,2011.0,"Feb,May,Aug,Nov",2015,6,19,25
957,5,2015-06-19,8073,849,1,1,0,0,4,3,1420.0,11.0,2012.0,0,0.0,0.0,None,2015,6,19,25
958,5,2015-06-19,4142,526,1,1,0,0,1,1,440.0,11.0,2013.0,0,0.0,0.0,None,2015,6,19,25
959,5,2015-06-19,7976,822,1,1,0,0,1,3,1060.0,12.0,2005.0,0,0.0,0.0,None,2015,6,19,25
960,5,2015-06-19,8227,616,1,1,0,0,4,1,8990.0,0.0,0.0,1,31.0,2009.0,"Feb,May,Aug,Nov",2015,6,19,25
961,5,2015-06-19,7764,768,1,1,0,0,4,3,9430.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
962,5,2015-06-19,7654,1027,1,1,0,0,3,1,260.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
963,5,2015-06-19,10896,974,1,1,0,0,1,3,23620.0,11.0,2013.0,0,0.0,0.0,None,2015,6,19,25
964,5,2015-06-19,9794,1211,1,1,0,0,1,1,270.0,0.0,0.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
965,5,2015-06-19,7415,791,1,1,0,0,1,3,110.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
966,5,2015-06-19,5019,583,1,1,0,0,1,1,760.0,2.0,2008.0,0,0.0,0.0,None,2015,6,19,25
967,5,2015-06-19,8000,808,1,1,0,0,1,3,3560.0,9.0,2013.0,1,36.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
968,5,2015-06-19,7103,880,1,1,0,0,3,1,1190.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
969,5,2015-06-19,3861,631,1,1,0,0,1,3,600.0,11.0,1999.0,1,10.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
970,5,2015-06-19,3325,367,1,1,0,0,1,1,910.0,12.0,2014.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,19,25
971,5,2015-06-19,8563,924,1,1,0,0,3,1,1140.0,5.0,2011.0,1,14.0,2012.0,"Mar,Jun,Sept,Dec",2015,6,19,25
972,5,2015-06-19,3842,442,1,1,0,0,1,1,14960.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
973,5,2015-06-19,7097,877,1,1,0,0,4,3,330.0,0.0,0.0,1,28.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,19,25
974,5,2015-06-19,13031,1656,1,1,0,0,1,1,150.0,3.0,2011.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
975,5,2015-06-19,8484,757,1,1,0,0,1,3,9630.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
976,5,2015-06-19,7470,750,1,1,0,0,1,1,4180.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
977,5,2015-06-19,5450,527,1,1,0,0,1,1,520.0,9.0,2005.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
978,5,2015-06-19,7558,995,1,1,0,0,3,3,3890.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
979,5,2015-06-19,8379,700,1,1,0,0,1,3,2270.0,11.0,2005.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
980,5,2015-06-19,6904,503,1,1,0,0,1,1,4420.0,9.0,2005.0,0,0.0,0.0,None,2015,6,19,25
981,5,2015-06-19,7552,832,1,1,0,0,4,3,2620.0,11.0,2002.0,0,0.0,0.0,None,2015,6,19,25
982,5,2015-06-19,8845,760,1,1,0,0,4,1,21930.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
983,5,2015-06-19,8161,1037,1,1,0,0,1,1,40.0,3.0,2014.0,1,1.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
984,5,2015-06-19,7292,764,1,1,0,0,3,1,440.0,0.0,0.0,1,1.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
985,5,2015-06-19,9854,834,1,1,0,0,3,3,490.0,5.0,2007.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
986,5,2015-06-19,5358,625,1,1,0,0,1,1,620.0,10.0,2014.0,1,18.0,2014.0,"Feb,May,Aug,Nov",2015,6,19,25
987,5,2015-06-19,7523,921,1,1,0,0,3,1,1690.0,6.0,2007.0,0,0.0,0.0,None,2015,6,19,25
988,5,2015-06-19,4223,763,1,1,0,0,1,1,30.0,11.0,2012.0,0,0.0,0.0,None,2015,6,19,25
989,5,2015-06-19,6032,673,1,1,0,0,1,1,1640.0,6.0,2006.0,1,40.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
990,5,2015-06-19,7676,662,1,1,0,0,4,1,20930.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
991,5,2015-06-19,6970,586,1,1,0,0,1,1,1010.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
992,5,2015-06-19,5386,676,1,1,0,0,1,1,2480.0,7.0,1990.0,0,0.0,0.0,None,2015,6,19,25
993,5,2015-06-19,8995,787,1,1,0,0,4,3,3460.0,10.0,2013.0,1,10.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
994,5,2015-06-19,5886,536,1,1,0,0,1,1,2290.0,7.0,2011.0,1,1.0,2012.0,"Jan,Apr,Jul,Oct",2015,6,19,25
995,5,2015-06-19,11345,945,1,1,0,0,4,1,6560.0,12.0,2013.0,0,0.0,0.0,None,2015,6,19,25
996,5,2015-06-19,8637,787,1,1,0,0,3,1,2870.0,7.0,2015.0,1,13.0,2010.0,"Jan,Apr,Jul,Oct",2015,6,19,25
997,5,2015-06-19,5686,440,1,1,0,0,4,3,5840.0,7.0,2010.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,19,25
998,5,2015-06-19,5438,603,1,1,0,0,1,1,780.0,9.0,2005.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
999,5,2015-06-19,11023,787,1,1,0,0,4,3,15140.0,2.0,2002.0,1,37.0,2009.0,"Jan,Apr,Jul,Oct",2015,6,19,25
1000,5,2015-06-19,9355,689,1,1,0,0,1,3,2230.0,5.0,2009.0,1,40.0,2014.0,"Jan,Apr,Jul,Oct",2015,6,19,25
1001,5,2015-06-19,6004,607,1,1,0,0,3,1,19640.0,0.0,0.0,1,14.0,2011.0,"Jan,Apr,Jul,Oct",2015,6,19,25
1002,5,2015-06-19,7292,809,1,1,0,0,4,3,1130.0,11.0,2008.0,0,0.0,0.0,None,2015,6,19,25
1003,5,2015-06-19,7236,753,1,1,0,0,1,1,170.0,7.0,2013.0,1,27.0,2013.0,"Jan,Apr,Jul,Oct",2015,6,19,25
1004,5,2015-06-19,7046,527,1,1,0,0,4,3,970.0,0.0,0.0,1,9.0,2011.0,"Mar,Jun,Sept,Dec",2015,6,19,25
1005,5,2015-06-19,6339,883,1,1,0,0,1,1,6480.0,0.0,0.0,0,0.0,0.0,None,2015,6,19,25
1006,5,2015-06-19,7042,868,1,1,0,0,3,3,3890.0,11.0,2006.0,1,5.0,2013.0,"Feb,May,Aug,Nov",2015,6,19,25
1007,5,2015-06-19,8371,935,1,1,0,0,3,3,4180.0,9.0,2012.0,0,0.0,0.0,None,2015,6,19,25
1008,5,2015-06-19,6168,782,1,1,0,0,1,3,30.0,9.0,2010.0,0,0.0,0.0,None,2015,6,19,25
