Store,DayOfWeek,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Day
1084,1,0,0,0,1,1,190.0,2014,7,21
622,6,0,0,0,1,3,75860.0,2013,7,13
605,5,0,0,0,4,1,10310.0,2014,12,12
86,3,1,0,0,1,1,480.0,2014,9,3
490,3,1,0,1,1,1,660.0,2015,4,1
749,3,1,0,1,1,1,3410.0,2015,7,29
481,6,0,0,0,3,3,7470.0,2015,4,18
642,5,0,0,0,3,3,530.0,2014,9,12
176,3,0,0,0,1,1,3770.0,2013,11,27
543,6,0,0,0,3,1,1080.0,2014,2,1
667,1,1,0,0,4,3,2870.0,2015,5,18
261,3,1,0,0,4,3,15340.0,2013,3,20
749,2,0,0,1,1,1,3410.0,2013,4,2
518,4,1,0,0,4,3,3330.0,2015,1,29
201,3,1,0,0,4,1,20260.0,2014,11,26
530,3,0,0,0,1,3,18160.0,2013,2,13
1071,6,0,0,0,1,1,820.0,2013,8,24
28,1,1,0,0,1,1,1200.0,2013,12,16
614,5,0,0,1,1,1,1160.0,2014,5,30
750,1,0,0,0,4,1,8670.0,2013,9,30
258,4,0,0,1,1,1,27190.0,2013,4,4
821,2,1,0,0,1,1,1700.0,2013,12,17
283,3,0,0,0,1,1,2260.0,2015,6,10
362,4,1,0,0,3,3,340.0,2014,5,8
198,3,0,0,1,1,1,290.0,2014,12,24
325,5,0,0,0,1,3,350.0,2014,3,14
920,3,0,0,0,1,1,850.0,2013,7,24
23,5,1,0,0,4,1,4060.0,2013,12,6
345,6,0,0,0,1,1,120.0,2014,6,7
832,1,1,0,1,4,1,5070.0,2015,7,27
244,3,1,0,0,4,1,710.0,2014,12,17
890,5,0,0,0,1,1,4450.0,2013,10,4
922,6,0,0,0,4,1,2110.0,2014,3,29
57,5,0,0,1,4,3,420.0,2013,12,27
879,2,0,0,0,4,1,75860.0,2014,4,8
427,6,0,0,0,1,3,70.0,2015,5,9
1061,4,0,0,1,4,3,8110.0,2014,10,30
345,3,0,0,0,1,1,120.0,2014,6,25
584,5,0,0,1,4,1,1360.0,2015,1,2
504,4,0,0,0,3,3,820.0,2013,9,19
595,2,1,0,0,3,3,1130.0,2014,4,1
385,4,0,0,1,4,1,4580.0,2015,4,9
505,3,0,0,1,1,1,350.0,2013,9,4
828,1,1,0,0,4,3,3290.0,2014,12,15
785,6,0,0,0,4,3,970.0,2013,10,26
604,1,1,0,0,4,1,10950.0,2013,5,13
996,2,1,0,0,3,1,2870.0,2014,6,3
622,2,0,0,0,1,3,75860.0,2014,5,13
545,6,0,0,0,1,3,5020.0,2014,4,12
494,4,1,0,1,2,1,1260.0,2013,7,4
294,3,1,0,0,1,1,3150.0,2014,9,17
1014,3,1,0,0,1,3,210.0,2015,6,17
722,2,0,0,0,1,1,50.0,2013,10,1
75,3,1,0,0,4,3,22440.0,2015,5,6
782,2,0,0,1,3,3,5390.0,2015,4,7
897,2,1,0,0,3,3,3290.0,2014,7,1
152,5,0,0,0,1,1,1780.0,2014,6,27
874,1,0,0,0,1,1,3210.0,2014,3,10
539,1,1,0,0,1,1,770.0,2013,1,21
1026,1,0,0,0,3,1,450.0,2015,6,8
840,1,1,0,0,1,1,1070.0,2013,4,8
801,3,1,0,0,4,1,48330.0,2013,12,18
1091,6,0,0,0,1,3,9990.0,2014,6,14
357,2,1,0,0,1,1,2060.0,2013,2,19
328,1,1,0,1,1,1,3130.0,2014,7,14
445,6,0,0,0,1,1,240.0,2013,6,15
451,5,1,0,0,1,1,2460.0,2013,6,21
299,3,1,0,0,4,3,38630.0,2015,7,1
937,6,0,0,0,4,1,2810.0,2013,11,30
257,4,0,0,0,1,1,420.0,2013,11,14
558,5,1,0,1,1,1,3000.0,2014,3,7
930,1,1,0,0,1,1,70.0,2013,11,4
154,4,1,0,0,4,3,16420.0,2013,12,5
526,2,1,0,0,1,1,120.0,2013,7,2
531,3,1,0,0,1,3,4030.0,2014,1,8
324,2,0,0,0,1,1,13140.0,2013,4,16
167,5,0,0,1,1,1,140.0,2015,1,2
1061,3,0,0,0,4,3,8110.0,2014,7,23
967,1,1,0,0,1,3,3560.0,2013,12,16
1015,2,0,0,0,4,3,9910.0,2013,5,21
259,4,1,0,0,2,2,210.0,2014,5,8
37,6,0,0,0,3,1,4230.0,2014,8,30
100,2,1,0,1,4,1,17930.0,2015,2,17
20,5,1,0,0,4,1,2340.0,2013,7,19
942,2,0,0,0,4,3,6860.0,2013,2,26
253,4,0,0,0,1,3,250.0,2014,3,13
761,6,0,0,0,1,1,2390.0,2013,6,29
253,6,0,0,0,1,3,250.0,2013,3,2
341,5,1,0,0,1,1,190.0,2014,11,14
751,4,0,0,1,1,1,650.0,2013,8,8
373,1,1,0,0,4,3,11120.0,2015,1,12
5,2,0,0,0,1,1,29910.0,2014,7,8
1058,2,1,0,1,1,3,180.0,2015,1,6
1014,1,0,0,0,1,3,210.0,2015,6,8
230,2,1,0,1,4,3,6680.0,2013,3,26
923,1,0,0,0,1,1,280.0,2015,3,9
218,3,0,0,0,1,3,640.0,2013,11,13
2,5,0,0,0,1,1,570.0,2014,11,21
759,3,0,0,1,1,1,110.0,2015,7,8
753,2,1,0,0,4,3,540.0,2014,4,1
346,1,1,0,0,1,3,8090.0,2014,9,1
1068,4,1,0,1,4,3,5010.0,2014,8,21
781,1,1,0,0,1,1,630.0,2014,4,28
503,2,1,0,0,4,3,13080.0,2014,11,11
476,6,0,0,0,4,1,8300.0,2013,2,2
87,6,0,0,0,1,1,560.0,2013,11,2
657,2,1,0,0,3,3,80.0,2015,3,3
241,2,0,0,0,4,3,780.0,2015,5,12
40,4,0,0,0,1,1,180.0,2013,9,19
167,5,1,0,0,1,1,140.0,2015,6,19
217,6,0,0,0,3,1,3150.0,2014,2,22
950,2,0,0,1,1,1,8460.0,2015,5,26
766,2,1,0,0,4,3,9820.0,2014,4,29
26,4,0,0,0,4,1,2300.0,2014,3,27
732,3,1,0,1,1,3,35280.0,2015,4,15
410,3,1,0,0,3,1,40.0,2013,11,6
360,1,0,0,0,1,1,2040.0,2014,12,8
960,1,1,0,0,4,1,8990.0,2014,5,5
38,3,1,0,0,4,1,1090.0,2013,5,15
188,3,0,0,0,4,1,850.0,2014,5,28
1072,4,1,0,0,1,3,5380.0,2013,6,20
282,5,1,0,0,1,1,1220.0,2014,4,4
674,2,1,0,0,1,1,2640.0,2014,2,4
542,2,1,0,1,1,1,7280.0,2015,6,2
358,6,0,0,0,1,1,2890.0,2014,10,4
338,4,1,0,0,1,3,1590.0,2013,3,7
285,5,1,0,0,1,1,2410.0,2014,9,19
983,3,0,0,1,1,1,40.0,2014,7,23
993,3,0,0,1,4,3,3460.0,2014,4,23
683,5,0,0,0,1,1,2850.0,2014,2,14
361,3,1,0,1,3,3,4490.0,2013,3,27
286,5,0,0,0,1,1,1460.0,2014,11,21
1030,3,0,0,0,1,1,36410.0,2013,10,2
466,3,0,0,0,1,3,3110.0,2013,11,27
951,6,0,0,0,4,3,710.0,2013,10,19
867,1,0,0,0,4,3,21810.0,2013,5,6
926,1,0,0,1,4,3,5150.0,2015,7,6
393,3,0,0,0,4,3,4820.0,2013,2,27
222,4,1,0,1,1,1,2170.0,2015,2,5
250,1,1,0,0,4,1,3520.0,2013,11,18
720,5,0,0,0,1,3,15320.0,2014,9,26
600,2,0,0,0,4,3,17340.0,2015,4,21
8,4,1,0,1,1,1,7520.0,2014,7,31
211,6,0,0,0,1,3,350.0,2014,4,19
1053,5,0,0,1,1,1,1710.0,2014,1,31
923,5,1,0,1,1,1,280.0,2014,5,2
692,2,1,0,0,1,1,40.0,2013,11,5
328,6,0,0,0,1,1,3130.0,2014,1,25
475,3,1,0,1,1,1,140.0,2014,10,8
582,2,1,0,1,1,1,120.0,2014,1,7
34,3,0,0,0,3,1,2240.0,2015,6,10
50,1,1,0,0,4,1,6260.0,2013,5,13
979,1,0,0,0,1,3,2270.0,2013,7,8
789,1,0,0,1,1,3,9770.0,2014,12,29
342,1,1,0,1,4,3,15770.0,2014,6,16
277,6,0,0,0,4,3,7840.0,2013,7,13
761,5,0,0,0,1,1,2390.0,2013,4,19
511,1,0,0,1,1,1,2060.0,2013,8,5
394,5,1,0,0,4,1,10850.0,2014,12,5
771,4,0,0,1,1,1,20640.0,2014,1,2
718,6,0,0,0,1,1,1100.0,2013,1,19
710,5,0,0,1,4,1,1500.0,2013,1,4
102,4,0,0,0,1,1,150.0,2014,10,30
258,2,1,0,1,1,1,27190.0,2014,4,15
840,3,1,0,0,1,1,1070.0,2015,6,3
182,4,0,0,0,4,3,1390.0,2014,9,11
500,3,0,0,1,4,3,10690.0,2013,1,2
741,5,1,0,0,4,3,11900.0,2015,1,16
234,2,0,0,0,4,1,4370.0,2013,10,15
658,4,1,0,1,4,3,520.0,2014,10,9
174,4,0,0,0,1,1,13090.0,2013,6,13
349,2,1,0,1,3,3,1490.0,2014,10,21
217,1,0,0,0,3,1,3150.0,2013,10,28
664,3,1,0,1,4,3,1680.0,2013,7,31
609,3,1,0,0,1,1,2070.0,2014,6,4
325,3,0,0,0,1,3,350.0,2013,10,2
1008,4,1,0,0,1,3,30.0,2013,3,21
494,7,0,0,0,2,1,1260.0,2015,7,5
788,5,1,0,0,1,3,1530.0,2014,4,4
905,4,1,0,0,1,1,90.0,2014,11,6
855,3,0,0,0,1,1,3440.0,2014,4,9
413,2,1,0,0,1,3,760.0,2013,2,5
509,6,0,0,0,1,1,4740.0,2013,1,26
801,3,0,0,0,4,1,48330.0,2015,1,21
869,5,0,0,0,3,1,230.0,2013,10,18
403,5,1,0,0,1,1,4970.0,2013,9,13
235,6,0,0,1,1,1,5710.0,2013,7,20
341,2,1,0,1,1,1,190.0,2015,7,14
890,3,0,0,0,1,1,4450.0,2015,3,11
170,5,0,0,0,1,1,1070.0,2013,6,14
713,4,0,0,1,1,3,220.0,2013,4,4
1085,5,1,0,1,3,1,4030.0,2015,2,6
816,3,0,0,0,3,3,460.0,2014,5,28
429,4,1,0,0,4,3,16350.0,2015,6,18
768,6,0,0,0,1,3,2630.0,2013,2,23
96,3,1,0,0,1,1,8780.0,2013,2,20
32,3,0,0,1,1,1,2910.0,2013,8,7
794,6,0,0,0,3,3,5090.0,2013,11,9
691,5,0,0,0,4,3,3030.0,2015,5,29
934,2,0,0,1,1,3,5460.0,2014,6,10
416,3,1,0,0,1,3,4650.0,2013,10,23
513,2,0,0,1,1,1,400.0,2014,12,23
235,4,0,0,1,1,1,5710.0,2013,4,4
330,1,1,0,0,1,3,370.0,2014,1,20
792,1,1,0,1,4,1,17280.0,2014,8,4
100,6,0,0,0,4,1,17930.0,2015,6,27
579,1,1,0,0,3,1,20970.0,2014,4,28
848,5,0,0,1,1,3,370.0,2015,5,29
330,5,1,0,1,1,3,370.0,2014,10,10
1114,3,1,0,1,1,3,870.0,2013,7,31
833,6,0,0,0,4,3,3290.0,2015,4,25
753,3,0,0,0,4,3,540.0,2014,4,9
369,6,0,0,0,4,3,5870.0,2013,6,1
654,6,0,0,0,3,1,6930.0,2014,9,27
284,2,0,0,1,4,1,1290.0,2013,12,31
1017,1,1,0,0,3,1,110.0,2013,6,3
325,5,0,0,1,1,3,350.0,2014,1,3
137,1,0,0,1,1,1,1730.0,2013,8,19
121,6,0,0,0,1,1,3570.0,2014,7,12
409,1,1,0,0,4,3,840.0,2014,5,19
846,1,0,0,1,1,3,8860.0,2013,8,19
46,3,1,0,1,3,1,1200.0,2014,6,18
547,5,1,0,0,4,3,8990.0,2013,1,25
21,5,0,0,0,3,3,550.0,2015,3,27
482,1,0,0,0,3,1,2550.0,2015,1,19
257,1,0,0,1,1,1,420.0,2014,12,29
380,6,0,0,0,1,1,2240.0,2013,3,9
942,3,1,0,0,4,3,6860.0,2014,1,22
148,4,0,0,0,1,1,2090.0,2015,1,22
666,5,1,0,0,3,3,2700.0,2014,9,19
615,5,0,0,0,4,1,730.0,2013,10,4
156,2,1,0,0,1,1,2020.0,2013,8,27
564,5,1,0,0,4,3,6540.0,2014,3,7
1002,1,1,0,0,4,3,1130.0,2015,3,2
750,5,0,0,0,4,1,8670.0,2013,3,15
905,2,0,0,0,1,1,90.0,2014,1,28
247,6,0,0,0,4,3,70.0,2013,6,8
1043,3,0,0,0,3,1,420.0,2013,5,22
1084,1,1,0,0,1,1,190.0,2013,4,29
135,2,1,0,0,4,1,5190.0,2015,6,30
733,3,1,0,0,2,2,860.0,2015,3,18
494,1,0,0,0,2,1,1260.0,2013,2,25
849,3,1,0,0,3,3,5000.0,2013,1,9
1113,3,1,0,1,1,3,9260.0,2013,7,31
861,6,0,0,0,3,3,740.0,2015,5,9
538,4,0,0,0,1,1,990.0,2014,4,10
163,2,0,0,0,1,1,1480.0,2014,1,14
642,6,0,0,0,3,3,530.0,2013,11,16
148,4,0,0,0,1,1,2090.0,2014,4,10
549,1,0,0,0,1,3,2330.0,2014,4,7
236,1,1,0,0,1,1,1000.0,2013,2,18
454,6,0,0,0,1,1,26450.0,2013,4,13
256,5,0,0,0,1,3,80.0,2014,12,12
513,4,1,0,0,1,1,400.0,2014,1,23
295,5,1,0,0,1,1,210.0,2013,7,19
259,1,1,0,0,2,2,210.0,2013,5,13
984,4,0,0,0,3,1,440.0,2013,11,14
121,5,1,0,0,1,1,3570.0,2014,12,19
911,4,0,0,0,1,3,16490.0,2014,3,13
1031,5,1,0,0,4,1,590.0,2013,4,12
300,1,1,0,0,1,3,120.0,2013,4,29
1014,5,0,0,1,1,3,210.0,2013,8,23
1018,6,0,0,0,3,3,140.0,2014,12,13
758,2,0,0,0,1,3,19780.0,2014,12,9
782,4,1,0,0,3,3,5390.0,2013,1,10
980,2,0,0,0,1,1,4420.0,2015,1,20
971,1,0,0,0,3,1,1140.0,2014,2,24
742,2,1,0,1,4,3,4380.0,2015,6,30
286,6,0,0,0,1,1,1460.0,2014,5,17
773,1,1,0,0,1,1,200.0,2015,2,2
143,3,1,0,0,4,1,2930.0,2013,12,18
563,2,1,0,0,1,1,700.0,2015,6,16
281,6,0,0,0,4,3,6970.0,2014,2,22
256,6,0,0,0,1,3,80.0,2014,8,9
108,5,1,0,1,4,3,2190.0,2014,3,7
300,2,1,0,0,1,3,120.0,2014,12,16
983,5,1,0,0,1,1,40.0,2015,3,20
471,2,1,0,0,4,1,5300.0,2014,6,3
734,5,1,0,0,1,1,220.0,2014,6,20
682,7,0,0,0,2,1,150.0,2013,4,7
14,6,0,0,0,1,1,1300.0,2015,7,11
512,6,0,0,0,2,2,590.0,2014,5,10
74,4,1,0,0,1,1,330.0,2013,9,12
78,4,1,0,0,1,1,3510.0,2014,5,8
1033,2,1,0,0,1,1,7680.0,2014,3,4
740,6,0,0,0,4,1,6400.0,2015,4,25
1103,5,0,0,1,4,3,1340.0,2013,4,5
1095,4,0,0,0,1,1,690.0,2014,1,16
240,1,0,0,0,1,1,1110.0,2013,12,9
1103,1,1,0,0,4,3,1340.0,2013,6,17
210,5,1,0,0,4,1,970.0,2013,4,26
10,3,1,0,0,1,1,3160.0,2013,4,10
716,6,0,0,0,4,1,3200.0,2014,4,12
525,1,1,0,0,4,3,1870.0,2013,9,9
282,1,0,0,0,1,1,1220.0,2015,2,23
273,2,1,0,1,1,3,8480.0,2014,8,19
1002,2,0,0,0,4,3,1130.0,2015,3,24
757,6,0,0,0,1,3,3450.0,2014,3,8
471,1,0,0,0,4,1,5300.0,2015,4,20
385,5,0,0,1,4,1,4580.0,2013,5,24
449,3,0,0,1,1,3,120.0,2014,12,24
216,4,0,0,0,3,1,190.0,2015,3,26
358,6,0,0,0,1,1,2890.0,2014,5,24
505,1,0,0,0,1,1,350.0,2013,9,16
903,3,0,0,1,4,3,7290.0,2013,8,21
946,4,0,0,0,1,1,2220.0,2014,10,16
439,5,0,0,1,1,1,1350.0,2013,10,4
1061,6,0,0,0,4,3,8110.0,2015,5,9
128,3,0,0,0,4,3,2000.0,2014,3,12
669,4,0,0,0,4,1,17080.0,2015,3,12
546,4,0,0,1,1,1,580.0,2013,6,27
638,3,0,0,0,4,1,10170.0,2014,4,9
447,2,1,0,1,1,3,1510.0,2014,10,21
303,5,0,0,0,1,1,15430.0,2013,2,15
1013,1,0,0,1,1,1,630.0,2015,7,20
882,2,1,0,0,1,1,30.0,2013,6,18
571,5,0,0,1,4,1,2110.0,2014,1,3
381,3,0,0,0,1,1,1800.0,2015,7,8
69,1,1,0,0,3,3,1130.0,2014,10,6
409,5,0,0,1,4,3,840.0,2013,12,27
363,3,0,0,0,1,1,250.0,2015,6,24
1115,1,1,0,1,4,3,5350.0,2014,8,18
856,2,1,0,0,1,1,3020.0,2014,9,16
693,2,1,0,0,4,1,450.0,2014,9,16
505,6,0,0,0,1,1,350.0,2014,3,15
1004,1,1,0,0,4,3,970.0,2015,4,13
828,3,1,0,0,4,3,3290.0,2014,2,19
912,2,1,0,0,3,3,3100.0,2014,2,18
226,5,1,0,0,1,1,450.0,2013,12,6
883,6,0,0,0,1,1,3200.0,2013,3,16
147,4,1,0,0,4,3,8540.0,2013,3,21
80,6,0,0,0,4,1,7910.0,2014,2,8
556,1,0,0,1,4,3,1140.0,2013,7,8
529,5,0,0,0,4,3,12920.0,2013,11,29
525,5,0,0,1,4,3,1870.0,2013,5,10
142,3,0,0,0,1,1,1090.0,2013,2,13
649,4,0,0,0,1,1,14570.0,2013,12,12
942,1,1,0,1,4,3,6860.0,2015,1,5
547,1,1,0,0,4,3,8990.0,2014,6,2
1043,3,1,0,0,3,1,420.0,2015,4,15
385,6,0,0,0,4,1,4580.0,2013,5,4
902,2,1,0,0,1,1,310.0,2015,7,14
599,3,1,0,0,4,3,580.0,2014,10,1
405,1,0,0,0,1,1,1080.0,2014,12,8
397,2,0,0,0,1,3,130.0,2013,2,12
1098,4,0,0,0,1,1,1830.0,2013,6,27
309,4,1,0,0,4,1,8740.0,2013,7,4
708,2,1,0,0,3,3,11470.0,2015,5,19
715,5,0,0,1,1,1,14810.0,2013,1,4
745,6,0,0,0,1,1,17650.0,2013,8,3
492,3,0,0,1,1,1,1740.0,2013,8,21
5,4,0,0,0,1,1,29910.0,2013,3,14
528,3,1,0,0,1,3,20620.0,2014,9,17
261,1,0,0,0,4,3,15340.0,2013,7,8
689,4,0,0,0,4,1,15040.0,2014,10,16
449,5,1,0,0,1,3,120.0,2015,1,16
886,6,0,0,0,1,3,12430.0,2014,1,4
254,4,1,0,0,4,1,330.0,2013,4,25
249,4,1,0,1,4,3,18010.0,2015,7,30
752,6,0,0,0,1,1,970.0,2015,5,2
314,4,1,0,0,1,1,3560.0,2014,12,4
384,5,1,0,0,1,3,130.0,2014,6,6
147,2,1,0,1,4,3,8540.0,2013,8,13
573,4,0,0,0,1,1,1190.0,2014,5,15
115,4,1,0,0,4,3,5740.0,2015,7,30
385,4,0,0,0,4,1,4580.0,2013,3,14
1096,5,1,0,0,1,3,1130.0,2013,3,22
1004,5,1,0,0,4,3,970.0,2014,5,9
822,3,0,0,1,1,3,410.0,2013,10,16
363,1,1,0,1,1,1,250.0,2014,7,14
698,1,0,0,0,1,1,1790.0,2013,10,14
1034,3,0,0,0,1,1,13750.0,2013,9,18
1010,5,1,0,0,4,3,4610.0,2013,4,26
193,4,1,0,0,1,1,520.0,2013,2,21
916,3,0,0,0,1,1,90.0,2015,5,13
505,3,0,0,0,1,1,350.0,2014,5,28
607,3,1,0,1,1,1,350.0,2013,8,14
232,3,1,0,0,3,3,13570.0,2014,10,8
69,3,1,0,1,3,3,1130.0,2014,8,6
110,1,1,0,0,1,3,46590.0,2015,2,2
112,5,1,0,0,1,1,1630.0,2013,9,13
875,5,1,0,0,4,1,5070.0,2015,4,17
841,2,0,0,0,1,1,27650.0,2015,6,9
882,3,1,0,1,1,1,30.0,2015,7,29
642,2,0,0,0,3,3,530.0,2015,5,12
723,4,1,0,0,4,3,5650.0,2015,7,16
173,1,1,0,0,1,1,350.0,2013,1,21
663,1,1,0,0,1,3,7860.0,2014,2,17
206,1,0,0,1,1,3,380.0,2014,7,7
770,3,0,0,0,1,3,100.0,2014,2,26
431,2,1,0,0,4,3,4520.0,2015,5,5
776,5,1,0,0,3,1,700.0,2014,1,24
911,5,0,0,0,1,3,16490.0,2014,4,11
736,4,1,0,0,3,3,1650.0,2014,1,9
949,5,1,0,0,1,1,870.0,2013,8,30
196,4,0,0,0,3,1,3850.0,2014,1,30
38,6,0,0,0,4,1,1090.0,2013,7,27
813,4,0,0,0,1,1,1560.0,2014,1,16
887,3,1,0,0,4,1,19700.0,2013,2,20
489,3,1,0,1,1,1,14960.0,2015,7,15
998,4,1,0,0,1,1,780.0,2014,10,2
900,2,1,0,0,1,1,3920.0,2013,7,16
867,4,0,1,0,4,3,21810.0,2014,5,29
768,5,1,0,0,1,3,2630.0,2013,2,22
419,2,1,0,0,3,1,1620.0,2013,12,17
421,4,0,0,0,3,3,3530.0,2013,12,12
1037,2,0,0,0,1,3,150.0,2015,6,9
436,2,1,0,0,4,1,2300.0,2013,11,19
635,6,0,0,0,1,1,27530.0,2014,1,4
720,1,0,0,0,1,3,15320.0,2014,4,7
216,1,1,0,0,3,1,190.0,2013,3,18
534,6,0,0,0,4,1,1200.0,2015,7,25
1083,5,0,0,0,4,3,11540.0,2014,1,31
156,4,0,0,0,1,1,2020.0,2015,6,25
945,3,1,0,0,1,3,12480.0,2014,5,21
992,1,1,0,0,1,1,2480.0,2013,9,23
964,1,0,0,0,1,1,270.0,2014,10,13
668,1,1,0,0,3,1,1270.0,2014,9,15
603,6,0,0,0,1,1,340.0,2014,11,8
298,1,1,0,1,4,1,19840.0,2013,8,26
1033,6,0,0,0,1,1,7680.0,2015,4,4
521,4,0,0,1,4,1,18610.0,2014,4,24
717,3,0,0,0,4,3,310.0,2013,4,17
899,5,1,0,1,4,1,2590.0,2014,10,24
349,1,1,0,0,3,3,1490.0,2014,12,15
665,5,0,0,1,1,1,90.0,2014,8,15
55,2,0,0,1,1,1,720.0,2015,7,21
895,6,0,0,0,1,3,4150.0,2015,3,14
956,2,0,0,0,1,1,2330.0,2014,11,18
800,4,0,0,0,4,1,2020.0,2013,10,31
1003,4,0,0,0,1,1,170.0,2014,6,12
538,5,1,0,1,1,1,990.0,2013,7,5
1003,5,1,0,0,1,1,170.0,2013,6,7
324,4,0,0,0,1,1,13140.0,2013,9,19
834,1,1,0,0,1,1,3470.0,2015,3,2
811,1,1,0,0,1,1,410.0,2013,12,16
654,2,1,0,0,3,1,6930.0,2015,1,27
325,2,1,0,1,1,3,350.0,2014,1,7
260,2,0,0,0,1,1,540.0,2014,4,8
476,1,0,0,1,4,1,8300.0,2014,12,22
19,2,0,0,0,1,3,3240.0,2014,5,13
352,3,1,0,0,4,3,6360.0,2015,6,17
826,6,0,0,0,1,3,7980.0,2013,5,11
988,3,0,0,1,1,1,30.0,2013,10,16
701,3,1,0,0,4,1,1450.0,2014,2,19
540,4,1,0,0,4,3,810.0,2015,1,8
246,1,1,0,0,3,1,4660.0,2013,1,21
482,3,0,0,1,3,1,2550.0,2015,2,11
26,5,1,0,0,4,1,2300.0,2015,7,3
273,2,1,0,0,1,3,8480.0,2014,2,18
670,2,0,0,0,1,1,2060.0,2013,4,16
80,4,1,0,0,4,1,7910.0,2013,5,16
869,4,1,0,1,3,1,230.0,2015,2,19
428,6,0,0,0,4,1,2960.0,2014,2,15
696,1,1,0,0,1,3,430.0,2015,3,16
413,6,0,0,0,1,3,760.0,2013,7,20
925,2,0,0,0,3,1,470.0,2013,6,11
976,2,1,0,0,1,1,4180.0,2015,2,17
1107,4,1,0,0,1,1,1400.0,2015,7,30
841,2,0,0,1,1,1,27650.0,2014,12,30
305,4,0,0,0,3,3,2470.0,2014,9,25
716,1,1,0,0,4,1,3200.0,2013,2,4
191,2,0,0,0,1,1,1100.0,2015,2,24
290,6,0,0,0,1,1,4150.0,2014,4,5
63,5,1,0,0,3,3,3700.0,2014,9,19
920,4,0,0,0,1,1,850.0,2015,1,22
639,3,1,0,0,1,1,7780.0,2014,1,22
317,2,1,0,0,4,1,3140.0,2013,10,22
844,5,1,0,0,1,1,2030.0,2014,2,7
592,5,0,0,0,1,1,2540.0,2013,10,4
785,2,1,0,0,4,3,970.0,2013,1,8
1000,6,0,0,0,1,3,2230.0,2015,7,4
913,2,1,0,0,1,1,280.0,2015,5,19
861,3,1,0,0,3,3,740.0,2014,3,19
512,6,0,0,0,2,2,590.0,2014,3,1
683,5,1,0,1,1,1,2850.0,2014,8,22
52,1,1,0,0,4,3,450.0,2013,11,4
119,2,0,0,0,1,3,2100.0,2014,2,25
34,4,1,0,0,3,1,2240.0,2013,5,30
1024,6,0,0,0,3,3,1990.0,2013,10,5
338,3,1,0,0,1,3,1590.0,2014,12,17
483,5,1,0,0,1,3,2310.0,2014,3,7
107,1,1,0,0,1,1,1930.0,2014,11,10
1033,2,1,0,1,1,1,7680.0,2014,2,4
290,4,0,0,1,1,1,4150.0,2013,10,31
301,1,0,0,0,1,3,4510.0,2013,8,19
312,1,1,0,0,4,1,11300.0,2015,1,12
363,1,1,0,0,1,1,250.0,2014,5,19
448,1,1,0,0,1,3,3970.0,2013,11,4
11,6,0,0,0,1,3,960.0,2014,5,24
364,2,0,0,0,1,3,13620.0,2013,10,29
711,6,0,0,0,4,1,17110.0,2013,12,7
426,3,0,0,0,1,1,250.0,2014,5,14
879,6,0,0,0,4,1,75860.0,2014,6,21
840,2,1,0,0,1,1,1070.0,2015,2,17
999,6,0,0,0,4,3,15140.0,2014,3,29
617,4,0,0,0,1,3,8940.0,2014,10,16
1043,6,0,0,0,3,1,420.0,2014,5,3
569,5,0,0,1,1,1,1340.0,2013,7,12
610,6,0,0,0,1,1,660.0,2013,6,1
219,2,0,0,1,1,1,1640.0,2013,9,3
746,1,0,0,0,4,3,4330.0,2013,5,6
727,4,1,0,0,1,1,2050.0,2015,7,2
783,6,0,0,0,4,3,15490.0,2013,2,9
189,4,1,0,0,4,1,5760.0,2014,10,2
973,1,0,0,0,4,3,330.0,2015,2,9
845,4,1,0,1,4,1,7860.0,2015,4,2
414,6,0,0,1,4,3,6210.0,2015,1,3
1031,1,0,0,0,4,1,590.0,2014,9,8
668,6,0,0,0,3,1,1270.0,2013,11,9
1065,1,0,0,0,1,1,1290.0,2015,6,8
295,2,1,0,0,1,1,210.0,2014,12,2
387,5,0,0,0,3,1,210.0,2013,5,10
677,3,0,0,0,4,1,1740.0,2013,2,27
1019,2,1,0,0,4,3,2740.0,2013,5,14
925,5,0,0,0,3,1,470.0,2014,5,30
634,2,1,0,0,4,1,18610.0,2014,5,6
172,6,0,0,0,1,1,110.0,2014,4,12
739,3,0,0,0,4,3,2770.0,2015,2,11
456,2,1,0,0,1,3,140.0,2013,12,3
1061,6,0,0,0,4,3,8110.0,2014,8,16
656,6,0,0,1,4,1,410.0,2013,12,28
604,3,0,0,0,4,1,10950.0,2013,12,11
782,2,0,0,0,3,3,5390.0,2014,2,25
378,3,1,0,0,1,3,2140.0,2014,4,30
972,1,1,0,0,1,1,14960.0,2014,1,20
545,1,1,0,0,1,3,5020.0,2015,1,12
1047,6,0,0,0,1,1,3750.0,2014,11,15
1061,6,0,0,0,4,3,8110.0,2014,4,19
753,6,0,0,0,4,3,540.0,2014,1,18
836,6,0,0,0,1,1,2720.0,2014,5,24
564,2,0,0,0,4,3,6540.0,2013,7,9
866,1,1,0,0,4,1,9680.0,2014,2,17
172,6,0,0,0,1,1,110.0,2013,12,28
353,2,0,0,0,2,2,900.0,2015,2,24
170,5,1,0,0,1,1,1070.0,2013,7,5
1060,2,0,0,0,1,3,3430.0,2014,3,25
565,1,1,0,0,1,3,160.0,2015,5,4
93,1,1,0,0,1,1,16690.0,2015,4,27
720,5,0,0,1,1,3,15320.0,2014,10,17
