Store,DayOfWeek,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Day
590,5,1,0,0,4,3,4520.0,2015,1,30
932,3,1,0,0,1,1,15700.0,2013,5,15
46,1,0,0,0,3,1,1200.0,2014,5,12
694,1,1,0,0,1,3,460.0,2013,9,23
1053,6,0,0,0,1,1,1710.0,2015,2,14
599,4,0,0,0,4,3,580.0,2014,3,27
500,4,0,0,0,4,3,10690.0,2015,6,25
794,4,0,0,1,3,3,5090.0,2014,7,24
640,5,0,0,0,4,3,8040.0,2013,6,28
295,6,0,0,0,1,1,210.0,2013,4,13
9,2,0,0,1,1,3,2030.0,2014,12,30
346,4,1,0,0,1,3,8090.0,2013,12,5
49,2,1,0,0,4,3,18010.0,2014,5,6
696,1,0,0,0,1,3,430.0,2014,9,8
961,4,1,0,0,4,3,9430.0,2015,3,5
1043,2,1,0,0,3,1,420.0,2014,1,21
485,4,1,0,0,4,3,3270.0,2014,5,8
567,4,1,0,1,3,1,1010.0,2015,7,16
1020,2,1,0,1,1,1,40.0,2015,7,28
248,6,0,0,0,1,3,340.0,2013,7,20
208,4,1,0,0,3,1,300.0,2014,5,22
486,5,1,0,0,1,1,2320.0,2014,7,4
915,2,0,0,1,4,3,650.0,2013,4,2
647,4,0,0,1,1,3,7420.0,2014,4,24
60,3,1,0,1,4,3,5540.0,2014,10,22
206,1,1,0,0,1,3,380.0,2015,1,12
696,5,1,0,0,1,3,430.0,2014,10,10
350,2,1,0,0,4,1,8880.0,2014,9,16
1095,2,0,0,0,1,1,690.0,2013,7,9
414,2,1,0,0,4,3,6210.0,2015,1,27
202,5,0,0,0,4,3,5140.0,2013,11,15
369,6,0,0,0,4,3,5870.0,2013,9,14
50,2,1,0,0,4,1,6260.0,2013,4,23
596,2,0,0,0,3,1,290.0,2013,4,16
748,2,1,0,0,4,1,2380.0,2013,6,18
652,1,1,0,0,1,1,20390.0,2013,4,22
811,1,0,0,0,1,1,410.0,2014,6,23
951,1,0,0,0,4,3,710.0,2013,2,11
392,3,0,0,0,1,1,2120.0,2015,6,24
20,6,0,0,0,4,1,2340.0,2013,12,7
29,2,1,0,0,4,3,2170.0,2015,6,16
558,3,0,0,0,1,1,3000.0,2014,2,26
576,4,0,0,0,3,1,50.0,2015,6,25
958,6,0,0,0,1,1,440.0,2013,10,26
1067,6,0,0,0,4,3,12020.0,2014,3,29
406,2,1,0,0,4,3,8240.0,2014,11,25
173,6,0,0,0,1,1,350.0,2014,9,13
1073,3,1,0,0,1,3,1710.0,2013,12,4
456,6,0,0,0,1,3,140.0,2014,6,21
897,6,0,0,0,3,3,3290.0,2015,4,4
709,3,1,0,1,1,1,500.0,2014,8,6
779,4,0,0,0,1,1,16990.0,2014,9,11
904,6,0,0,0,4,3,570.0,2013,3,23
456,6,0,0,0,1,3,140.0,2013,9,7
774,6,0,0,0,1,3,640.0,2014,9,20
59,3,0,0,0,1,3,2840.0,2014,4,9
123,2,0,0,0,1,1,16760.0,2013,1,29
403,6,0,0,0,1,1,4970.0,2015,6,27
702,1,1,0,0,1,1,8550.0,2015,4,27
591,6,0,0,0,1,3,3340.0,2014,12,13
976,4,0,0,0,1,1,4180.0,2015,3,26
704,1,0,0,0,4,3,1910.0,2013,6,10
91,2,0,0,0,3,1,2410.0,2014,9,23
519,2,1,0,0,3,3,2510.0,2014,9,30
222,6,0,0,0,1,1,2170.0,2014,11,1
1052,6,0,0,0,1,3,5080.0,2013,1,12
195,4,0,0,0,1,3,220.0,2013,11,14
19,6,0,0,0,1,3,3240.0,2014,8,16
335,1,0,0,0,2,1,90.0,2015,2,23
573,5,0,0,0,1,1,1190.0,2014,2,28
643,5,1,0,0,1,1,230.0,2013,8,30
939,4,1,0,0,4,1,1340.0,2015,6,18
533,3,0,0,0,1,3,5950.0,2013,12,11
529,1,0,0,0,4,3,12920.0,2015,4,20
308,5,0,0,1,1,1,1070.0,2014,4,25
554,1,0,0,0,3,3,1200.0,2015,2,9
422,5,0,0,0,1,3,2880.0,2013,11,29
401,5,0,0,0,1,3,9200.0,2014,6,13
504,3,0,0,0,3,3,820.0,2014,1,29
87,1,1,0,1,1,1,560.0,2014,8,18
742,1,1,0,0,4,3,4380.0,2013,1,21
527,4,1,0,0,4,3,5830.0,2014,9,4
417,6,0,0,0,1,3,840.0,2013,7,13
760,1,1,0,0,1,1,560.0,2015,5,18
342,2,1,0,1,4,3,15770.0,2014,6,17
261,2,0,0,0,4,3,15340.0,2014,4,8
74,4,1,0,0,1,1,330.0,2013,1,24
880,2,1,0,0,1,3,4570.0,2013,4,30
398,3,1,0,0,3,3,1540.0,2014,11,5
37,3,1,0,0,3,1,4230.0,2015,5,6
809,2,1,0,0,1,1,12770.0,2015,2,17
35,1,1,0,1,4,3,7660.0,2014,1,6
810,6,0,0,0,4,3,9640.0,2015,7,11
43,1,0,0,1,4,1,4880.0,2015,7,20
140,6,0,0,0,1,3,1090.0,2013,4,20
675,2,1,0,0,1,1,2100.0,2014,12,2
678,4,1,0,0,3,1,3250.0,2015,4,30
1082,3,0,0,0,3,1,440.0,2014,6,11
913,2,1,0,1,1,1,280.0,2015,7,28
692,4,1,0,0,1,1,40.0,2013,12,5
654,4,0,0,0,3,1,6930.0,2015,3,12
651,5,1,0,1,1,1,200.0,2013,8,16
663,5,1,0,1,1,3,7860.0,2015,6,5
1020,6,0,0,0,1,1,40.0,2014,1,25
859,3,0,0,1,3,1,21770.0,2013,8,7
568,1,0,0,0,4,3,4270.0,2013,11,25
1036,5,1,0,0,4,3,9560.0,2014,11,14
637,2,1,0,1,4,3,9790.0,2014,4,15
962,3,0,0,0,3,1,260.0,2014,6,25
874,6,0,0,0,1,1,3210.0,2015,2,28
1068,5,0,0,1,4,3,5010.0,2015,5,29
536,1,0,0,0,1,3,4700.0,2013,5,6
1021,1,0,0,0,1,1,1080.0,2015,6,8
495,4,0,0,0,4,1,5470.0,2015,7,23
494,5,0,0,0,2,1,1260.0,2013,9,6
658,3,1,0,0,4,3,520.0,2014,4,30
184,2,0,0,0,4,3,3560.0,2014,12,9
475,6,0,0,0,1,1,140.0,2014,12,27
508,1,1,0,0,1,3,1280.0,2015,5,18
117,6,0,0,0,1,1,3450.0,2014,3,29
810,1,0,0,0,4,3,9640.0,2013,11,11
1113,1,1,0,1,1,3,9260.0,2013,10,7
19,3,0,0,0,1,3,3240.0,2015,4,22
552,2,0,0,0,1,1,4260.0,2013,2,26
118,6,0,0,0,4,3,3580.0,2014,11,1
400,6,0,0,0,1,1,70.0,2013,3,2
452,2,0,0,0,1,3,1850.0,2014,6,24
124,6,0,0,0,1,1,1410.0,2014,2,22
50,1,1,0,0,4,1,6260.0,2015,2,2
765,6,0,0,0,1,3,25430.0,2015,2,7
13,3,1,0,0,4,1,310.0,2013,7,3
765,3,0,0,0,1,3,25430.0,2015,4,22
956,3,1,0,0,1,1,2330.0,2014,12,17
187,1,1,0,0,1,3,19360.0,2013,1,21
392,5,0,0,0,1,1,2120.0,2015,1,23
969,2,1,0,0,1,3,600.0,2015,6,16
959,5,1,0,0,1,3,1060.0,2014,3,21
902,4,1,0,0,1,1,310.0,2015,2,5
482,3,0,0,0,3,1,2550.0,2015,7,8
412,3,1,0,0,4,3,4460.0,2015,1,7
701,6,0,0,0,4,1,1450.0,2013,1,5
24,5,1,0,0,1,3,4590.0,2014,3,7
363,2,1,0,1,1,1,250.0,2015,2,3
491,1,1,0,0,4,3,4680.0,2014,2,3
400,1,0,0,0,1,1,70.0,2013,5,6
222,1,1,0,0,1,1,2170.0,2014,12,15
515,4,0,0,0,4,3,11260.0,2014,10,30
907,4,1,0,0,1,3,250.0,2014,11,13
930,6,0,0,0,1,1,70.0,2014,2,8
222,1,1,0,1,1,1,2170.0,2013,7,1
134,4,1,0,1,1,1,1200.0,2013,7,4
698,2,1,0,0,1,1,1790.0,2013,2,19
73,3,0,0,0,1,3,1650.0,2013,11,27
232,1,0,0,0,3,3,13570.0,2013,11,25
501,3,1,0,1,1,3,1620.0,2013,9,11
158,6,0,0,0,4,3,11840.0,2014,6,7
537,3,0,0,1,1,1,600.0,2015,4,8
140,5,1,0,0,1,3,1090.0,2015,1,30
753,4,1,0,0,4,3,540.0,2013,6,20
1004,6,0,0,0,4,3,970.0,2013,7,13
1095,6,0,0,0,1,1,690.0,2014,7,26
130,2,1,0,0,3,1,900.0,2013,7,2
1044,3,1,0,0,3,1,240.0,2015,3,4
1096,2,0,0,0,1,3,1130.0,2013,1,15
348,2,1,0,0,1,1,16490.0,2013,2,19
888,6,0,0,0,4,1,4450.0,2014,9,6
84,5,1,0,0,1,3,11810.0,2015,3,20
873,3,1,0,0,1,1,2040.0,2014,2,5
748,4,1,0,0,4,1,2380.0,2015,5,21
575,1,1,0,0,1,1,960.0,2015,2,2
715,2,1,0,0,1,1,14810.0,2014,11,4
1,3,0,0,0,3,1,1270.0,2014,9,24
795,3,0,0,1,4,1,510.0,2014,7,9
569,2,1,0,0,1,1,1340.0,2013,6,18
626,1,0,0,1,3,3,10740.0,2014,12,22
1055,6,0,0,0,3,1,1980.0,2015,7,11
322,6,0,0,0,1,1,17500.0,2014,8,30
748,3,1,0,0,4,1,2380.0,2014,3,19
81,3,1,0,0,1,1,2370.0,2013,6,19
80,5,0,0,1,4,1,7910.0,2014,1,3
496,6,0,0,0,4,3,2780.0,2015,2,28
314,6,0,0,0,1,1,3560.0,2013,8,31
818,5,1,0,0,4,1,490.0,2013,5,17
959,6,0,0,0,1,3,1060.0,2014,6,14
647,2,0,0,0,1,3,7420.0,2014,9,23
1101,4,1,0,0,4,3,4060.0,2015,5,7
566,5,1,0,0,1,1,3620.0,2014,11,7
1037,6,0,0,0,1,3,150.0,2013,6,8
105,3,1,0,0,1,3,6190.0,2014,3,19
770,3,1,0,0,1,3,100.0,2014,11,12
1015,6,0,0,0,4,3,9910.0,2014,2,8
398,4,0,0,0,3,3,1540.0,2014,11,20
791,6,0,0,0,1,1,5950.0,2014,9,27
1069,2,1,0,1,1,3,18050.0,2015,3,31
730,2,1,0,0,3,1,1190.0,2013,9,10
217,1,1,0,0,3,1,3150.0,2015,3,30
551,1,1,0,0,1,3,2190.0,2015,5,4
590,5,0,0,0,4,3,4520.0,2015,2,13
811,3,1,0,0,1,1,410.0,2014,6,18
301,6,0,0,0,1,3,4510.0,2015,1,24
288,1,0,0,0,4,1,800.0,2013,10,14
789,3,1,0,0,1,3,9770.0,2013,1,23
386,4,1,0,0,4,3,1460.0,2013,12,5
1047,4,0,0,1,1,1,3750.0,2014,7,10
810,1,0,0,1,4,3,9640.0,2013,7,22
172,2,1,0,0,1,1,110.0,2014,5,6
51,6,0,0,0,1,3,10570.0,2013,3,30
102,5,0,0,0,1,1,150.0,2014,9,12
989,6,0,0,0,1,1,1640.0,2014,1,25
1095,1,1,0,0,1,1,690.0,2014,1,6
1022,1,0,0,0,1,3,1520.0,2013,9,30
116,1,1,0,0,1,1,680.0,2014,3,31
927,5,0,0,0,1,1,480.0,2013,5,10
651,2,1,0,1,1,1,200.0,2014,7,15
196,6,0,0,0,3,1,3850.0,2013,9,14
645,3,0,0,0,1,1,90.0,2015,4,22
644,4,0,0,1,3,1,4030.0,2014,6,12
483,3,0,0,0,1,3,2310.0,2015,6,10
347,6,0,0,0,4,3,9360.0,2015,4,11
466,1,1,0,0,1,3,3110.0,2014,5,19
11,4,0,0,1,1,3,960.0,2014,8,14
1048,1,0,0,0,4,3,1860.0,2013,12,9
631,4,1,0,0,4,3,2870.0,2014,10,9
944,2,0,0,0,3,1,1670.0,2015,1,20
535,1,1,0,1,1,1,3570.0,2014,7,14
375,2,1,0,0,1,3,15710.0,2013,4,23
210,1,1,0,0,4,1,970.0,2015,2,2
258,3,0,0,0,1,1,27190.0,2015,1,21
635,1,0,0,0,1,1,27530.0,2014,9,8
446,2,1,0,0,1,1,340.0,2013,10,8
636,3,0,0,0,3,1,720.0,2013,2,27
261,4,0,0,0,4,3,15340.0,2014,10,30
1041,4,1,0,0,3,1,1600.0,2014,2,6
126,6,0,0,0,4,1,3370.0,2015,2,28
39,4,1,0,0,1,1,260.0,2013,5,16
232,2,0,0,1,3,3,13570.0,2014,12,23
512,3,0,0,0,2,2,590.0,2015,1,21
1010,4,0,0,0,4,3,4610.0,2013,11,28
844,2,0,0,0,1,1,2030.0,2013,6,25
1087,5,1,0,1,4,3,2210.0,2013,10,11
1088,1,1,0,0,1,1,4300.0,2013,1,21
220,5,1,0,0,1,1,1000.0,2015,5,22
301,4,1,0,0,1,3,4510.0,2014,11,13
953,5,1,0,0,1,1,19830.0,2015,6,19
1104,1,0,0,0,4,1,260.0,2014,2,10
313,3,1,0,0,4,3,14160.0,2013,6,19
647,5,1,0,0,1,3,7420.0,2014,3,7
208,6,0,0,0,3,1,300.0,2014,5,31
709,4,1,0,0,1,1,500.0,2014,1,23
159,3,1,0,0,4,1,8530.0,2015,5,6
98,2,0,0,1,4,3,15140.0,2015,5,26
984,4,1,0,0,3,1,440.0,2013,10,10
915,2,1,0,0,4,3,650.0,2013,1,22
666,5,1,0,0,3,3,2700.0,2014,6,6
260,5,1,0,0,1,1,540.0,2015,5,8
530,1,0,0,1,1,3,18160.0,2014,12,22
570,6,0,0,0,1,1,180.0,2013,6,15
707,3,1,0,0,1,3,2900.0,2013,7,17
611,6,0,0,0,1,1,8080.0,2013,5,18
297,1,1,0,0,1,1,2300.0,2015,5,4
776,3,1,0,0,3,1,700.0,2014,10,22
208,2,1,0,0,3,1,300.0,2013,10,22
963,1,0,0,0,1,3,23620.0,2014,4,7
727,5,1,0,0,1,1,2050.0,2014,12,5
287,6,0,0,0,3,1,2740.0,2013,12,14
609,2,1,0,0,1,1,2070.0,2015,2,17
481,1,0,0,0,3,3,7470.0,2014,2,24
87,1,1,0,0,1,1,560.0,2014,11,10
293,6,0,0,0,3,3,140.0,2013,4,27
763,6,0,0,0,4,3,32240.0,2015,6,20
208,5,1,0,0,3,1,300.0,2014,12,5
892,5,0,0,0,1,1,19370.0,2013,10,4
877,2,1,0,0,1,3,29190.0,2015,3,17
942,2,0,0,0,4,3,6860.0,2015,3,10
859,3,0,0,0,3,1,21770.0,2015,7,22
703,4,1,0,0,1,1,80.0,2013,4,25
113,6,0,0,0,4,3,20930.0,2014,3,8
43,2,1,0,1,4,1,4880.0,2015,1,6
1001,4,1,0,0,3,1,19640.0,2014,11,27
542,4,0,0,0,1,1,7280.0,2013,1,17
1029,4,1,0,0,1,1,1590.0,2014,1,23
813,2,0,0,1,1,1,1560.0,2013,10,29
861,2,0,0,0,3,3,740.0,2014,9,23
204,3,0,0,0,1,1,5630.0,2013,5,8
226,6,0,0,1,1,1,450.0,2014,4,19
193,3,0,0,0,1,1,520.0,2013,9,18
305,5,0,0,0,3,3,2470.0,2014,1,17
201,5,1,0,0,4,1,20260.0,2014,11,7
853,4,0,0,0,1,1,14040.0,2015,7,9
121,3,1,0,0,1,1,3570.0,2014,1,22
326,6,0,0,0,4,1,10070.0,2014,5,3
690,3,0,0,0,1,1,100.0,2013,1,16
764,1,0,0,0,1,3,26490.0,2014,1,13
1088,3,1,0,0,1,1,4300.0,2014,2,5
1040,5,1,0,0,1,1,4030.0,2015,6,19
171,3,1,0,0,1,1,2640.0,2013,3,20
657,2,0,0,0,3,3,80.0,2014,1,28
858,5,1,0,0,1,1,3370.0,2015,7,17
372,5,1,0,0,4,3,4880.0,2013,5,31
525,6,0,0,0,4,3,1870.0,2014,11,15
678,6,0,0,0,3,1,3250.0,2014,10,25
847,6,0,0,0,3,3,190.0,2013,11,9
605,6,0,0,0,4,1,10310.0,2014,1,4
604,5,0,0,0,4,1,10950.0,2014,3,28
732,1,0,0,0,1,3,35280.0,2014,8,25
602,4,1,0,0,1,1,2710.0,2013,1,24
999,1,1,0,0,4,3,15140.0,2014,6,30
1110,5,0,0,0,3,3,900.0,2015,5,29
1029,2,0,0,0,1,1,1590.0,2013,12,10
64,6,0,0,0,4,3,22560.0,2013,1,26
308,5,0,0,1,1,1,1070.0,2013,12,27
147,6,0,0,0,4,3,8540.0,2013,5,11
508,5,1,0,0,1,3,1280.0,2013,11,22
572,2,1,0,1,4,3,9230.0,2015,1,6
1079,1,1,0,0,1,1,16680.0,2015,4,13
516,1,1,0,0,1,3,20.0,2013,3,4
1056,5,1,0,0,4,3,5350.0,2014,6,6
828,5,0,0,0,4,3,3290.0,2014,6,13
840,3,1,0,0,1,1,1070.0,2013,2,20
44,3,0,0,0,1,1,540.0,2013,12,11
4,3,0,0,0,3,3,620.0,2014,4,9
450,5,1,0,0,3,1,5780.0,2013,12,20
972,4,1,0,1,1,1,14960.0,2013,8,15
896,2,1,0,0,1,3,170.0,2015,5,5
81,1,1,0,0,1,1,2370.0,2013,6,3
516,3,1,0,0,1,3,20.0,2013,12,4
835,3,1,0,0,1,1,2890.0,2014,2,19
181,5,0,0,1,1,1,12610.0,2014,4,25
852,5,1,0,0,3,1,940.0,2014,6,20
207,3,1,0,0,1,1,6870.0,2014,7,2
972,5,1,0,0,1,1,14960.0,2015,1,30
644,1,1,0,0,3,1,4030.0,2013,6,17
520,4,0,0,0,1,3,6900.0,2013,10,31
385,6,0,0,0,4,1,4580.0,2013,8,3
640,5,0,0,1,4,3,8040.0,2014,10,17
460,4,1,0,0,1,1,34050.0,2013,5,2
872,1,1,0,0,1,3,3860.0,2014,11,24
410,3,0,0,0,3,1,40.0,2014,1,15
681,1,1,0,0,1,3,620.0,2013,12,16
270,1,1,0,1,1,1,1450.0,2014,8,18
998,5,1,0,1,1,1,780.0,2015,7,31
985,5,1,0,0,3,3,490.0,2015,2,6
579,5,0,0,0,3,1,20970.0,2013,5,24
391,3,1,0,0,1,1,460.0,2015,5,20
928,4,0,0,0,4,3,1090.0,2013,6,27
764,3,1,0,1,1,3,26490.0,2014,10,22
591,6,0,0,0,1,3,3340.0,2015,6,20
717,1,1,0,1,4,3,310.0,2014,1,6
629,1,1,0,1,4,1,510.0,2014,4,14
451,2,1,0,0,1,1,2460.0,2014,11,25
434,5,0,0,0,1,1,13020.0,2014,5,16
1020,1,0,0,0,1,1,40.0,2015,7,20
653,3,0,0,0,4,3,7520.0,2015,2,25
268,3,0,0,1,1,1,4520.0,2014,10,29
729,6,0,0,0,3,3,8980.0,2013,11,2
510,4,1,0,0,1,3,8260.0,2013,7,4
372,1,1,0,0,4,3,4880.0,2014,12,15
991,1,0,0,1,1,1,1010.0,2013,9,2
210,6,0,0,0,4,1,970.0,2013,4,6
368,1,1,0,0,4,3,1450.0,2015,2,16
767,1,1,0,0,1,3,13080.0,2015,3,30
241,5,0,0,1,4,3,780.0,2014,10,17
858,4,1,0,0,1,1,3370.0,2013,2,21
455,3,1,0,0,4,3,7660.0,2014,6,4
803,1,1,0,0,4,1,1760.0,2013,2,4
237,5,1,0,1,1,1,1420.0,2014,2,7
564,1,1,0,0,4,3,6540.0,2015,3,2
101,2,1,0,0,4,3,2440.0,2013,6,4
219,6,0,0,0,1,1,1640.0,2014,8,16
960,1,0,0,0,4,1,8990.0,2013,11,11
197,2,1,0,1,3,1,4210.0,2014,7,29
278,6,0,0,0,1,3,9260.0,2014,5,24
736,2,1,0,0,3,3,1650.0,2013,4,23
513,3,0,0,1,1,1,400.0,2014,7,23
293,6,0,0,0,3,3,140.0,2014,4,26
300,5,0,0,0,1,3,120.0,2013,11,1
684,4,1,0,0,4,3,680.0,2013,9,12
915,6,0,0,0,4,3,650.0,2014,2,8
302,5,0,0,1,4,3,2190.0,2013,8,9
68,3,1,0,1,1,3,250.0,2014,8,6
811,1,0,0,0,1,1,410.0,2014,7,7
47,3,0,0,1,1,3,270.0,2013,7,24
880,1,1,0,0,1,3,4570.0,2014,9,15
512,2,1,0,0,2,2,590.0,2014,6,3
787,3,0,0,0,3,3,3210.0,2015,7,8
303,3,1,0,0,1,1,15430.0,2014,1,8
1094,3,1,0,0,4,1,2380.0,2013,11,20
769,6,0,0,0,2,2,840.0,2014,6,28
803,3,1,0,0,4,1,1760.0,2013,11,20
424,4,1,0,0,4,3,1250.0,2013,7,18
1040,2,1,0,1,1,1,4030.0,2014,4,15
955,3,1,0,0,4,3,1690.0,2013,6,5
768,6,0,0,0,1,3,2630.0,2015,1,17
1061,6,0,0,0,4,3,8110.0,2014,11,15
910,4,1,0,0,4,3,12480.0,2013,12,19
288,5,1,0,0,4,1,800.0,2015,1,30
25,1,0,0,0,3,1,430.0,2015,3,23
879,6,0,0,0,4,1,75860.0,2013,5,25
784,5,1,0,0,1,1,560.0,2015,6,19
169,1,0,0,1,4,1,980.0,2013,9,2
151,4,0,0,1,4,3,4360.0,2015,2,12
460,2,1,0,0,1,1,34050.0,2014,10,7
111,4,1,0,1,4,3,7890.0,2013,7,18
316,2,1,0,0,4,1,9000.0,2015,5,19
910,3,0,0,0,4,3,12480.0,2013,6,12
638,5,1,0,0,4,1,10170.0,2014,1,10
850,2,1,0,1,4,1,1120.0,2013,8,13
545,5,1,0,0,1,3,5020.0,2013,4,26
919,6,0,0,0,1,1,2620.0,2015,6,27
114,5,1,0,0,3,1,4510.0,2014,7,4
257,5,1,0,0,1,1,420.0,2015,5,22
800,2,0,0,0,4,1,2020.0,2014,5,27
982,5,1,0,0,4,1,21930.0,2014,9,5
289,5,0,0,0,4,1,6540.0,2014,11,21
188,3,1,0,0,4,1,850.0,2013,9,11
173,4,1,0,0,1,1,350.0,2013,8,15
808,2,1,0,1,1,1,18620.0,2015,2,17
771,4,0,0,0,1,1,20640.0,2014,3,27
558,2,1,0,0,1,1,3000.0,2014,7,1
1079,3,1,0,0,1,1,16680.0,2015,1,14
334,3,1,0,0,4,3,4040.0,2014,5,7
101,1,0,0,1,4,3,2440.0,2013,7,22
1006,3,0,0,0,3,3,3890.0,2014,11,19
222,5,1,0,0,1,1,2170.0,2015,1,30
798,2,1,0,0,1,1,9560.0,2013,9,24
864,2,0,0,1,1,1,1020.0,2014,8,12
673,2,0,0,0,4,3,15170.0,2014,5,27
922,1,1,0,0,4,1,2110.0,2013,7,1
298,2,0,0,0,4,1,19840.0,2013,10,1
615,1,0,0,0,4,1,730.0,2015,3,23
763,2,1,0,0,4,3,32240.0,2013,9,24
1045,3,1,0,0,1,3,26990.0,2014,1,8
285,1,0,0,0,1,1,2410.0,2013,5,6
681,6,0,0,0,1,3,620.0,2013,5,25
1088,2,0,0,0,1,1,4300.0,2014,6,24
18,3,1,0,1,4,3,13840.0,2015,2,4
457,1,0,0,0,4,3,13140.0,2013,3,11
1004,2,1,0,0,4,3,970.0,2015,3,17
585,4,1,0,0,4,3,440.0,2015,3,5
152,5,0,0,1,1,1,1780.0,2015,1,2
98,1,0,0,0,4,3,15140.0,2013,11,11
143,1,0,0,0,4,1,2930.0,2014,11,17
500,6,0,0,0,4,3,10690.0,2015,6,20
948,2,1,0,0,2,2,1430.0,2013,11,19
534,4,1,0,0,4,1,1200.0,2015,1,15
285,5,0,0,0,1,1,2410.0,2013,12,13
871,3,0,0,0,4,3,10620.0,2014,7,23
272,1,1,0,0,1,1,16180.0,2013,3,18
944,6,0,0,0,3,1,1670.0,2014,5,17
850,3,1,0,1,4,1,1120.0,2013,8,28
737,6,0,0,0,1,1,100.0,2014,9,20
488,2,1,0,1,1,3,2890.0,2014,8,19
502,3,1,0,0,1,1,220.0,2013,3,20
667,4,1,0,0,4,3,2870.0,2013,4,25
187,1,1,0,1,1,3,19360.0,2013,7,29
819,6,0,0,0,1,3,720.0,2014,8,23
160,3,1,0,0,4,3,17110.0,2015,4,15
50,4,0,0,0,4,1,6260.0,2013,6,27
172,1,0,0,0,1,1,110.0,2014,3,10
406,1,1,0,0,4,3,8240.0,2013,12,16
471,1,0,0,0,4,1,5300.0,2014,1,13
947,6,0,0,0,1,1,460.0,2014,6,7
186,6,0,0,0,1,1,290.0,2015,1,3
676,1,1,0,0,2,2,1410.0,2015,7,13
1069,6,0,0,0,1,3,18050.0,2013,3,30
542,5,0,0,0,1,1,7280.0,2013,10,4
761,1,0,0,0,1,1,2390.0,2013,4,15
996,6,0,0,0,3,1,2870.0,2015,7,18
478,5,1,0,0,4,3,1940.0,2014,1,24
113,1,1,0,0,4,3,20930.0,2014,2,3
972,6,0,0,0,1,1,14960.0,2013,1,26
686,3,0,0,0,1,1,20050.0,2014,9,10
516,1,0,0,0,1,3,20.0,2015,1,19
1000,6,0,0,0,1,3,2230.0,2014,2,15
400,5,0,0,0,1,1,70.0,2015,1,23
216,6,0,0,0,3,1,190.0,2013,1,5
506,5,0,0,0,1,1,1850.0,2013,3,1
855,1,0,0,0,1,1,3440.0,2013,11,25
821,4,1,0,0,1,1,1700.0,2013,1,10
641,6,0,0,0,1,3,610.0,2013,11,16
188,3,0,0,0,4,1,850.0,2015,5,13
7,3,0,0,0,1,3,24000.0,2013,8,21
1084,2,0,0,0,1,1,190.0,2014,4,8
845,1,0,0,0,4,1,7860.0,2013,9,30
909,5,0,0,0,1,3,1680.0,2014,6,27
852,5,1,0,0,3,1,940.0,2013,9,27
891,2,1,0,0,1,3,350.0,2013,10,8
79,3,0,0,0,1,1,3320.0,2015,5,13
1035,2,1,0,1,1,1,27150.0,2014,8,5
749,6,0,0,0,1,1,3410.0,2013,2,2
259,6,0,0,0,2,2,210.0,2013,11,9
661,6,0,0,0,4,3,2140.0,2015,3,7
737,4,0,0,0,1,1,100.0,2014,2,13
561,3,0,0,0,4,1,14300.0,2015,3,11
466,2,0,0,0,1,3,3110.0,2013,5,7
644,5,0,0,0,3,1,4030.0,2014,3,14
99,4,1,0,0,3,3,2030.0,2015,6,18
827,2,1,0,0,1,3,250.0,2014,3,18
338,5,0,0,0,1,3,1590.0,2014,3,14
1047,3,1,0,0,1,1,3750.0,2014,4,30
519,2,1,0,0,3,3,2510.0,2015,3,3
800,3,1,0,0,4,1,2020.0,2013,11,6
886,5,0,0,0,1,3,12430.0,2013,10,4
192,5,1,0,0,4,3,2770.0,2013,4,12
861,5,0,0,1,3,3,740.0,2013,10,4
183,6,0,0,0,1,1,9670.0,2013,1,19
736,4,1,0,0,3,3,1650.0,2015,5,21
468,1,1,0,0,3,3,5260.0,2014,5,5
344,2,1,0,0,1,3,300.0,2015,3,17
445,1,1,0,0,1,1,240.0,2013,4,29
1078,4,0,0,1,4,3,670.0,2013,9,5
477,5,1,0,1,4,1,770.0,2013,8,30
712,2,1,0,0,1,1,4870.0,2014,2,18
459,2,1,0,0,1,1,250.0,2014,2,18
798,4,1,0,0,1,1,9560.0,2015,6,18
610,6,0,0,0,1,1,660.0,2014,3,8
377,6,0,0,0,1,3,100.0,2013,11,9
928,5,1,0,0,4,3,1090.0,2014,7,4
1082,1,0,0,0,3,1,440.0,2015,6,8
97,3,0,0,1,4,3,8980.0,2014,8,27
577,5,1,0,1,1,3,2270.0,2014,8,22
447,2,0,0,0,1,3,1510.0,2013,6,11
193,3,1,0,0,1,1,520.0,2014,12,3
502,1,0,0,1,1,1,220.0,2013,7,8
380,1,0,0,1,1,1,2240.0,2013,8,5
154,1,0,0,0,4,3,16420.0,2015,7,20
1072,5,0,0,0,1,3,5380.0,2013,5,10
49,1,0,0,0,4,3,18010.0,2013,1,28
177,4,1,0,0,1,1,1250.0,2014,10,2
163,1,0,0,0,1,1,1480.0,2013,8,19
577,1,0,0,0,1,3,2270.0,2013,12,9
760,5,0,0,0,1,1,560.0,2014,1,31
1061,5,0,0,0,4,3,8110.0,2013,3,1
395,6,0,0,0,1,1,3620.0,2014,8,16
61,6,0,0,0,1,3,350.0,2013,9,7
616,2,1,0,0,1,3,3040.0,2014,3,18
309,3,1,0,0,4,1,8740.0,2013,5,15
522,6,0,0,0,4,3,7160.0,2013,10,26
549,6,0,0,0,1,3,2330.0,2013,1,5
459,3,0,0,0,1,1,250.0,2013,12,11
