Store,DayOfWeek,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Day
1044,5,1,0,0,3,1,240.0,2013,10,11
348,6,0,0,0,1,1,16490.0,2013,5,4
689,4,1,0,0,4,1,15040.0,2014,11,27
909,5,0,0,0,1,3,1680.0,2015,2,13
27,1,1,0,0,1,1,60.0,2013,1,21
346,4,1,0,0,1,3,8090.0,2014,3,20
1069,1,1,0,0,1,3,18050.0,2013,5,27
789,6,0,0,0,1,3,9770.0,2015,3,14
71,3,0,0,0,1,1,17500.0,2015,1,21
622,5,0,0,1,1,3,75860.0,2013,5,10
993,3,0,0,0,4,3,3460.0,2014,9,24
654,5,1,0,1,3,1,6930.0,2013,10,25
254,4,0,0,1,4,1,330.0,2013,7,11
712,4,1,0,0,1,1,4870.0,2015,1,8
295,6,0,0,0,1,1,210.0,2013,1,5
487,3,1,0,0,4,3,2180.0,2015,5,20
549,1,1,0,0,1,3,2330.0,2013,4,8
56,3,0,0,0,4,3,6620.0,2013,11,27
74,5,1,0,0,1,1,330.0,2013,5,31
673,3,1,0,0,4,3,15170.0,2014,4,2
941,2,1,0,0,1,1,1200.0,2013,11,19
1017,5,1,0,0,3,1,110.0,2013,12,20
1067,3,0,0,1,4,3,12020.0,2014,6,11
649,1,1,0,0,1,1,14570.0,2014,5,19
1072,2,1,0,1,1,3,5380.0,2013,7,30
483,2,0,0,0,1,3,2310.0,2013,10,15
696,2,0,0,0,1,3,430.0,2014,2,25
570,2,1,0,0,1,1,180.0,2015,4,14
175,6,0,0,0,3,1,4130.0,2013,5,4
1031,6,0,0,0,4,1,590.0,2014,12,13
9,4,1,0,0,1,3,2030.0,2013,11,7
825,4,0,0,0,1,1,380.0,2013,2,28
85,7,0,0,0,2,1,1870.0,2013,5,26
571,1,0,0,0,4,1,2110.0,2013,1,14
605,2,1,0,1,4,1,10310.0,2013,8,13
529,6,0,0,0,4,3,12920.0,2015,6,20
886,5,1,0,0,1,3,12430.0,2013,12,6
378,1,1,0,0,1,3,2140.0,2013,3,18
704,6,0,0,0,4,3,1910.0,2015,6,27
474,5,0,0,0,3,1,14810.0,2013,10,4
164,6,0,0,0,1,1,1160.0,2015,7,25
223,4,1,0,0,4,3,2920.0,2014,6,5
552,3,0,0,0,1,1,4260.0,2014,7,23
94,2,0,0,0,4,3,14620.0,2013,2,12
659,1,1,0,0,4,1,1590.0,2013,11,18
387,1,1,0,0,3,1,210.0,2013,2,18
535,3,1,0,0,1,1,3570.0,2014,4,2
658,2,1,0,0,4,3,520.0,2013,6,4
343,5,1,0,1,4,1,18650.0,2014,7,18
493,3,0,0,0,4,3,1150.0,2013,12,11
615,2,0,0,0,4,1,730.0,2014,3,25
135,1,0,0,0,4,1,5190.0,2015,3,23
880,2,0,0,0,1,3,4570.0,2013,3,12
327,2,1,0,0,3,3,1390.0,2013,4,9
936,2,0,0,0,1,1,580.0,2013,11,12
359,5,0,0,1,4,3,4370.0,2013,10,4
380,4,0,0,0,1,1,2240.0,2014,1,30
377,6,0,0,0,1,3,100.0,2013,5,4
29,4,0,0,0,4,3,2170.0,2015,2,12
733,6,0,0,0,2,2,860.0,2013,8,10
102,4,0,0,0,1,1,150.0,2013,3,14
506,5,0,0,0,1,1,1850.0,2014,9,12
714,5,0,0,0,4,3,12070.0,2014,3,14
849,2,0,0,0,3,3,5000.0,2013,4,16
1072,6,0,0,0,1,3,5380.0,2015,2,7
410,2,1,0,0,3,1,40.0,2013,9,24
695,2,1,0,0,1,1,550.0,2015,6,2
138,6,0,0,0,1,3,25360.0,2014,12,27
270,3,0,0,0,1,1,1450.0,2014,5,14
550,4,1,0,0,4,3,50.0,2013,11,7
699,3,0,0,0,1,1,180.0,2014,1,29
823,1,1,0,0,1,3,16210.0,2014,3,17
745,1,1,0,1,1,1,17650.0,2014,8,18
1066,5,1,0,0,1,1,3350.0,2013,7,19
221,4,1,0,0,4,3,13530.0,2015,2,19
1042,1,0,0,1,1,1,3440.0,2014,12,22
586,3,1,0,0,1,3,250.0,2015,1,28
191,1,1,0,1,1,1,1100.0,2015,1,5
906,6,0,0,1,1,1,90.0,2013,7,20
143,1,0,0,1,4,1,2930.0,2013,7,8
928,6,0,0,0,4,3,1090.0,2014,3,22
859,4,1,0,0,3,1,21770.0,2013,12,19
147,3,0,0,0,4,3,8540.0,2013,12,11
584,1,1,0,0,4,1,1360.0,2014,9,15
38,1,0,0,0,4,1,1090.0,2014,1,27
894,3,0,0,1,1,1,190.0,2014,4,23
1015,5,1,0,0,4,3,9910.0,2014,6,6
236,1,1,0,0,1,1,1000.0,2015,6,15
251,5,1,0,0,1,3,340.0,2014,5,9
1059,3,1,0,1,3,1,3380.0,2014,7,30
705,2,0,0,0,1,1,4140.0,2014,3,25
770,3,0,0,0,1,3,100.0,2014,8,27
608,5,0,0,0,1,3,18370.0,2015,3,27
28,6,0,0,0,1,1,1200.0,2014,2,8
867,3,0,0,1,4,3,21810.0,2013,7,24
849,5,1,0,0,3,3,5000.0,2014,5,9
343,4,0,0,1,4,1,18650.0,2013,8,8
25,2,0,0,0,3,1,430.0,2014,9,23
820,1,1,0,0,1,3,1650.0,2013,5,13
274,6,0,0,0,2,2,3640.0,2015,3,7
552,4,1,0,0,1,1,4260.0,2015,1,15
343,5,1,0,1,4,1,18650.0,2015,7,31
1064,6,0,0,0,1,3,420.0,2014,3,29
246,1,1,0,1,3,1,4660.0,2014,10,20
610,5,1,0,1,1,1,660.0,2014,8,1
993,6,0,0,0,4,3,3460.0,2014,10,25
853,5,0,0,0,1,1,14040.0,2014,9,26
480,5,0,0,0,1,1,300.0,2015,3,27
849,6,0,0,0,3,3,5000.0,2015,6,20
390,1,0,0,0,1,3,1600.0,2014,12,8
231,1,1,0,0,4,3,3840.0,2013,9,23
88,3,1,0,0,1,1,10690.0,2014,12,3
850,3,0,0,0,4,1,1120.0,2013,9,4
655,6,0,0,0,4,3,960.0,2013,3,9
14,3,0,0,0,1,1,1300.0,2015,5,27
747,5,1,0,0,3,3,45740.0,2014,12,19
114,1,0,0,0,3,1,4510.0,2013,2,11
837,4,1,0,0,1,3,14600.0,2013,3,7
491,5,1,0,0,4,3,4680.0,2015,6,19
530,1,0,0,0,1,3,18160.0,2013,2,11
668,5,0,0,0,3,1,1270.0,2013,2,1
481,6,0,0,0,3,3,7470.0,2014,12,13
1112,2,1,0,0,3,3,1880.0,2014,2,18
771,3,1,0,0,1,1,20640.0,2015,2,4
436,5,1,0,0,4,1,2300.0,2014,1,24
5,4,1,0,1,1,1,29910.0,2014,2,20
782,2,1,0,1,3,3,5390.0,2014,10,21
14,5,1,0,0,1,1,1300.0,2013,5,3
38,5,0,0,0,4,1,1090.0,2014,9,26
990,3,1,0,0,4,1,20930.0,2013,5,15
877,1,1,0,1,1,3,29190.0,2013,3,25
23,6,0,0,0,4,1,4060.0,2015,1,17
145,2,1,0,1,1,1,280.0,2013,5,28
524,3,0,0,0,1,3,40860.0,2013,11,13
942,3,0,0,0,4,3,6860.0,2013,2,27
1081,3,1,0,0,2,1,400.0,2013,11,20
824,4,1,0,0,1,1,17570.0,2014,3,6
273,5,0,0,0,1,3,8480.0,2014,6,27
383,6,0,0,0,1,3,350.0,2014,4,5
270,4,0,0,0,1,1,1450.0,2013,2,14
949,4,0,0,0,1,1,870.0,2014,2,27
256,1,0,0,0,1,3,80.0,2014,5,26
373,6,0,0,0,4,3,11120.0,2015,4,4
773,6,0,0,0,1,1,200.0,2014,2,22
564,4,0,0,0,4,3,6540.0,2013,2,14
288,6,0,0,0,4,1,800.0,2013,8,10
5,1,1,0,0,1,1,29910.0,2014,9,15
185,6,0,0,0,4,3,1860.0,2013,2,23
406,6,0,0,0,4,3,8240.0,2013,6,15
857,2,0,0,0,3,1,6270.0,2014,9,9
476,1,1,0,0,4,1,8300.0,2014,4,28
98,6,0,0,0,4,3,15140.0,2014,9,27
424,2,0,0,0,4,3,1250.0,2013,2,12
243,6,0,0,0,1,1,310.0,2013,6,15
330,3,1,0,0,1,3,370.0,2014,4,2
1020,6,0,0,0,1,1,40.0,2013,10,5
459,4,1,0,0,1,1,250.0,2015,3,19
669,3,0,0,0,4,1,17080.0,2013,10,16
438,2,0,0,0,4,3,1110.0,2014,1,28
839,2,1,0,0,3,1,240.0,2014,12,2
985,4,0,0,0,3,3,490.0,2015,6,25
608,5,1,0,0,1,3,18370.0,2015,4,17
405,1,1,0,0,1,1,1080.0,2014,10,20
289,2,1,0,0,4,1,6540.0,2013,5,14
671,6,0,0,0,1,3,2070.0,2013,9,28
62,5,0,0,0,1,1,2050.0,2015,4,24
282,1,1,0,0,1,1,1220.0,2015,2,16
183,1,1,0,1,1,1,9670.0,2014,6,16
1054,1,1,0,0,1,3,13190.0,2015,7,13
419,2,0,0,0,3,1,1620.0,2015,6,9
951,1,1,0,0,4,3,710.0,2014,9,1
659,2,1,0,0,4,1,1590.0,2015,1,13
68,5,0,0,1,1,3,250.0,2013,10,18
1005,5,0,0,0,1,1,6480.0,2014,5,16
157,2,1,0,1,1,3,2950.0,2014,8,19
870,5,0,0,0,1,1,780.0,2013,2,15
33,3,0,0,0,1,3,1320.0,2015,4,22
564,2,1,0,1,4,3,6540.0,2015,7,14
1058,2,0,0,1,1,3,180.0,2015,4,7
603,1,0,0,0,1,1,340.0,2013,2,25
159,1,1,0,0,4,1,8530.0,2013,3,4
40,3,1,0,0,1,1,180.0,2013,7,3
756,4,0,0,0,1,3,50.0,2014,11,20
914,5,0,0,1,3,3,2640.0,2015,4,10
912,5,1,0,0,3,3,3100.0,2013,4,12
607,2,0,0,1,1,1,350.0,2015,4,7
150,6,0,0,0,3,3,31830.0,2015,5,9
54,3,1,0,0,4,3,7170.0,2015,5,6
694,1,1,0,0,1,3,460.0,2013,7,1
151,5,0,0,0,4,3,4360.0,2013,10,18
790,6,0,0,0,4,3,9070.0,2013,4,27
121,4,1,0,0,1,1,3570.0,2013,4,25
330,1,1,0,0,1,3,370.0,2014,5,5
896,3,0,0,1,1,3,170.0,2013,7,24
861,2,1,0,0,3,3,740.0,2015,3,17
11,6,0,0,0,1,3,960.0,2015,7,18
975,2,0,0,1,1,3,9630.0,2015,4,7
982,6,0,0,0,4,1,21930.0,2013,11,2
138,1,1,0,0,1,3,25360.0,2013,1,21
938,1,1,0,0,1,1,2820.0,2013,6,17
348,6,0,0,0,1,1,16490.0,2013,6,8
495,3,1,0,0,4,1,5470.0,2015,4,29
228,3,0,0,0,4,3,10800.0,2015,4,22
637,4,0,0,0,4,3,9790.0,2013,1,17
308,3,0,0,0,1,1,1070.0,2013,11,27
483,4,0,0,0,1,3,2310.0,2013,10,17
1003,5,0,0,1,1,1,170.0,2014,1,3
249,6,0,0,0,4,3,18010.0,2014,5,10
309,1,0,0,1,4,1,8740.0,2013,10,28
651,5,1,0,0,1,1,200.0,2014,7,4
1042,5,1,0,0,1,1,3440.0,2013,3,8
71,4,1,0,0,1,1,17500.0,2013,11,7
737,1,0,0,1,1,1,100.0,2013,8,19
321,1,1,0,0,3,3,8140.0,2014,12,15
827,3,0,0,0,1,3,250.0,2013,1,30
454,1,1,0,0,1,1,26450.0,2014,5,5
676,2,0,0,0,2,2,1410.0,2015,3,10
505,3,0,0,0,1,1,350.0,2013,6,12
138,2,0,0,0,1,3,25360.0,2013,9,3
901,6,0,0,0,1,3,3170.0,2015,7,4
274,1,0,0,1,2,2,3640.0,2013,7,22
396,3,1,0,0,1,3,23130.0,2014,11,5
293,5,0,0,0,3,3,140.0,2014,9,26
788,6,0,0,0,1,3,1530.0,2013,12,7
588,2,0,0,0,4,3,15720.0,2015,7,7
710,6,0,0,0,4,1,1500.0,2013,4,20
330,5,0,0,0,1,3,370.0,2015,6,12
1053,3,1,0,0,1,1,1710.0,2014,12,17
561,5,0,0,0,4,1,14300.0,2013,9,6
913,6,0,0,0,1,1,280.0,2013,8,10
433,4,1,0,0,1,3,30030.0,2014,10,9
257,2,0,0,0,1,1,420.0,2015,4,21
265,5,0,0,0,1,1,4580.0,2013,1,18
828,3,0,0,1,4,3,3290.0,2015,7,22
247,2,1,0,0,4,3,70.0,2014,5,6
116,5,1,0,0,1,1,680.0,2014,11,14
1095,6,0,0,0,1,1,690.0,2015,4,11
574,1,1,0,0,4,1,4400.0,2013,10,7
1114,4,0,0,0,1,3,870.0,2013,10,17
444,5,1,0,0,3,1,1700.0,2013,7,5
347,6,0,0,0,4,3,9360.0,2015,5,23
83,3,1,0,0,1,1,2710.0,2014,6,18
417,6,0,0,0,1,3,840.0,2013,8,31
511,5,0,0,0,1,1,2060.0,2014,4,25
8,5,0,0,0,1,1,7520.0,2013,1,18
635,5,0,0,0,1,1,27530.0,2014,7,11
556,3,0,0,1,4,3,1140.0,2014,12,24
894,3,1,0,1,1,1,190.0,2014,10,8
222,1,0,0,1,1,1,2170.0,2013,12,23
972,3,1,0,1,1,1,14960.0,2013,2,6
955,1,1,0,0,4,3,1690.0,2013,2,4
313,4,0,0,1,4,3,14160.0,2015,4,9
840,5,0,0,1,1,1,1070.0,2013,10,18
126,6,0,0,0,4,1,3370.0,2014,3,22
481,3,0,0,1,3,3,7470.0,2014,8,27
426,6,0,0,0,1,1,250.0,2013,10,19
998,2,1,0,0,1,1,780.0,2015,1,13
1051,6,0,0,0,3,1,200.0,2013,4,6
592,5,1,0,0,1,1,2540.0,2014,6,6
1114,2,0,0,1,1,3,870.0,2013,7,23
370,3,1,0,0,4,1,8250.0,2013,9,11
394,2,1,0,0,4,1,10850.0,2014,3,18
191,1,0,0,0,1,1,1100.0,2013,11,25
785,4,0,0,0,4,3,970.0,2013,11,14
664,2,0,0,0,4,3,1680.0,2013,4,2
395,3,1,0,0,1,1,3620.0,2013,2,20
866,2,1,0,1,4,1,9680.0,2015,3,31
1101,3,1,0,1,4,3,4060.0,2014,4,30
1091,5,0,0,0,1,3,9990.0,2013,3,15
404,4,1,0,1,1,3,1420.0,2014,8,7
553,3,0,0,0,3,1,3040.0,2014,11,19
630,6,0,0,0,1,1,1690.0,2014,8,9
4,5,0,0,0,3,3,620.0,2014,3,28
427,5,1,0,0,1,3,70.0,2015,5,8
268,3,0,0,0,1,1,4520.0,2014,5,14
363,1,1,0,1,1,1,250.0,2013,7,15
1090,1,1,0,0,1,1,330.0,2013,5,27
80,5,1,0,0,4,1,7910.0,2014,11,14
873,5,1,0,1,1,1,2040.0,2013,10,25
474,2,1,0,0,3,1,14810.0,2015,1,6
974,3,0,0,0,1,1,150.0,2014,1,29
857,5,0,0,0,3,1,6270.0,2015,5,29
210,2,1,0,0,4,1,970.0,2014,10,7
8,3,0,0,0,1,1,7520.0,2014,6,25
83,2,0,0,0,1,1,2710.0,2013,5,7
1063,6,0,0,0,1,3,6250.0,2013,3,16
448,6,0,0,0,1,3,3970.0,2015,5,30
683,5,1,0,0,1,1,2850.0,2014,9,5
436,2,1,0,0,4,1,2300.0,2013,4,9
1025,2,0,0,0,1,1,720.0,2013,1,15
123,4,1,0,0,1,1,16760.0,2013,9,26
385,4,0,0,0,4,1,4580.0,2013,4,18
819,6,0,0,0,1,3,720.0,2014,3,22
628,6,0,0,0,1,3,2180.0,2013,2,9
900,4,0,0,0,1,1,3920.0,2013,2,28
967,4,0,0,0,1,3,3560.0,2013,4,18
212,2,1,0,0,1,3,15050.0,2014,5,6
568,1,1,0,0,4,3,4270.0,2013,11,4
565,4,1,0,1,1,3,160.0,2013,3,28
641,5,0,0,0,1,3,610.0,2013,3,1
791,1,1,0,0,1,1,5950.0,2013,6,17
18,2,0,0,0,4,3,13840.0,2013,4,16
70,5,0,0,0,3,3,4840.0,2014,7,25
160,2,1,0,0,4,3,17110.0,2015,4,14
61,1,1,0,0,1,3,350.0,2015,2,16
237,3,0,0,0,1,1,1420.0,2015,3,25
161,6,0,0,0,1,3,2970.0,2014,1,25
519,4,1,0,0,3,3,2510.0,2014,6,5
1073,4,1,0,0,1,3,1710.0,2014,9,18
326,1,1,0,0,4,1,10070.0,2013,4,8
894,6,0,0,0,1,1,190.0,2014,7,12
691,4,1,0,0,4,3,3030.0,2015,4,16
501,2,1,0,0,1,3,1620.0,2014,4,29
1058,6,0,0,0,1,3,180.0,2014,6,14
1012,5,1,0,1,4,3,6330.0,2014,6,20
105,6,0,0,0,1,3,6190.0,2014,7,12
481,4,1,0,0,3,3,7470.0,2013,4,11
812,5,1,0,0,4,1,2590.0,2015,5,22
812,4,1,0,1,4,1,2590.0,2014,8,7
198,5,0,0,0,1,1,290.0,2013,1,18
975,6,0,0,0,1,3,9630.0,2015,5,9
573,2,0,0,0,1,1,1190.0,2013,10,15
829,3,0,0,0,3,1,110.0,2015,5,13
996,1,1,0,0,3,1,2870.0,2014,2,3
780,3,1,0,1,1,1,18160.0,2013,7,31
465,5,1,0,0,4,3,10890.0,2014,10,10
976,6,0,0,0,1,1,4180.0,2015,3,28
922,6,0,0,0,4,1,2110.0,2013,11,23
852,4,1,0,0,3,1,940.0,2014,7,3
1115,5,0,0,1,4,3,5350.0,2013,8,9
155,2,0,0,0,4,1,3050.0,2015,4,21
49,2,1,0,1,4,3,18010.0,2014,4,15
695,5,1,0,0,1,1,550.0,2013,7,5
317,2,0,0,0,4,1,3140.0,2014,1,14
1096,6,0,0,0,1,3,1130.0,2013,7,27
488,5,1,0,0,1,3,2890.0,2014,9,5
539,4,0,0,0,1,1,770.0,2013,4,18
473,1,0,0,0,1,1,50.0,2013,3,11
565,3,0,0,0,1,3,160.0,2014,2,12
1065,4,0,0,1,1,1,1290.0,2014,6,12
137,4,1,0,0,1,1,1730.0,2015,4,16
407,6,0,0,0,1,1,5890.0,2013,4,13
535,1,1,0,0,1,1,3570.0,2014,6,30
213,6,0,0,0,4,3,4030.0,2014,5,10
104,4,1,0,0,1,1,390.0,2013,8,15
601,1,1,0,1,4,1,8220.0,2013,10,21
628,2,1,0,0,1,3,2180.0,2015,1,27
391,5,1,0,0,1,1,460.0,2013,2,22
1064,4,0,0,0,1,3,420.0,2013,2,28
761,5,0,0,1,1,1,2390.0,2014,1,3
933,2,0,0,0,1,3,6270.0,2015,4,21
704,1,1,0,0,4,3,1910.0,2013,11,18
100,6,0,0,0,4,1,17930.0,2014,4,12
503,3,1,0,0,4,3,13080.0,2013,1,9
969,3,1,0,0,1,3,600.0,2013,11,6
114,5,1,0,1,3,1,4510.0,2013,10,25
840,1,1,0,0,1,1,1070.0,2014,3,17
833,6,0,0,0,4,3,3290.0,2013,7,13
237,3,1,0,0,1,1,1420.0,2013,12,4
1027,6,0,0,0,1,3,190.0,2015,6,13
762,1,0,0,0,4,3,1280.0,2014,3,10
705,5,1,0,0,1,1,4140.0,2013,7,19
270,3,0,0,1,1,1,1450.0,2014,4,23
594,4,0,0,1,1,1,1790.0,2013,4,4
397,1,0,0,1,1,3,130.0,2013,12,23
495,1,1,0,0,4,1,5470.0,2013,5,13
900,3,1,0,1,1,1,3920.0,2015,2,18
190,6,0,0,0,1,1,1470.0,2014,3,8
739,2,1,0,0,4,3,2770.0,2013,6,18
766,4,0,0,1,4,3,9820.0,2013,9,5
553,3,1,0,0,3,1,3040.0,2014,6,4
760,1,1,0,1,1,1,560.0,2014,8,18
574,6,0,0,0,4,1,4400.0,2013,1,12
581,2,0,0,1,1,1,7250.0,2014,12,30
485,1,0,0,0,4,3,3270.0,2014,6,23
468,3,0,0,0,3,3,5260.0,2013,2,27
1038,6,0,0,0,4,1,17290.0,2013,4,6
497,6,0,0,0,1,3,1610.0,2015,4,18
41,3,0,0,0,4,3,1180.0,2014,3,26
1088,1,1,0,0,1,1,4300.0,2013,9,23
961,6,0,0,0,4,3,9430.0,2014,3,15
7,2,1,0,0,1,3,24000.0,2015,1,13
555,4,0,0,0,4,1,1560.0,2013,1,31
571,4,0,0,0,4,1,2110.0,2014,6,26
1003,5,1,0,0,1,1,170.0,2013,9,27
421,4,1,0,0,3,3,3530.0,2015,6,4
665,1,0,0,0,1,1,90.0,2014,10,13
635,1,1,0,0,1,1,27530.0,2014,3,17
816,6,0,0,0,3,3,460.0,2014,6,14
566,3,0,0,0,1,1,3620.0,2013,6,12
185,2,0,0,0,4,3,1860.0,2013,8,20
1065,6,0,0,0,1,1,1290.0,2013,8,31
284,6,0,0,0,4,1,1290.0,2015,1,31
960,4,0,0,1,4,1,8990.0,2013,4,4
539,2,1,0,0,1,1,770.0,2015,4,14
178,2,0,0,0,4,1,1710.0,2014,6,24
238,6,0,0,0,1,1,320.0,2014,1,4
2,4,1,0,0,1,1,570.0,2013,2,7
730,5,1,0,0,3,1,1190.0,2013,8,30
831,1,0,0,1,1,1,800.0,2013,9,2
810,1,1,0,0,4,3,9640.0,2013,6,17
1002,6,0,0,0,4,3,1130.0,2014,1,18
1001,4,0,0,1,3,1,19640.0,2015,7,23
792,2,1,0,0,4,1,17280.0,2013,9,24
516,2,1,0,0,1,3,20.0,2014,2,4
549,5,0,0,0,1,3,2330.0,2013,9,20
880,2,1,0,0,1,3,4570.0,2013,7,16
1072,4,1,0,0,1,3,5380.0,2014,1,9
965,5,1,0,0,1,3,110.0,2014,11,14
84,1,0,0,0,1,3,11810.0,2015,5,11
662,2,1,0,0,4,1,1070.0,2014,1,21
1103,6,0,0,1,4,3,1340.0,2013,7,6
480,6,0,0,0,1,1,300.0,2015,4,25
335,7,0,0,0,2,1,90.0,2015,4,26
600,2,1,0,1,4,3,17340.0,2015,7,28
110,5,0,0,0,1,3,46590.0,2014,9,12
939,3,1,0,0,4,1,1340.0,2014,7,2
277,2,1,0,1,4,3,7840.0,2015,2,17
306,5,0,0,0,1,1,5100.0,2014,1,17
432,6,0,0,0,1,1,810.0,2014,7,19
734,5,0,0,0,1,1,220.0,2014,4,11
31,5,1,0,0,4,3,9800.0,2014,12,19
289,4,0,0,0,4,1,6540.0,2015,6,25
758,3,1,0,0,1,3,19780.0,2014,11,12
1060,6,0,0,0,1,3,3430.0,2015,1,17
46,2,0,0,0,3,1,1200.0,2015,7,7
738,2,1,0,1,4,3,5980.0,2014,1,7
574,6,0,0,0,4,1,4400.0,2013,11,16
583,4,0,0,0,1,1,2640.0,2015,3,12
388,5,1,0,0,1,1,2260.0,2013,4,12
519,6,0,0,0,3,3,2510.0,2015,2,14
340,1,1,0,1,1,3,8080.0,2013,7,1
130,3,0,0,0,3,1,900.0,2014,3,26
1026,4,1,0,0,3,1,450.0,2013,3,7
618,2,0,0,0,4,3,9910.0,2013,5,7
1037,1,1,0,0,1,3,150.0,2014,2,17
70,1,1,0,0,3,3,4840.0,2014,2,3
103,1,1,0,1,4,3,5210.0,2014,8,4
534,6,0,0,0,4,1,1200.0,2014,1,18
289,6,0,0,0,4,1,6540.0,2014,5,31
458,6,0,0,1,3,1,3390.0,2013,7,13
1070,6,0,0,0,3,3,400.0,2013,4,13
1047,1,0,0,1,1,1,3750.0,2013,7,22
374,4,0,0,0,1,1,1150.0,2014,3,27
884,5,0,0,1,4,3,7550.0,2013,2,15
652,5,1,0,0,1,1,20390.0,2014,12,5
161,2,0,0,1,1,3,2970.0,2013,12,24
296,6,0,0,0,1,1,9580.0,2015,5,30
651,3,1,0,1,1,1,200.0,2014,8,6
317,4,0,0,0,4,1,3140.0,2013,1,31
380,3,1,0,0,1,1,2240.0,2014,1,22
902,1,1,0,1,1,1,310.0,2015,6,1
997,5,0,0,0,4,3,5840.0,2015,1,23
789,4,1,0,1,1,3,9770.0,2013,8,1
559,4,1,0,0,4,1,3910.0,2014,7,17
931,4,0,0,0,1,3,1480.0,2014,3,27
240,2,1,0,1,1,1,1110.0,2014,7,29
702,3,0,0,1,1,1,8550.0,2013,8,21
514,1,1,0,0,3,3,1200.0,2013,11,18
343,5,0,0,0,4,1,18650.0,2013,3,1
684,4,1,0,1,4,3,680.0,2013,8,1
898,2,1,0,0,1,1,18540.0,2013,5,28
238,4,1,0,0,1,1,320.0,2014,8,21
403,6,0,0,0,1,1,4970.0,2013,5,18
25,2,1,0,0,3,1,430.0,2015,1,27
913,3,1,0,0,1,1,280.0,2013,8,28
1010,3,1,0,0,4,3,4610.0,2015,1,14
11,5,0,0,1,1,3,960.0,2013,10,18
771,5,0,0,1,1,1,20640.0,2013,4,5
429,6,0,0,0,4,3,16350.0,2013,6,8
880,2,0,0,0,1,3,4570.0,2013,7,23
311,1,1,0,0,1,3,680.0,2013,9,9
606,1,1,0,0,1,1,2260.0,2014,6,2
271,6,0,0,0,1,1,420.0,2015,1,24
787,6,0,0,0,3,3,3210.0,2014,12,27
287,6,0,0,0,3,1,2740.0,2014,2,15
287,3,1,0,0,3,1,2740.0,2013,3,6
285,2,0,0,0,1,1,2410.0,2014,5,27
845,5,0,0,1,4,1,7860.0,2013,8,9
312,6,0,0,1,4,1,11300.0,2014,1,4
928,6,0,0,0,4,3,1090.0,2014,4,12
483,3,1,0,0,1,3,2310.0,2015,4,15
906,3,0,0,0,1,1,90.0,2013,1,30
53,6,0,0,0,1,3,30360.0,2013,6,8
985,2,1,0,0,3,3,490.0,2013,11,5
752,6,0,0,0,1,1,970.0,2013,5,4
911,3,1,0,0,1,3,16490.0,2014,11,26
967,4,1,0,0,1,3,3560.0,2013,4,11
798,4,0,0,1,1,1,9560.0,2014,1,2
1007,1,0,0,1,3,3,4180.0,2015,7,20
918,2,1,0,0,1,3,18710.0,2015,1,13
658,5,0,0,0,4,3,520.0,2014,6,27
485,1,1,0,0,4,3,3270.0,2013,12,2
278,4,1,0,0,1,3,9260.0,2014,3,20
436,6,0,0,0,4,1,2300.0,2013,6,1
97,2,0,0,0,4,3,8980.0,2014,11,18
148,2,1,0,0,1,1,2090.0,2013,5,28
363,2,0,0,1,1,1,250.0,2013,4,2
681,5,1,0,0,1,3,620.0,2013,11,22
680,5,0,0,0,3,1,170.0,2013,3,15
189,4,0,0,0,4,1,5760.0,2014,3,13
1013,1,1,0,0,1,1,630.0,2014,6,2
98,5,0,0,0,4,3,15140.0,2013,2,1
1034,4,0,0,0,1,1,13750.0,2015,3,12
803,1,0,0,0,4,1,1760.0,2014,2,24
786,4,1,0,0,1,1,290.0,2014,12,18
120,3,1,0,1,4,1,2290.0,2014,8,6
198,5,1,0,0,1,1,290.0,2014,3,21
274,5,0,0,0,2,2,3640.0,2014,9,12
311,2,0,0,0,1,3,680.0,2014,1,28
794,5,1,0,0,3,3,5090.0,2014,2,7
1061,4,1,0,0,4,3,8110.0,2013,7,18
365,5,0,0,0,3,1,2410.0,2014,5,30
935,6,0,0,0,1,3,22350.0,2013,6,22
147,2,0,0,0,4,3,8540.0,2014,10,28
274,1,1,0,0,2,2,3640.0,2013,6,17
780,3,1,0,0,1,1,18160.0,2014,4,16
123,2,1,0,0,1,1,16760.0,2013,5,28
106,3,1,0,0,1,1,1390.0,2013,5,15
65,6,0,0,0,1,3,13840.0,2014,6,21
415,6,0,0,0,4,3,6910.0,2014,11,22
415,6,0,0,0,4,3,6910.0,2015,3,7
673,6,0,0,0,4,3,15170.0,2013,11,30
649,2,1,0,1,1,1,14570.0,2013,8,27
988,2,0,0,1,1,1,30.0,2015,7,21
359,6,0,0,0,4,3,4370.0,2014,1,25
719,2,1,0,1,3,3,8190.0,2015,2,17
284,1,1,0,0,4,1,1290.0,2014,4,28
793,1,0,0,0,4,1,2710.0,2013,5,6
665,1,1,0,0,1,1,90.0,2013,6,17
743,2,1,0,0,1,1,6710.0,2013,12,3
424,1,0,0,0,4,3,1250.0,2014,8,25
650,3,0,0,0,1,1,1420.0,2015,4,22
384,4,1,0,0,1,3,130.0,2013,5,16
447,3,1,0,0,1,3,1510.0,2013,9,11
863,5,1,0,0,1,3,21370.0,2014,3,21
477,1,0,0,0,4,1,770.0,2013,9,30
631,5,1,0,0,4,3,2870.0,2013,3,22
423,6,0,0,0,2,1,1270.0,2014,1,11
