Store,DayOfWeek,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,Year,Month,Day
653,6,0,0,0,4,3,7520.0,2013,12,14
818,1,1,0,0,4,1,490.0,2014,2,17
5,1,1,0,0,1,1,29910.0,2013,11,4
1049,5,1,0,0,1,1,370.0,2013,11,22
364,1,1,0,0,1,3,13620.0,2014,11,24
441,4,1,0,0,4,1,2530.0,2014,10,2
910,5,1,0,1,4,3,12480.0,2014,8,1
678,4,1,0,0,3,1,3250.0,2015,1,15
189,5,1,0,1,4,1,5760.0,2014,10,24
615,4,0,0,0,4,1,730.0,2014,11,20
797,3,0,0,1,1,1,2090.0,2014,4,23
980,2,0,0,0,1,1,4420.0,2014,8,26
425,1,0,0,0,4,3,1460.0,2013,12,9
955,2,1,0,0,4,3,1690.0,2013,2,5
890,2,0,0,0,1,1,4450.0,2015,5,12
586,2,1,0,1,1,3,250.0,2014,4,15
385,2,1,0,0,4,1,4580.0,2013,11,19
1040,1,1,0,0,1,1,4030.0,2013,2,18
636,6,0,0,0,3,1,720.0,2013,5,4
521,1,0,0,0,4,1,18610.0,2014,11,17
1034,6,0,0,0,1,1,13750.0,2013,10,5
1110,3,0,0,1,3,3,900.0,2013,6,26
1067,3,1,0,1,4,3,12020.0,2013,8,14
842,6,0,0,0,4,3,1200.0,2015,1,24
70,2,0,0,0,3,3,4840.0,2013,3,12
466,5,1,0,0,1,3,3110.0,2015,3,20
36,2,0,0,0,1,3,540.0,2013,6,11
348,1,1,0,0,1,1,16490.0,2014,3,31
627,5,1,0,0,3,3,3970.0,2014,11,7
935,5,1,0,0,1,3,22350.0,2013,1,25
684,5,1,0,0,4,3,680.0,2015,5,22
1015,5,1,0,0,4,3,9910.0,2014,3,7
20,5,1,0,0,4,1,2340.0,2013,11,22
656,3,1,0,0,4,1,410.0,2015,4,15
10,6,0,0,1,1,1,3160.0,2015,4,4
423,2,1,0,0,2,1,1270.0,2014,5,20
502,3,1,0,0,1,1,220.0,2013,9,11
478,6,0,0,0,4,3,1940.0,2014,10,4
169,1,0,0,0,4,1,980.0,2013,1,28
1045,7,0,0,0,1,3,26990.0,2015,6,14
1044,1,1,0,0,3,1,240.0,2013,10,21
268,1,0,0,0,1,1,4520.0,2015,2,23
202,5,1,0,0,4,3,5140.0,2015,2,20
641,6,0,0,0,1,3,610.0,2014,7,26
709,5,0,0,0,1,1,500.0,2014,3,28
94,6,0,0,0,4,3,14620.0,2013,10,12
699,1,0,0,0,1,1,180.0,2015,5,11
712,3,0,0,0,1,1,4870.0,2014,5,28
144,4,0,0,0,1,3,16570.0,2013,7,11
852,6,0,0,0,3,1,940.0,2013,11,9
31,6,0,0,0,4,3,9800.0,2014,8,9
554,3,1,0,1,3,3,1200.0,2013,7,17
597,4,0,0,0,1,1,150.0,2013,2,28
476,5,1,0,0,4,1,8300.0,2014,6,20
802,2,1,0,0,1,3,910.0,2014,11,4
642,4,0,0,1,3,3,530.0,2013,1,3
456,1,0,0,0,1,3,140.0,2015,2,23
322,3,1,0,1,1,1,17500.0,2013,8,14
226,5,1,0,0,1,1,450.0,2015,7,3
1098,6,0,0,0,1,1,1830.0,2013,9,7
832,6,0,0,0,4,1,5070.0,2013,2,2
845,4,0,0,0,4,1,7860.0,2014,2,13
96,2,0,0,0,1,1,8780.0,2015,1,20
43,2,0,0,0,4,1,4880.0,2014,4,8
443,6,0,0,0,4,1,11400.0,2014,3,15
1029,2,0,0,1,1,1,1590.0,2014,7,22
427,4,0,0,0,1,3,70.0,2013,1,17
857,2,0,0,0,3,1,6270.0,2013,6,25
1086,1,1,0,1,1,1,180.0,2014,10,20
376,5,1,0,0,1,1,160.0,2014,11,28
276,4,1,0,1,1,1,2960.0,2015,7,30
36,1,1,0,0,1,3,540.0,2013,6,3
158,2,1,0,0,4,3,11840.0,2013,7,2
1112,6,0,0,0,3,3,1880.0,2014,1,4
20,6,0,0,0,4,1,2340.0,2015,2,7
799,1,1,0,0,1,3,2700.0,2014,3,17
908,3,1,0,1,1,1,1980.0,2014,10,22
505,5,0,0,0,1,1,350.0,2013,2,1
263,1,1,0,0,1,3,1140.0,2015,4,13
353,3,1,0,0,2,2,900.0,2015,3,4
572,4,1,0,0,4,3,9230.0,2015,1,15
254,2,0,0,0,4,1,330.0,2013,1,29
276,4,1,0,0,1,1,2960.0,2014,5,22
1019,6,0,0,0,4,3,2740.0,2013,6,8
864,1,0,0,0,1,1,1020.0,2015,1,19
188,4,1,0,1,4,1,850.0,2015,4,2
1030,5,0,0,0,1,1,36410.0,2013,5,24
407,3,0,0,1,1,1,5890.0,2013,9,4
701,4,0,0,1,4,1,1450.0,2014,4,24
792,2,0,0,0,4,1,17280.0,2014,3,25
729,4,1,0,0,3,3,8980.0,2014,2,6
177,5,1,0,1,1,1,1250.0,2014,8,8
769,1,0,0,0,2,2,840.0,2013,6,24
896,2,1,0,0,1,3,170.0,2014,2,18
62,4,0,0,1,1,1,2050.0,2013,1,3
246,2,0,0,0,3,1,4660.0,2014,1,14
1066,4,0,0,0,1,1,3350.0,2013,7,11
474,2,1,0,0,3,1,14810.0,2014,7,1
631,1,0,0,0,4,3,2870.0,2014,6,23
804,4,0,0,0,3,3,2100.0,2013,6,27
876,2,0,0,1,1,1,21790.0,2014,12,23
837,1,1,0,0,1,3,14600.0,2013,9,9
376,4,1,0,0,1,1,160.0,2014,10,2
229,2,1,0,0,4,3,17410.0,2014,12,2
133,5,1,0,0,1,1,270.0,2014,10,24
110,2,0,0,0,1,3,46590.0,2014,3,25
159,4,0,0,1,4,1,8530.0,2013,8,8
680,1,0,0,0,3,1,170.0,2013,4,15
460,3,0,0,0,1,1,34050.0,2013,5,22
235,4,0,0,0,1,1,5710.0,2014,7,10
1038,1,1,0,1,4,1,17290.0,2015,2,16
357,3,1,0,0,1,1,2060.0,2013,4,10
667,1,1,0,1,4,3,2870.0,2013,4,8
123,5,1,0,0,1,1,16760.0,2014,12,5
576,6,0,0,0,3,1,50.0,2014,1,4
417,4,1,0,1,1,3,840.0,2014,10,9
967,5,0,0,0,1,3,3560.0,2013,10,18
672,5,0,0,1,3,1,240.0,2014,2,28
698,5,1,0,1,1,1,1790.0,2013,8,2
491,3,0,0,1,4,3,4680.0,2014,6,11
88,3,0,0,0,1,1,10690.0,2013,10,30
828,1,1,0,0,4,3,3290.0,2013,2,18
558,6,0,0,0,1,1,3000.0,2014,10,18
1076,5,0,0,0,1,3,90.0,2014,10,31
607,6,0,0,0,1,1,350.0,2013,11,9
1102,3,0,0,0,1,1,850.0,2013,12,11
335,3,0,0,0,2,1,90.0,2013,1,16
530,2,1,0,1,1,3,18160.0,2013,10,8
39,3,0,0,0,1,1,260.0,2013,4,17
725,6,0,0,0,4,3,17540.0,2015,5,30
672,5,1,0,1,3,1,240.0,2014,8,8
818,6,0,0,1,4,1,490.0,2014,8,30
412,5,0,0,0,4,3,4460.0,2013,7,12
940,5,0,0,1,4,3,6470.0,2015,5,15
954,2,1,0,0,1,1,390.0,2015,6,16
112,4,0,0,0,1,1,1630.0,2015,1,22
531,6,0,0,0,1,3,4030.0,2013,1,19
525,5,0,0,1,4,3,1870.0,2013,1,4
546,4,0,0,1,1,1,580.0,2015,4,9
34,5,1,0,0,3,1,2240.0,2015,1,16
714,1,1,0,0,4,3,12070.0,2013,6,3
1080,1,0,0,0,1,1,2410.0,2013,7,8
1113,2,0,0,0,1,3,9260.0,2013,2,26
41,3,0,0,0,4,3,1180.0,2013,10,2
225,4,1,0,0,4,1,10180.0,2014,7,3
905,3,0,0,0,1,1,90.0,2015,6,24
138,5,1,0,0,1,3,25360.0,2014,11,28
56,3,0,0,0,4,3,6620.0,2014,5,28
724,6,0,0,0,4,3,5900.0,2014,2,15
614,3,0,0,0,1,1,1160.0,2013,4,17
736,2,1,0,0,3,3,1650.0,2015,4,14
190,5,1,0,0,1,1,1470.0,2013,7,5
1040,2,0,0,1,1,1,4030.0,2013,8,6
132,1,1,0,0,4,3,1040.0,2013,7,1
213,3,1,0,0,4,3,4030.0,2014,11,5
52,4,0,0,1,4,3,450.0,2014,4,24
362,5,1,0,1,3,3,340.0,2013,8,16
1082,2,0,0,0,3,1,440.0,2013,9,3
339,5,1,0,0,1,3,2280.0,2014,3,21
1010,5,0,0,0,4,3,4610.0,2013,5,24
381,1,0,0,1,1,1,1800.0,2013,8,19
340,3,0,0,0,1,3,8080.0,2015,6,24
311,1,1,0,1,1,3,680.0,2013,7,29
498,2,0,0,0,1,1,990.0,2013,4,16
12,4,1,0,1,1,3,1070.0,2014,8,21
934,1,0,0,0,1,3,5460.0,2014,9,8
968,4,0,0,0,3,1,1190.0,2014,3,13
912,5,1,0,0,3,3,3100.0,2014,4,4
721,3,0,0,0,1,3,3590.0,2013,1,30
359,4,0,0,0,4,3,4370.0,2014,7,24
472,2,0,0,0,3,3,5030.0,2014,5,13
968,4,1,0,0,3,1,1190.0,2013,4,25
142,6,0,0,0,1,1,1090.0,2013,11,16
1029,6,0,0,0,1,1,1590.0,2014,10,4
916,5,1,0,0,1,1,90.0,2015,4,17
309,1,1,0,1,4,1,8740.0,2015,7,27
373,3,0,0,0,4,3,11120.0,2015,4,22
962,5,1,0,0,3,1,260.0,2015,1,16
556,3,1,0,0,4,3,1140.0,2013,10,23
1029,4,1,0,0,1,1,1590.0,2014,7,3
648,1,1,0,0,4,1,2130.0,2015,6,29
457,6,0,0,0,4,3,13140.0,2013,1,26
155,1,0,0,0,4,1,3050.0,2013,12,9
654,1,1,0,0,3,1,6930.0,2013,3,25
77,1,1,0,0,4,3,1090.0,2015,4,13
663,1,1,0,0,1,3,7860.0,2015,1,12
901,5,0,0,0,1,3,3170.0,2013,4,19
465,6,0,0,0,4,3,10890.0,2013,1,26
19,3,1,0,0,1,3,3240.0,2014,2,19
292,4,1,0,1,1,1,1100.0,2013,8,1
239,4,1,0,1,4,3,610.0,2015,7,2
296,4,1,0,0,1,1,9580.0,2015,5,7
205,1,1,0,1,1,1,110.0,2014,2,3
1066,4,0,0,0,1,1,3350.0,2014,6,12
203,4,1,0,0,3,3,490.0,2013,11,7
1032,4,0,0,1,4,3,270.0,2015,7,23
358,6,0,0,0,1,1,2890.0,2014,6,14
41,4,1,0,0,4,3,1180.0,2015,3,19
439,3,1,0,1,1,1,1350.0,2014,10,22
155,1,0,0,0,4,1,3050.0,2015,3,9
509,6,0,0,0,1,1,4740.0,2013,8,17
537,2,1,0,0,1,1,600.0,2015,2,3
673,4,1,0,0,4,3,15170.0,2013,5,2
926,3,1,0,0,4,3,5150.0,2013,6,19
976,2,1,0,1,1,1,4180.0,2013,8,27
21,6,0,0,0,3,3,550.0,2013,9,14
29,6,0,0,0,4,3,2170.0,2013,8,31
369,4,1,0,1,4,3,5870.0,2013,8,1
571,3,0,0,0,4,1,2110.0,2013,6,12
559,1,0,0,0,4,1,3910.0,2014,12,8
530,4,0,0,0,1,3,18160.0,2015,7,9
65,4,0,0,0,1,3,13840.0,2013,1,17
304,6,0,0,1,1,1,1950.0,2014,12,27
980,6,0,0,0,1,1,4420.0,2013,3,30
1022,5,0,0,0,1,3,1520.0,2014,6,13
681,3,1,0,0,1,3,620.0,2014,12,17
223,6,0,0,0,4,3,2920.0,2014,8,16
212,1,0,0,0,1,3,15050.0,2014,4,7
640,1,1,0,0,4,3,8040.0,2014,10,20
12,4,0,0,0,1,3,1070.0,2015,3,26
833,4,1,0,0,4,3,3290.0,2015,1,29
603,1,1,0,0,1,1,340.0,2014,11,3
712,6,0,0,0,1,1,4870.0,2013,4,13
666,6,0,0,0,3,3,2700.0,2013,3,9
260,3,0,0,0,1,1,540.0,2013,2,27
742,2,1,0,0,4,3,4380.0,2013,10,8
477,2,0,0,0,4,1,770.0,2014,2,11
958,5,0,0,1,1,1,440.0,2013,5,10
40,4,0,0,0,1,1,180.0,2014,12,11
202,1,0,0,1,4,3,5140.0,2013,12,30
563,6,0,0,0,1,1,700.0,2014,6,14
60,6,0,0,0,4,3,5540.0,2015,6,13
723,6,0,0,0,4,3,5650.0,2013,3,9
1021,5,0,0,0,1,1,1080.0,2013,9,20
102,2,1,0,0,1,1,150.0,2013,9,10
613,6,0,0,0,3,1,250.0,2015,4,18
760,1,1,0,0,1,1,560.0,2014,5,5
533,6,0,0,0,1,3,5950.0,2014,11,8
625,4,0,0,0,1,1,1170.0,2015,6,25
557,4,0,0,0,1,1,250.0,2013,3,14
134,6,0,0,0,1,1,1200.0,2013,4,20
228,2,1,0,0,4,3,10800.0,2015,4,28
996,5,1,0,1,3,1,2870.0,2013,2,8
1074,3,0,0,0,3,3,3330.0,2013,4,17
1110,4,0,0,1,3,3,900.0,2014,7,10
431,4,0,0,1,4,3,4520.0,2013,8,8
144,6,0,0,0,1,3,16570.0,2013,8,31
145,6,0,0,0,1,1,280.0,2013,7,6
1036,5,1,0,0,4,3,9560.0,2013,6,7
123,6,0,0,0,1,1,16760.0,2014,8,23
367,3,0,0,0,4,3,2640.0,2015,6,10
66,1,1,0,1,4,1,7660.0,2014,8,18
1021,4,1,0,1,1,1,1080.0,2014,2,6
530,6,0,0,0,1,3,18160.0,2013,6,22
8,6,0,0,0,1,1,7520.0,2015,6,20
848,6,0,0,0,1,3,370.0,2013,9,28
612,4,1,0,0,4,3,2490.0,2014,1,23
327,6,0,0,0,3,3,1390.0,2013,1,26
1103,3,1,0,0,4,3,1340.0,2015,2,4
28,4,1,0,1,1,1,1200.0,2014,8,21
112,1,1,0,1,1,1,1630.0,2014,11,3
556,5,0,0,0,4,3,1140.0,2014,2,28
802,2,0,0,0,1,3,910.0,2013,6,11
64,3,1,0,0,4,3,22560.0,2013,11,20
799,2,1,0,0,1,3,2700.0,2015,2,17
1110,1,0,0,0,3,3,900.0,2015,1,19
105,6,0,0,0,1,3,6190.0,2014,4,5
520,3,1,0,0,1,3,6900.0,2014,10,8
74,4,0,0,0,1,1,330.0,2014,10,30
1008,3,0,0,0,1,3,30.0,2015,5,27
644,5,0,0,1,3,1,4030.0,2013,8,23
268,3,1,0,0,1,1,4520.0,2015,1,14
566,2,1,0,0,1,1,3620.0,2015,6,30
491,1,1,0,0,4,3,4680.0,2013,9,23
553,5,1,0,0,3,1,3040.0,2013,4,12
298,5,0,0,0,4,1,19840.0,2013,12,13
278,5,0,0,0,1,3,9260.0,2013,12,13
1027,3,0,0,1,1,3,190.0,2015,4,8
381,4,1,0,0,1,1,1800.0,2015,1,29
919,5,1,0,1,1,1,2620.0,2014,3,7
1090,6,0,0,0,1,1,330.0,2013,3,30
62,3,0,0,0,1,1,2050.0,2013,1,16
989,2,1,0,1,1,1,1640.0,2013,5,28
442,1,1,0,0,3,1,500.0,2014,12,1
553,5,1,0,0,3,1,3040.0,2013,5,3
622,6,0,0,0,1,3,75860.0,2014,5,10
918,3,0,0,0,1,3,18710.0,2013,10,2
498,4,1,0,0,1,1,990.0,2015,1,15
846,1,0,0,0,1,3,8860.0,2013,4,15
291,6,0,0,0,4,1,75860.0,2014,4,5
560,3,0,0,0,3,3,1910.0,2013,8,21
650,4,1,0,0,1,1,1420.0,2015,3,5
56,2,0,0,1,4,3,6620.0,2013,12,31
984,2,1,0,1,3,1,440.0,2014,10,7
373,1,1,0,1,4,3,11120.0,2015,6,1
473,2,0,0,0,1,1,50.0,2014,9,9
273,4,1,0,0,1,3,8480.0,2014,1,23
335,7,0,0,0,2,1,90.0,2015,5,17
702,5,1,0,0,1,1,8550.0,2014,2,21
871,3,0,0,0,4,3,10620.0,2013,6,12
1007,5,0,0,0,3,3,4180.0,2013,8,9
1078,2,1,0,1,4,3,670.0,2015,6,2
163,1,0,0,0,1,1,1480.0,2015,3,23
579,5,1,0,1,3,1,20970.0,2015,7,3
1005,5,0,0,0,1,1,6480.0,2013,3,1
457,1,1,0,0,4,3,13140.0,2015,1,12
597,5,1,0,0,1,1,150.0,2014,12,19
35,4,0,0,0,4,3,7660.0,2015,3,12
447,4,0,0,0,1,3,1510.0,2013,1,31
549,6,0,0,0,1,3,2330.0,2013,9,28
589,4,1,0,0,1,3,360.0,2014,3,20
673,2,0,0,1,4,3,15170.0,2014,10,28
644,3,0,0,0,3,1,4030.0,2015,7,22
783,1,1,0,0,4,3,15490.0,2014,7,14
486,4,0,0,0,1,1,2320.0,2015,3,12
900,2,0,0,0,1,1,3920.0,2015,7,7
1037,3,0,0,0,1,3,150.0,2014,6,25
1038,6,0,0,0,4,1,17290.0,2015,2,7
266,2,1,0,0,1,3,360.0,2013,5,28
964,5,1,0,0,1,1,270.0,2013,4,12
362,6,0,0,0,3,3,340.0,2015,6,20
378,2,0,0,0,1,3,2140.0,2015,2,10
468,2,1,0,1,3,3,5260.0,2013,10,8
283,3,0,0,1,1,1,2260.0,2015,4,8
755,2,1,0,0,4,3,13130.0,2013,3,5
757,4,1,0,0,1,3,3450.0,2013,1,10
964,6,0,0,0,1,1,270.0,2015,7,4
567,4,1,0,0,3,1,1010.0,2014,4,3
1074,4,1,0,1,3,3,3330.0,2015,7,16
486,4,0,0,0,1,1,2320.0,2013,11,28
748,6,0,0,0,4,1,2380.0,2014,6,28
96,4,1,0,0,1,1,8780.0,2015,6,18
1039,2,1,0,0,1,3,70.0,2013,6,4
909,6,0,0,0,1,3,1680.0,2014,2,15
1058,6,0,0,0,1,3,180.0,2015,5,30
991,3,0,0,0,1,1,1010.0,2015,2,11
356,3,0,0,0,4,3,8970.0,2013,1,16
959,4,0,0,1,1,3,1060.0,2015,4,9
854,3,0,0,0,3,1,4770.0,2013,4,17
642,4,0,0,1,3,3,530.0,2014,7,24
232,3,1,0,0,3,3,13570.0,2013,10,9
370,2,1,0,0,4,1,8250.0,2015,4,14
459,4,0,0,0,1,1,250.0,2013,3,14
761,4,1,0,0,1,1,2390.0,2015,1,29
841,4,1,0,0,1,1,27650.0,2013,1,10
228,5,0,0,0,4,3,10800.0,2014,9,26
28,1,1,0,0,1,1,1200.0,2013,12,2
1017,1,1,0,0,3,1,110.0,2013,3,18
596,6,0,0,0,3,1,290.0,2013,5,25
1023,6,0,0,0,3,1,3740.0,2015,3,7
625,1,1,0,0,1,1,1170.0,2014,2,17
1089,6,0,0,0,4,1,5220.0,2015,3,21
70,1,1,0,0,3,3,4840.0,2014,1,20
524,6,0,0,0,1,3,40860.0,2015,5,30
512,3,1,0,1,2,2,590.0,2013,9,11
400,3,0,0,0,1,1,70.0,2013,2,13
611,6,0,0,0,1,1,8080.0,2013,3,9
844,5,1,0,0,1,1,2030.0,2013,6,7
268,2,0,0,0,1,1,4520.0,2014,9,23
682,1,1,0,0,2,1,150.0,2015,5,18
404,3,0,0,0,1,3,1420.0,2013,11,27
1003,4,1,0,0,1,1,170.0,2015,5,21
166,2,0,0,0,1,3,100.0,2015,5,12
59,4,1,0,0,1,3,2840.0,2014,7,3
280,5,0,0,1,4,3,18640.0,2013,8,23
615,3,1,0,0,4,1,730.0,2013,8,28
1103,3,0,0,0,4,3,1340.0,2015,2,11
338,1,1,0,0,1,3,1590.0,2013,8,26
157,1,0,0,1,1,3,2950.0,2014,12,22
940,4,1,0,0,4,3,6470.0,2014,11,13
734,6,0,0,0,1,1,220.0,2013,6,8
620,6,0,0,0,4,3,5440.0,2013,6,22
927,4,1,0,0,1,1,480.0,2014,12,4
340,6,0,0,0,1,3,8080.0,2013,8,31
964,3,1,0,0,1,1,270.0,2013,11,20
30,2,1,0,1,1,1,40.0,2015,7,28
832,4,0,0,0,4,1,5070.0,2015,3,12
832,6,0,0,0,4,1,5070.0,2014,6,7
817,3,0,0,0,1,1,140.0,2014,1,15
875,2,1,0,0,4,1,5070.0,2014,4,29
639,6,0,0,0,1,1,7780.0,2013,3,30
952,5,0,0,0,4,3,6300.0,2013,6,14
34,3,0,0,0,3,1,2240.0,2013,8,7
910,1,1,0,0,4,3,12480.0,2013,9,23
510,5,0,0,0,1,3,8260.0,2014,1,31
584,4,1,0,1,4,1,1360.0,2014,8,7
863,4,0,0,0,1,3,21370.0,2014,1,16
68,6,0,0,0,1,3,250.0,2013,7,27
309,3,1,0,0,4,1,8740.0,2013,7,17
834,1,0,0,0,1,1,3470.0,2013,2,11
667,3,1,0,0,4,3,2870.0,2013,4,10
661,5,1,0,1,4,3,2140.0,2014,1,10
825,5,0,0,1,1,1,380.0,2013,1,4
139,3,0,0,0,1,1,1700.0,2015,2,11
121,4,1,0,0,1,1,3570.0,2014,3,20
93,6,0,0,0,1,1,16690.0,2013,10,26
847,2,0,0,1,3,3,190.0,2013,8,20
611,5,1,0,1,1,1,8080.0,2015,6,5
73,6,0,0,0,1,3,1650.0,2015,3,7
705,4,0,0,0,1,1,4140.0,2013,1,17
691,6,0,0,0,4,3,3030.0,2013,12,14
819,4,1,0,0,1,3,720.0,2014,7,3
688,1,1,0,0,1,1,18760.0,2014,6,30
434,1,1,0,0,1,1,13020.0,2013,12,16
342,2,0,0,0,4,3,15770.0,2015,6,23
140,2,0,0,0,1,3,1090.0,2015,4,21
362,1,1,0,0,3,3,340.0,2014,5,19
455,2,0,0,0,4,3,7660.0,2013,6,11
665,1,1,0,0,1,1,90.0,2014,6,30
591,1,0,0,0,1,3,3340.0,2013,9,16
1025,3,1,0,0,1,1,720.0,2013,11,20
380,3,1,0,0,1,1,2240.0,2015,5,20
1020,5,0,0,0,1,1,40.0,2015,2,27
1114,4,1,0,1,1,3,870.0,2015,7,16
401,2,0,0,0,1,3,9200.0,2015,5,26
431,1,1,0,0,4,3,4520.0,2014,11,10
699,5,0,0,0,1,1,180.0,2013,10,4
86,6,0,0,0,1,1,480.0,2013,11,30
1069,1,1,0,0,1,3,18050.0,2013,4,29
507,1,0,0,0,1,3,9070.0,2014,9,22
519,2,1,0,0,3,3,2510.0,2014,5,20
287,3,0,0,0,3,1,2740.0,2013,1,30
825,5,0,0,0,1,1,380.0,2013,3,1
489,6,0,0,0,1,1,14960.0,2013,6,15
685,1,1,0,0,1,1,650.0,2013,7,15
772,6,0,0,0,4,3,1850.0,2013,11,9
1060,3,0,0,0,1,3,3430.0,2015,2,11
855,4,0,0,1,1,1,3440.0,2013,8,8
716,5,1,0,0,4,1,3200.0,2015,5,8
966,5,1,0,0,1,1,760.0,2013,9,13
415,1,1,0,0,4,3,6910.0,2015,1,26
507,1,1,0,0,1,3,9070.0,2014,1,20
110,2,0,0,0,1,3,46590.0,2014,8,26
51,2,0,0,0,1,3,10570.0,2015,3,24
785,2,0,0,0,4,3,970.0,2014,2,25
928,1,1,0,0,4,3,1090.0,2015,6,15
540,1,1,0,0,4,3,810.0,2015,1,12
867,4,0,0,0,4,3,21810.0,2014,3,27
1089,4,0,0,0,4,1,5220.0,2014,2,13
248,2,0,0,0,1,3,340.0,2015,4,21
635,2,0,0,0,1,1,27530.0,2014,2,25
390,6,0,0,0,1,3,1600.0,2013,1,26
495,2,0,0,0,4,1,5470.0,2014,7,8
1051,4,1,0,0,3,1,200.0,2013,10,10
1099,5,0,0,1,1,3,200.0,2013,1,4
947,3,1,0,0,1,1,460.0,2015,1,14
621,3,0,0,0,1,1,30.0,2015,5,13
776,4,0,0,0,3,1,700.0,2015,6,25
498,4,1,0,0,1,1,990.0,2013,1,24
319,1,1,0,0,1,3,570.0,2014,9,1
1108,4,0,0,1,1,1,540.0,2015,7,23
1083,2,1,0,0,4,3,11540.0,2013,2,5
911,4,1,0,0,1,3,16490.0,2014,12,18
537,5,0,0,1,1,1,600.0,2013,4,5
741,2,1,0,0,4,3,11900.0,2014,12,16
517,3,0,0,0,1,3,22490.0,2013,8,21
846,5,1,0,1,1,3,8860.0,2014,8,1
912,2,0,0,0,3,3,3100.0,2013,5,21
672,5,1,0,1,3,1,240.0,2015,2,20
265,3,1,0,0,1,1,4580.0,2013,2,6
500,5,0,0,1,4,3,10690.0,2015,4,10
119,4,1,0,1,1,3,2100.0,2014,8,7
341,4,0,0,1,1,1,190.0,2013,7,25
1040,1,1,0,0,1,1,4030.0,2014,10,20
651,4,0,0,1,1,1,200.0,2014,1,2
483,1,0,0,0,1,3,2310.0,2013,10,28
1068,5,0,0,0,4,3,5010.0,2013,2,15
524,5,1,0,0,1,3,40860.0,2015,5,22
625,3,0,0,1,1,1,1170.0,2014,12,24
1090,4,1,0,1,1,1,330.0,2014,8,7
1020,6,0,0,0,1,1,40.0,2014,10,18
533,4,1,0,1,1,3,5950.0,2014,4,17
932,5,1,0,0,1,1,15700.0,2013,1,11
481,4,0,0,0,3,3,7470.0,2013,9,5
220,2,0,0,0,1,1,1000.0,2014,5,13
67,5,0,0,1,1,3,410.0,2014,1,3
395,1,1,0,0,1,1,3620.0,2015,5,4
1036,4,1,0,1,4,3,9560.0,2015,7,2
569,5,1,0,0,1,1,1340.0,2014,7,4
386,6,0,0,0,4,3,1460.0,2015,2,7
959,3,1,0,1,1,3,1060.0,2015,7,29
438,5,0,0,0,4,3,1110.0,2013,7,12
1083,2,0,0,0,4,3,11540.0,2015,5,12
261,6,0,0,0,4,3,15340.0,2013,12,14
260,3,0,0,0,1,1,540.0,2015,6,24
152,6,0,0,0,1,1,1780.0,2013,9,7
796,2,0,0,0,1,3,7180.0,2014,5,27
1016,3,1,0,0,3,3,550.0,2014,1,8
326,1,0,0,1,4,1,10070.0,2014,12,22
97,4,1,0,0,4,3,8980.0,2014,3,6
88,4,0,0,1,1,1,10690.0,2014,7,24
954,2,0,0,1,1,1,390.0,2013,12,31
394,5,1,0,1,4,1,10850.0,2014,8,8
899,1,1,0,1,4,1,2590.0,2013,7,29
89,4,0,0,1,1,1,2380.0,2013,10,31
149,5,0,0,0,4,1,2610.0,2013,2,1
655,6,0,0,0,4,3,960.0,2015,3,7
552,6,0,0,0,1,1,4260.0,2014,2,22
48,1,0,0,1,1,1,1060.0,2013,6,24
37,1,1,0,1,3,1,4230.0,2014,2,3
737,2,1,0,0,1,1,100.0,2015,4,14
502,4,1,0,0,1,1,220.0,2015,2,5
768,6,0,0,0,1,3,2630.0,2015,2,28
597,1,1,0,0,1,1,150.0,2015,4,13
792,3,1,0,0,4,1,17280.0,2014,11,5
984,3,1,0,0,3,1,440.0,2013,7,17
45,5,0,0,0,4,1,9710.0,2013,11,29
610,1,0,0,1,1,1,660.0,2014,12,29
896,5,1,0,0,1,3,170.0,2015,1,16
161,6,0,0,0,1,3,2970.0,2014,10,18
422,2,1,0,0,1,3,2880.0,2015,2,3
127,4,1,1,1,4,1,1350.0,2013,8,15
128,6,0,0,0,4,3,2000.0,2015,6,20
703,4,0,0,1,1,1,80.0,2013,8,8
326,6,0,0,0,4,1,10070.0,2013,8,24
1013,6,0,0,0,1,1,630.0,2013,7,13
847,5,0,0,1,3,3,190.0,2014,10,17
435,2,0,0,0,1,1,910.0,2014,9,23
1002,4,1,0,0,4,3,1130.0,2014,1,23
91,1,1,0,0,3,1,2410.0,2014,11,10
317,6,0,0,0,4,1,3140.0,2015,4,25
930,3,1,0,1,1,1,70.0,2013,8,14
246,5,0,0,0,3,1,4660.0,2013,11,15
1098,6,0,0,0,1,1,1830.0,2013,6,15
425,4,1,0,0,4,3,1460.0,2013,11,21
727,5,1,0,0,1,1,2050.0,2013,3,22
718,2,1,0,0,1,1,1100.0,2014,10,7
477,4,0,0,0,4,1,770.0,2013,11,28
200,6,0,0,0,1,1,1650.0,2014,8,16
674,3,0,0,0,1,1,2640.0,2013,2,13
95,3,1,0,0,1,1,1890.0,2014,1,8
568,6,0,0,0,4,3,4270.0,2014,9,13
535,2,0,0,0,1,1,3570.0,2014,1,28
265,1,1,0,0,1,1,4580.0,2014,4,28
666,4,0,0,0,3,3,2700.0,2015,4,23
716,6,0,0,0,4,1,3200.0,2013,8,24
99,3,1,0,0,3,3,2030.0,2015,5,6
269,5,0,0,0,1,3,60.0,2015,3,13
96,6,0,0,0,1,1,8780.0,2014,1,4
